,SMA_50
2018-07-16,44.5430
2018-07-17,44.5824
2018-07-18,44.6106
2018-07-19,44.6417
2018-07-20,44.6644
2018-07-23,44.6753
2018-07-24,44.6962
2018-07-25,44.7278
2018-07-26,44.7646
2018-07-27,44.7779
2018-07-30,44.7917
2018-07-31,44.8106
2018-08-01,44.8763
2018-08-02,44.9721
2018-08-03,45.0651
2018-08-06,45.1642
2018-08-07,45.2520
2018-08-08,45.3436
2018-08-09,45.4449
2018-08-10,45.5462
2018-08-13,45.6379
2018-08-14,45.7263
2018-08-15,45.8100
2018-08-16,45.9052
2018-08-17,46.0231
2018-08-20,46.1392
2018-08-21,46.2556
2018-08-22,46.3670
2018-08-23,46.4880
2018-08-24,46.6118
2018-08-27,46.7533
2018-08-28,46.9036
2018-08-29,47.0839
2018-08-30,47.2702
2018-08-31,47.4737
2018-09-04,47.6833
2018-09-05,47.8989
2018-09-06,48.0857
2018-09-07,48.2654
2018-09-10,48.4245
2018-09-11,48.6118
2018-09-12,48.7760
2018-09-13,48.9810
2018-09-14,49.1668
2018-09-17,49.3122
2018-09-18,49.4468
2018-09-19,49.5832
2018-09-20,49.7391
2018-09-21,49.8689
2018-09-24,50.0122
2018-09-25,50.1640
2018-09-26,50.3049
2018-09-27,50.4723
2018-09-28,50.6365
2018-10-01,50.8100
2018-10-02,50.9922
2018-10-03,51.1812
2018-10-04,51.3421
2018-10-05,51.4883
2018-10-08,51.6474
2018-10-09,51.8262
2018-10-10,51.9533
2018-10-11,52.0182
2018-10-12,52.0917
2018-10-15,52.1397
2018-10-16,52.2053
2018-10-17,52.2757
2018-10-18,52.3209
2018-10-19,52.3739
2018-10-22,52.4363
2018-10-23,52.5022
2018-10-24,52.5276
2018-10-25,52.5730
2018-10-26,52.5872
2018-10-29,52.5618
2018-10-30,52.5515
2018-10-31,52.5697
2018-11-01,52.6038
2018-11-02,52.5657
2018-11-05,52.4964
2018-11-06,52.4291
2018-11-07,52.3827
2018-11-08,52.3173
2018-11-09,52.2230
2018-11-12,52.0672
2018-11-13,51.8986
2018-11-14,51.7112
2018-11-15,51.5638
2018-11-16,51.4350
2018-11-19,51.2837
2018-11-20,51.0639
2018-11-21,50.8563
2018-11-23,50.6019
2018-11-26,50.3708
2018-11-27,50.1663
2018-11-28,49.9920
2018-11-29,49.8104
2018-11-30,49.6163
2018-12-03,49.4633
2018-12-04,49.2566
2018-12-06,49.0339
2018-12-07,48.7898
2018-12-10,48.5295
2018-12-11,48.2609
2018-12-12,47.9872
2018-12-13,47.7128
2018-12-14,47.3990
2018-12-17,47.0972
2018-12-18,46.8232
2018-12-19,46.5270
2018-12-20,46.1967
2018-12-21,45.8872
2018-12-24,45.5682
2018-12-26,45.2621
2018-12-27,44.9737
2018-12-28,44.6630
2018-12-31,44.3640
2019-01-02,44.0904
2019-01-03,43.7262
2019-01-04,43.3846
2019-01-07,43.0314
2019-01-08,42.7281
2019-01-09,42.4146
2019-01-10,42.1200
2019-01-11,41.8376
2019-01-14,41.5392
2019-01-15,41.2290
2019-01-16,40.9118
2019-01-17,40.6690
2019-01-18,40.4588
2019-01-22,40.2214
2019-01-23,39.9576
2019-01-24,39.6915
2019-01-25,39.4687
2019-01-28,39.2880
2019-01-29,39.1089
2019-01-30,39.0061
2019-01-31,38.8870
2019-02-01,38.7581
2019-02-04,38.6884
2019-02-05,38.6751
2019-02-06,38.6629
2019-02-07,38.6565
2019-02-08,38.6399
2019-02-11,38.6204
2019-02-12,38.5760
2019-02-13,38.5348
2019-02-14,38.5011
2019-02-15,38.4359
2019-02-19,38.4119
2019-02-20,38.4026
2019-02-21,38.4184
2019-02-22,38.4380
2019-02-25,38.4683
2019-02-26,38.4968
2019-02-27,38.5190
2019-02-28,38.5592
2019-03-01,38.6154
2019-03-04,38.6656
2019-03-05,38.7390
2019-03-06,38.8270
2019-03-07,38.9344
2019-03-08,39.0623
2019-03-11,39.1696
2019-03-12,39.2914
2019-03-13,39.4167
2019-03-14,39.5444
2019-03-15,39.6827
2019-03-18,39.9052
2019-03-19,40.0916
2019-03-20,40.2873
2019-03-21,40.5028
2019-03-22,40.6868
2019-03-25,40.8573
2019-03-26,41.0257
2019-03-27,41.2131
2019-03-28,41.3870
2019-03-29,41.5579
2019-04-01,41.7305
2019-04-02,41.9120
2019-04-03,42.1165
2019-04-04,42.3198
2019-04-05,42.5351
2019-04-08,42.7412
2019-04-09,42.9514
2019-04-10,43.1746
2019-04-11,43.3394
2019-04-12,43.4982
2019-04-15,43.6583
2019-04-16,43.7959
2019-04-17,43.9382
2019-04-18,44.0837
2019-04-22,44.2481
2019-04-23,44.4257
2019-04-24,44.6064
2019-04-25,44.7712
2019-04-26,44.9346
2019-04-29,45.0966
2019-04-30,45.2415
2019-05-01,45.4312
2019-05-02,45.6090
2019-05-03,45.8040
2019-05-06,45.9741
2019-05-07,46.1112
2019-05-08,46.2481
2019-05-09,46.3719
2019-05-10,46.4908
2019-05-13,46.5457
2019-05-14,46.6106
2019-05-15,46.6879
2019-05-16,46.7660
2019-05-17,46.8486
2019-05-20,46.9008
2019-05-21,46.9412
2019-05-22,46.9536
2019-05-23,46.9471
2019-05-24,46.9276
2019-05-28,46.8932
2019-05-29,46.8455
2019-05-30,46.8094
2019-05-31,46.7500
2019-06-03,46.6489
2019-06-04,46.5975
2019-06-05,46.5713
2019-06-06,46.5672
2019-06-07,46.5788
2019-06-10,46.6009
2019-06-11,46.6278
2019-06-12,46.6456
2019-06-13,46.6499
2019-06-14,46.6410
2019-06-17,46.6360
2019-06-18,46.6466
2019-06-19,46.6396
2019-06-20,46.6432
2019-06-21,46.6381
2019-06-24,46.6400
2019-06-25,46.6279
2019-06-26,46.6343
2019-06-27,46.6404
2019-06-28,46.6192
2019-07-01,46.6119
2019-07-02,46.6070
2019-07-03,46.5962
2019-07-05,46.5859
2019-07-08,46.5645
2019-07-09,46.5536
2019-07-10,46.5508
2019-07-11,46.5597
2019-07-12,46.5289
2019-07-15,46.5139
2019-07-16,46.4830
2019-07-17,46.4622
2019-07-18,46.4795
2019-07-19,46.4818
2019-07-22,46.5168
2019-07-23,46.5729
2019-07-24,46.6833
2019-07-25,46.7716
2019-07-26,46.8525
2019-07-29,46.9467
2019-07-30,47.0419
2019-07-31,47.1859
2019-08-01,47.2909
2019-08-02,47.3930
2019-08-05,47.4588
2019-08-06,47.5455
2019-08-07,47.6456
2019-08-08,47.7709
2019-08-09,47.8837
2019-08-12,48.0096
2019-08-13,48.1851
2019-08-14,48.2999
2019-08-15,48.3960
2019-08-16,48.5021
2019-08-19,48.6032
2019-08-20,48.6926
2019-08-21,48.7822
2019-08-22,48.8740
2019-08-23,48.9186
2019-08-26,48.9885
2019-08-27,49.0417
2019-08-28,49.0795
2019-08-29,49.1369
2019-08-30,49.1854
2019-09-03,49.2225
2019-09-04,49.2774
2019-09-05,49.3665
2019-09-06,49.4351
2019-09-09,49.5085
2019-09-10,49.6028
2019-09-11,49.7129
2019-09-12,49.8149
2019-09-13,49.8879
2019-09-16,49.9673
2019-09-17,50.0709
2019-09-18,50.1785
2019-09-19,50.2679
2019-09-20,50.3487
2019-09-23,50.4269
2019-09-24,50.4909
2019-09-25,50.5745
2019-09-26,50.6581
2019-09-27,50.7254
2019-09-30,50.8324
2019-10-01,50.9200
2019-10-02,50.9727
2019-10-03,51.0352
2019-10-04,51.1356
2019-10-07,51.2327
2019-10-08,51.3076
2019-10-09,51.3996
2019-10-10,51.4858
2019-10-11,51.6238
2019-10-14,51.7813
2019-10-15,51.9875
2019-10-16,52.1716
2019-10-17,52.3502
2019-10-18,52.5132
2019-10-21,52.7040
2019-10-22,52.8946
2019-10-23,53.0597
2019-10-24,53.2568
2019-10-25,53.4733
2019-10-28,53.6787
2019-10-29,53.8378
2019-10-30,53.9966
2019-10-31,54.1710
2019-11-01,54.3803
2019-11-04,54.6452
2019-11-05,54.8897
2019-11-06,55.1459
2019-11-07,55.4099
2019-11-08,55.6604
2019-11-11,55.9223
2019-11-12,56.1977
2019-11-13,56.4683
2019-11-14,56.7104
2019-11-15,56.9677
2019-11-18,57.2270
2019-11-19,57.4703
2019-11-20,57.6652
2019-11-21,57.8569
2019-11-22,58.0684
2019-11-25,58.2965
2019-11-26,58.5108
2019-11-27,58.7322
2019-11-29,58.9595
2019-12-02,59.1875
2019-12-03,59.3878
2019-12-04,59.6043
2019-12-05,59.8232
2019-12-06,60.0724
2019-12-09,60.3084
2019-12-10,60.5272
2019-12-11,60.7540
2019-12-12,61.0114
2019-12-13,61.2776
2019-12-16,61.5368
2019-12-17,61.7983
2019-12-18,62.0695
2019-12-19,62.3294
2019-12-20,62.5716
2019-12-23,62.8064
2019-12-24,63.0442
2019-12-26,63.3119
2019-12-27,63.5836
2019-12-30,63.8593
2019-12-31,64.1399
2020-01-02,64.4331
2020-01-03,64.7148
2020-01-06,64.9924
2020-01-07,65.2613
2020-01-08,65.5390
2020-01-09,65.8359
2020-01-10,66.1640
2020-01-13,66.5243
2020-01-14,66.8374
2020-01-15,67.1099
2020-01-16,67.3932
2020-01-17,67.6952
2020-01-21,67.9861
2020-01-22,68.2683
2020-01-23,68.5544
2020-01-24,68.8261
2020-01-27,69.0536
2020-01-28,69.3114
2020-01-29,69.6101
2020-01-30,69.8915
2020-01-31,70.0968
2020-02-03,70.3020
2020-02-04,70.5715
2020-02-05,70.8593
2020-02-06,71.1665
2020-02-07,71.4300
2020-02-10,71.7111
2020-02-11,71.9655
2020-02-12,72.2596
2020-02-13,72.5573
2020-02-14,72.8783
2020-02-18,73.1592
2020-02-19,73.4441
2020-02-20,73.6879
2020-02-21,73.9149
2020-02-24,74.0622
2020-02-25,74.1494
2020-02-26,74.2554
2020-02-27,74.2507
2020-02-28,74.2224
2020-03-02,74.3150
2020-03-03,74.3647
2020-03-04,74.4783
2020-03-05,74.5470
2020-03-06,74.5747
2020-03-09,74.4901
2020-03-10,74.4713
2020-03-11,74.4050
2020-03-12,74.1982
2020-03-13,74.1256
2020-03-16,73.8469
2020-03-17,73.6340
2020-03-18,73.3796
2020-03-19,73.1229
2020-03-20,72.7674
2020-03-23,72.3572
2020-03-24,72.0529
2020-03-25,71.7098
2020-03-26,71.4502
2020-03-27,71.1451
2020-03-30,70.8554
2020-03-31,70.5464
2020-04-01,70.1828
2020-04-02,69.8333
2020-04-03,69.4593
2020-04-06,69.1920
2020-04-07,68.9552
2020-04-08,68.7084
2020-04-09,68.4386
2020-04-13,68.1967
2020-04-14,68.0913
2020-04-15,67.9773
2020-04-16,67.8249
2020-04-17,67.6410
2020-04-20,67.4105
2020-04-21,67.1597
2020-04-22,66.9391
2020-04-23,66.7227
2020-04-24,66.5081
2020-04-27,66.3057
2020-04-28,66.0806
2020-04-29,65.9288
2020-04-30,65.7841
2020-05-01,65.6325
2020-05-04,65.5359
2020-05-05,65.5329
2020-05-06,65.5938
2020-05-07,65.6477
2020-05-08,65.8293
2020-05-11,66.0355
2020-05-12,66.1007
2020-05-13,66.1936
2020-05-14,66.2306
2020-05-15,66.3063
2020-05-18,66.4362
2020-05-19,66.6682
2020-05-20,66.8368
2020-05-21,67.0419
2020-05-22,67.3890
2020-05-26,67.5812
2020-05-27,67.9537
2020-05-28,68.2752
2020-05-29,68.6252
2020-06-01,69.0034
2020-06-02,69.4643
2020-06-03,69.9575
2020-06-04,70.3278
2020-06-05,70.7494
2020-06-08,71.1178
2020-06-09,71.5894
2020-06-10,72.0698
2020-06-11,72.4702
2020-06-12,72.9497
2020-06-15,73.4300
2020-06-16,73.9717
2020-06-17,74.4088
2020-06-18,74.8613
2020-06-19,75.2719
2020-06-22,75.7176
2020-06-23,76.1750
2020-06-24,76.5340
2020-06-25,76.9290
2020-06-26,77.2585
2020-06-29,77.6465
2020-06-30,78.0777
2020-07-01,78.5470
2020-07-02,78.9789
2020-07-06,79.4634
2020-07-07,79.9036
2020-07-08,80.3852
2020-07-09,80.8970
2020-07-10,81.3676
2020-07-13,81.8002
2020-07-14,82.2865
2020-07-15,82.7659
2020-07-16,83.2006
2020-07-17,83.6165
2020-07-20,84.0569
2020-07-21,84.4359
2020-07-22,84.7964
2020-07-23,85.0883
2020-07-24,85.3939
2020-07-27,85.7331
2020-07-28,86.0509
2020-07-29,86.3682
2020-07-30,86.7168
2020-07-31,87.2317
2020-08-03,87.8104
2020-08-04,88.3933
2020-08-05,88.9944
2020-08-06,89.6636
2020-08-07,90.2817
2020-08-10,90.9329
2020-08-11,91.4997
2020-08-12,92.1301
2020-08-13,92.7908
2020-08-14,93.4632
2020-08-17,94.0850
2020-08-18,94.7159
2020-08-19,95.2984
2020-08-20,95.8880
2020-08-21,96.6788
2020-08-24,97.4845
2020-08-25,98.2497
2020-08-26,99.0037
2020-08-27,99.7307
2020-08-28,100.4530
2020-08-31,101.2677
2020-09-01,102.1380
2020-09-02,102.9169
2020-09-03,103.5220
2020-09-04,104.1055
2020-09-08,104.5848
2020-09-09,105.1122
2020-09-10,105.5502
2020-09-11,105.9625
2020-09-14,106.4402
2020-09-15,106.8741
2020-09-16,107.2472
2020-09-17,107.5431
2020-09-18,107.7628
2020-09-21,108.0424
2020-09-22,108.3643
2020-09-23,108.5640
2020-09-24,108.7722
2020-09-25,109.0830
2020-09-28,109.4499
2020-09-29,109.7602
2020-09-30,110.1305
2020-10-01,110.5147
2020-10-02,110.9115
2020-10-05,111.3806
2020-10-06,111.7419
2020-10-07,112.1709
2020-10-08,112.5630
2020-10-09,112.9718
2020-10-12,113.3293
2020-10-13,113.5705
2020-10-14,113.7992
2020-10-15,114.0108
2020-10-16,114.1147
2020-10-19,114.2096
2020-10-20,114.3029
2020-10-21,114.4490
2020-10-22,114.5025
2020-10-23,114.5031
2020-10-26,114.5058
2020-10-27,114.5447
2020-10-28,114.4596
2020-10-29,114.4521
2020-10-30,114.2684
2020-11-02,113.9642
2020-11-03,113.6635
2020-11-04,113.4709
2020-11-05,113.3248
2020-11-06,113.2056
2020-11-09,113.0439
2020-11-10,112.7930
2020-11-11,112.5105
2020-11-12,112.2768
2020-11-13,112.2492
2020-11-16,112.2404
2020-11-17,112.3725
2020-11-18,112.3903
2020-11-19,112.4948
2020-11-20,112.6029
2020-11-23,112.5774
2020-11-24,112.5740
2020-11-25,112.6540
2020-11-27,112.7798
2020-11-30,113.0219
2020-12-01,113.2726
2020-12-02,113.4965
2020-12-03,113.8092
2020-12-04,114.0869
2020-12-07,114.3148
2020-12-08,114.5027
2020-12-09,114.6568
2020-12-10,114.8058
2020-12-11,114.9196
2020-12-14,115.0945
2020-12-15,115.3208
2020-12-16,115.6108
2020-12-17,115.8807
2020-12-18,116.1129
2020-12-21,116.3368
2020-12-22,116.4871
2020-12-23,116.6838
2020-12-24,116.8985
2020-12-28,117.2148
2020-12-29,117.5284
2020-12-30,117.8789
2020-12-31,118.1794
2021-01-04,118.4284
2021-01-05,118.7304
2021-01-06,118.9601
2021-01-07,119.2740
2021-01-08,119.5798
2021-01-11,119.9309
2021-01-12,120.1981
2021-01-13,120.6322
2021-01-14,121.0293
2021-01-15,121.3593
2021-01-19,121.6148
2021-01-20,121.8727
2021-01-21,122.2279
2021-01-22,122.6724
2021-01-25,123.1989
2021-01-26,123.6613
2021-01-27,124.1077
2021-01-28,124.4560
2021-01-29,124.6838
2021-02-01,124.9720
2021-02-02,125.3033
2021-02-03,125.6022
2021-02-04,125.9939
2021-02-05,126.4455
2021-02-08,126.8742
2021-02-09,127.2685
2021-02-10,127.6398
2021-02-11,127.9579
2021-02-12,128.2090
2021-02-16,128.4104
2021-02-17,128.5686
2021-02-18,128.7181
2021-02-19,128.8415
2021-02-22,128.8768
2021-02-23,128.9602
2021-02-24,129.0051
2021-02-25,128.9809
2021-02-26,128.9743
2021-03-01,128.9763
2021-03-02,128.9274
2021-03-03,128.8012
2021-03-04,128.6773
2021-03-05,128.5478
2021-03-08,128.2480
2021-03-09,128.0586
2021-03-10,127.8279
2021-03-11,127.5437
2021-03-12,127.2769
2021-03-15,127.0904
2021-03-16,126.9550
2021-03-17,126.8678
2021-03-18,126.6666
2021-03-19,126.5410
2021-03-22,126.3975
2021-03-23,126.2153
2021-03-24,126.0451
2021-03-25,125.8882
2021-03-26,125.7027
2021-03-29,125.5593
2021-03-30,125.4214
2021-03-31,125.3140
2021-04-01,125.1412
2021-04-05,124.9306
2021-04-06,124.6830
2021-04-07,124.3933
2021-04-08,124.1471
2021-04-09,123.9739
2021-04-12,123.8634
2021-04-13,123.9156
2021-04-14,123.8783
2021-04-15,123.8726
2021-04-16,123.8809
2021-04-19,123.8350
2021-04-20,123.7636
2021-04-21,123.6969
2021-04-22,123.6172
2021-04-23,123.5963
2021-04-26,123.5883
2021-04-27,123.5691
2021-04-28,123.5767
2021-04-29,123.6284
2021-04-30,123.6626
2021-05-03,123.7149
2021-05-04,123.7511
2021-05-05,123.7949
2021-05-06,123.8808
2021-05-07,124.0655
2021-05-10,124.1791
2021-05-11,124.1464
2021-05-12,124.1045
2021-05-13,124.1656
2021-05-14,124.3130
2021-05-17,124.4121
2021-05-18,124.5823
2021-05-19,124.6570
2021-05-20,124.8046
2021-05-21,124.8766
2021-05-24,124.9996
2021-05-25,125.0607
2021-05-26,125.0900
2021-05-27,125.1043
2021-05-28,125.1882
2021-06-01,125.2763
2021-06-02,125.3131
2021-06-03,125.3367
2021-06-04,125.4544
2021-06-07,125.5624
2021-06-08,125.6748
2021-06-09,125.7913
2021-06-10,125.9170
2021-06-11,126.0229
2021-06-14,126.1736
2021-06-15,126.2511
2021-06-16,126.3325
2021-06-17,126.4129
2021-06-18,126.4192
2021-06-21,126.4100
2021-06-22,126.4680
2021-06-23,126.4581
2021-06-24,126.4896
2021-06-25,126.4668
2021-06-28,126.4833
2021-06-29,126.5170
2021-06-30,126.5969
2021-07-01,126.6752
2021-07-02,126.8367
2021-07-06,126.9921
2021-07-07,127.1896
2021-07-08,127.3674
2021-07-09,127.5978
2021-07-12,127.8182
2021-07-13,128.1005
2021-07-14,128.4304
2021-07-15,128.8389
2021-07-16,129.2016
2021-07-19,129.4550
2021-07-20,129.7674
2021-07-21,130.1310
2021-07-22,130.5404
2021-07-23,131.0458
2021-07-26,131.5166
2021-07-27,131.8952
2021-07-28,132.2619
2021-07-29,132.6694
2021-07-30,133.0843
2021-08-02,133.4412
2021-08-03,133.8710
2021-08-04,134.2600
2021-08-05,134.6551
2021-08-06,135.0375
2021-08-09,135.4496
2021-08-10,135.8653
2021-08-11,136.2925
2021-08-12,136.7640
2021-08-13,137.2693
2021-08-16,137.7682
2021-08-17,138.2487
2021-08-18,138.6376
2021-08-19,139.0254
2021-08-20,139.4626
2021-08-23,139.9052
2021-08-24,140.2847
2021-08-25,140.6560
2021-08-26,141.0012
2021-08-27,141.3350
2021-08-30,141.7836
2021-08-31,142.1709
2021-09-01,142.5385
2021-09-02,142.9340
2021-09-03,143.3480
2021-09-07,143.8148
2021-09-08,144.2178
2021-09-09,144.5700
2021-09-10,144.8098
2021-09-13,145.0549
2021-09-14,145.2192
2021-09-15,145.3609
2021-09-16,145.4480
2021-09-17,145.5076
2021-09-20,145.4693
2021-09-21,145.4526
2021-09-22,145.4610
2021-09-23,145.4199
2021-09-24,145.3936
2021-09-27,145.3779
2021-09-28,145.3715
2021-09-29,145.3107
2021-09-30,145.2384
2021-10-01,145.1613
2021-10-04,144.9808
2021-10-05,144.8305
2021-10-06,144.7412
2021-10-07,144.7123
2021-10-08,144.6628
2021-10-11,144.6073
2021-10-12,144.5328
2021-10-13,144.4106
2021-10-14,144.3523
2021-10-15,144.3131
2021-10-18,144.3211
2021-10-19,144.3735
2021-10-20,144.4454
2021-10-21,144.5164
2021-10-22,144.5125
2021-10-25,144.5035
2021-10-26,144.4681
2021-10-27,144.4418
2021-10-28,144.5637
2021-10-29,144.6246
2021-11-01,144.6397
2021-11-02,144.6458
2021-11-03,144.6825
2021-11-04,144.7335
2021-11-05,144.8112
2021-11-08,144.8516
2021-11-09,144.8106
2021-11-10,144.7381
2021-11-11,144.6512
2021-11-12,144.5837
2021-11-15,144.5036
2021-11-16,144.3962
2021-11-17,144.3688
2021-11-18,144.4479
2021-11-19,144.6797
2021-11-22,144.9095
2021-11-23,145.1749
2021-11-24,145.4329
2021-11-26,145.5948
2021-11-29,145.8777
2021-11-30,146.3213
2021-12-01,146.7449
2021-12-02,147.1011
2021-12-03,147.4004
2021-12-06,147.7662
2021-12-07,148.2777
2021-12-08,148.9338
2021-12-09,149.5616
2021-12-10,150.3116
2021-12-13,150.9661
2021-12-14,151.6618
2021-12-15,152.4165
2021-12-16,153.0154
2021-12-17,153.5669
2021-12-20,154.0987
2021-12-21,154.6961
2021-12-22,155.3710
2021-12-23,156.0703
2021-12-27,156.7932
2021-12-28,157.4745
2021-12-29,158.1240
2021-12-30,158.7070
2021-12-31,159.2677
2022-01-03,159.9114
2022-01-04,160.5252
2022-01-05,161.0460
2022-01-06,161.4961
2022-01-07,161.9587
2022-01-10,162.3487
2022-01-11,162.8499
2022-01-12,163.3765
2022-01-13,163.8165
2022-01-14,164.2451
2022-01-18,164.6197
2022-01-19,164.9136
2022-01-20,165.1901
2022-01-21,165.4181
2022-01-24,165.6874
2022-01-25,165.9216
2022-01-26,166.1122
2022-01-27,166.2935
2022-01-28,166.6734
2022-01-31,167.0919
2022-02-01,167.4210
2022-02-02,167.7215
2022-02-03,167.9550
2022-02-04,168.1752
2022-02-07,168.3706
2022-02-08,168.7292
2022-02-09,169.0489
2022-02-10,169.1872
2022-02-11,169.2676
2022-02-14,169.3724
2022-02-15,169.5920
2022-02-16,169.7384
2022-02-17,169.6975
2022-02-18,169.5487
2022-02-22,169.3516
2022-02-23,168.9747
2022-02-24,168.7232
2022-02-25,168.5410
2022-02-28,168.2664
2022-03-01,168.0924
2022-03-02,168.0066
2022-03-03,167.9415
2022-03-04,167.7526
2022-03-07,167.4354
2022-03-08,167.0690
2022-03-09,166.7315
2022-03-10,166.3272
2022-03-11,165.8465
2022-03-14,165.3082
2022-03-15,164.8702
2022-03-16,164.4335
2022-03-17,164.0625
2022-03-18,163.8515
2022-03-21,163.7256
2022-03-22,163.6639
2022-03-23,163.6293
2022-03-24,163.6138
2022-03-25,163.6023
2022-03-28,163.6737
2022-03-29,163.7940
2022-03-30,163.9551
2022-03-31,164.1242
2022-04-01,164.3212
2022-04-04,164.6408
2022-04-05,164.9094
2022-04-06,165.1505
2022-04-07,165.3996
2022-04-08,165.6175
2022-04-11,165.5316
2022-04-12,165.3959
2022-04-13,165.3174
2022-04-14,165.1142
2022-04-18,164.9644
2022-04-19,164.8662
2022-04-20,164.7790
2022-04-21,164.6135
2022-04-22,164.3283
2022-04-25,164.1464
2022-04-26,163.9134
2022-04-27,163.6711
2022-04-28,163.4910
2022-04-29,163.1978
2022-05-02,162.9828
2022-05-03,162.8289
2022-05-04,162.8624
2022-05-05,162.7974
2022-05-06,162.6945
2022-05-09,162.4472
2022-05-10,162.2428
2022-05-11,161.9183
2022-05-12,161.4501
2022-05-13,161.0780
2022-05-16,160.7352
2022-05-17,160.5415
2022-05-18,160.2184
2022-05-19,159.7185
2022-05-20,159.3105
2022-05-23,159.0860
2022-05-24,158.8881
2022-05-25,158.6053
2022-05-26,158.2983
2022-05-27,158.0865
2022-05-31,157.7928
2022-06-01,157.4690
2022-06-02,157.1268
2022-06-03,156.6422
2022-06-06,156.0967
2022-06-07,155.5891
2022-06-08,155.0494
2022-06-09,154.3386
2022-06-10,153.5427
2022-06-13,152.7055
2022-06-14,151.8915
2022-06-15,151.0489
2022-06-16,150.1670
2022-06-17,149.3782
2022-06-21,148.6682
2022-06-22,147.9884
2022-06-23,147.4515
2022-06-24,146.9439
2022-06-27,146.3823
2022-06-28,145.8381
2022-06-29,145.3336
2022-06-30,144.7337
2022-07-01,144.1807
2022-07-05,143.6954
2022-07-06,143.3282
2022-07-07,143.0070
2022-07-08,142.8192
2022-07-11,142.5931
2022-07-12,142.2473
2022-07-13,142.0122
2022-07-14,141.8297
2022-07-15,141.6508
2022-07-18,141.2820
2022-07-19,141.1728
2022-07-20,141.0892
2022-07-21,141.1541
2022-07-22,141.1458
2022-07-25,141.2729
2022-07-26,141.4511
2022-07-27,141.6419
2022-07-28,141.8747
2022-07-29,142.1363
2022-08-01,142.5441
2022-08-02,142.9907
2022-08-03,143.5532
2022-08-04,144.0007
2022-08-05,144.4978
2022-08-08,144.9822
2022-08-09,145.4034
2022-08-10,145.7944
2022-08-11,146.1863
2022-08-12,146.6521
2022-08-15,147.0901
2022-08-16,147.6398
2022-08-17,148.2046
2022-08-18,148.7108
2022-08-19,149.1799
2022-08-22,149.6758
2022-08-23,150.2737
2022-08-24,150.9810
2022-08-25,151.7203
2022-08-26,152.2804
2022-08-29,152.9021
2022-08-30,153.4456
2022-08-31,153.8707
2022-09-01,154.3207
2022-09-02,154.6707
2022-09-06,154.9286
2022-09-07,155.2147
2022-09-08,155.5545
2022-09-09,155.9163
2022-09-12,156.4473
2022-09-13,156.7454
2022-09-14,157.0206
2022-09-15,157.2111
2022-09-16,157.3010
2022-09-19,157.4518
2022-09-20,157.6933
2022-09-21,157.8524
2022-09-22,157.9995
2022-09-23,158.0422
2022-09-26,158.0582
2022-09-27,158.1548
2022-09-28,158.1361
2022-09-29,157.9318
2022-09-30,157.5976
2022-10-03,157.3720
2022-10-04,157.2410
2022-10-05,157.1426
2022-10-06,156.9226
2022-10-07,156.5863
2022-10-10,156.1547
2022-10-11,155.7144
2022-10-12,155.2911
2022-10-13,154.8389
2022-10-14,154.3021
2022-10-17,153.8493
2022-10-18,153.4324
2022-10-19,153.0167
2022-10-20,152.5065
2022-10-21,152.0877
2022-10-24,151.6406
2022-10-25,151.2291
2022-10-26,150.7617
2022-10-27,150.1745
2022-10-28,149.8111
2022-10-31,149.4523
2022-11-01,149.1183
2022-11-02,148.6801
2022-11-03,148.1146
2022-11-04,147.4945
2022-11-07,147.0115
2022-11-08,146.5842
2022-11-09,146.1141
2022-11-10,145.9146
2022-11-11,145.7565
2022-11-14,145.6128
2022-11-15,145.5291
2022-11-16,145.3924
2022-11-17,145.3235
2022-11-18,145.2085
2022-11-21,144.9090
2022-11-22,144.8417
2022-11-23,144.7630
2022-11-25,144.6837
2022-11-28,144.5606
2022-11-29,144.3025
2022-11-30,144.1323
2022-12-01,144.0303
2022-12-02,143.9379
2022-12-05,143.8677
2022-12-06,143.7172
2022-12-07,143.5083
2022-12-08,143.3711
2022-12-09,143.3694
2022-12-12,143.4983
2022-12-13,143.5627
2022-12-14,143.5103
2022-12-15,143.3194
2022-12-16,143.1083
2022-12-19,142.9602
2022-12-20,142.8043
2022-12-21,142.7391
2022-12-22,142.6228
2022-12-23,142.4075
2022-12-27,142.2469
2022-12-28,141.9279
2022-12-29,141.6531
2022-12-30,141.3824
2023-01-03,141.0249
2023-01-04,140.6163
2023-01-05,140.1382
2023-01-06,139.6941
2023-01-09,139.3194
2023-01-10,139.0459
2023-01-11,138.6111
2023-01-12,138.2221
2023-01-13,137.9129
2023-01-17,137.7380
2023-01-18,137.6700
2023-01-19,137.6085
2023-01-20,137.5877
2023-01-23,137.6196
2023-01-24,137.7710
2023-01-25,137.6719
2023-01-26,137.5585
2023-01-27,137.5120
2023-01-30,137.3728
2023-01-31,137.2838
2023-02-01,137.1793
2023-02-02,137.1700
2023-02-03,137.2983
2023-02-06,137.3289
2023-02-07,137.3997
2023-02-08,137.4750
2023-02-09,137.6065
2023-02-10,137.8056
2023-02-13,137.9253
2023-02-14,138.0266
2023-02-15,138.1799
2023-02-16,138.3245
2023-02-17,138.5197
2023-02-21,138.6733
2023-02-22,138.8015
2023-02-23,138.9492
2023-02-24,138.9975
2023-02-27,139.0504
2023-02-28,139.1378
2023-03-01,139.3164
2023-03-02,139.5462
