timestamp,price_open,price_high,price_low,price_close,price_volume,volume_obv,volume_obv_sma_20,volume_obv_sma_50,volume_obv_trend,return,volatility,momentum,return_ts_neutral,volatility_ts_neutral,momentum_ts_neutral
2013-03-07,424.5,432.01,421.06,430.582,16731200,82560210525.0,84067101330.5,86027896949.64,Up,0.011558466576767623,0.01642483716625505,-0.05852847928282501,0.6087769395148466,-0.5381504102983318,0.2140102338521275
2013-03-08,429.8,435.43,428.61,431.72,13981500,82951692916.0,83937738401.25,85915829917.68,Up,0.0026429344468650307,0.015258688564503345,-0.07795480756909146,0.26536066009940107,-0.1576052821322886,-0.1984803028733231
2013-03-11,429.7499,439.01,425.14,437.87,16937000,83425929390.0,83800429344.05,85819296349.24,Up,0.014245344204576904,0.015246554327960439,-0.07812960545707193,0.7247538301140364,-0.1367774137584565,-0.20441443361929534
2013-03-12,435.6,438.88,427.57,428.43,16639700,82960017325.0,83613950137.75,85704342122.4,Down,-0.021558910178820168,0.015336882042554902,-0.10730731565019902,-0.6372275671274724,-0.1127567929404574,-0.8391562058150532
2013-03-13,428.45,434.5,425.36,428.35,14483900,82554467720.0,83437646141.65,85588362478.54,Down,-0.000186728287001392,0.014664662534642844,-0.08452660824962588,0.1993752563420898,-0.14022550965209774,-0.2560804851977569
2013-03-14,432.83,434.64,430.45,432.5,10852700,82858343623.0,83300296344.45,85465270491.56,Up,0.00968833897513699,0.014989970246064625,-0.07389563392646836,0.5361412658001881,-0.29995594218437854,0.0011278235799611377
2013-03-15,437.93,444.23,437.25,443.66,22998600,83502305066.0,83212908397.15,85343847362.24,Up,0.02580346820809254,0.016379593775976697,-0.049143787908013326,1.1341821564425376,-0.054837406867017824,0.4747383088275518
2013-03-18,441.45,457.46,441.2,455.72,21649900,84108502872.0,83175417619.7,85241607500.08,Up,0.02718297795609259,0.017408941126511892,-0.009648817802503484,1.0509147824093488,0.5891691024972059,1.0981451067198678
2013-03-19,459.5,460.97,448.5,454.49,18813400,83581727146.0,83133377257.7,85140718807.28,Down,-0.0026990257175458776,0.017416934611240227,-0.011956781669166694,-0.048071896414295476,0.6114001531874551,0.79856798325566
2013-03-20,457.42,457.63,449.59,452.08,11023600,83273066038.0,83099718984.1,85043340030.0,Down,-0.005302646922924703,0.016550817392022816,0.00719616798485001,-0.1701743049905742,0.046375207513532204,0.931154533023112
2013-03-21,450.22,457.98,450.1,452.73,13687700,83656322021.0,83107582652.0,84944452219.22,Up,0.0014377986197133819,0.01647595492744706,0.014953145316773497,0.03581207467957595,0.020596034430413215,0.8520554178319892
2013-03-22,454.58,462.1,453.11,461.91,14110900,84051427616.0,83118668843.15,84861618616.48,Up,0.02027698628321528,0.016911585563413812,0.024622346443069265,0.8007669345050863,0.43142467372608884,0.9980974985695401
2013-03-25,464.69,469.95,461.78,463.58,17897700,84552563717.0,83173440817.95,84776784803.74,Up,0.0036154229178844144,0.016304168050320197,0.0469286359530261,0.07221784576775164,-0.09470801080540173,1.335008158614554
2013-03-26,465.44,465.8399,460.53,461.136,10510500,84258269423.0,83188423073.0,84693075248.12,Down,-0.005272013460459801,0.01615534865821325,0.02709757890282205,-0.2944636722767164,-0.1801791283502855,1.0010552727731168
2013-03-27,456.46,456.8,450.7301,452.08,11829900,83927031892.0,83216211000.85,84617425108.56,Down,-0.019638458068769404,0.016658256569490812,0.016892727804395324,-0.9762579367290954,0.25096263895552945,0.7025515541615461
2013-03-28,449.82,451.819,441.62,442.66,15815700,83484191850.0,83237982702.7,84550453633.68,Down,-0.020837019996460704,0.01727940013698126,0.002854553692795747,-0.8045624860309379,0.7420591610862358,0.4822567385936531
2013-04-01,441.9,443.698,427.74,428.91,13919000,83094459461.0,83267890232.7,84461871401.22,Down,-0.031062214792391463,0.017809328181727542,-0.0036239459195762658,-1.1878723055168017,0.9583800872965681,0.18039646842294105
2013-04-02,427.6,438.14,426.4,429.792,18911400,83623979190.0,83353411558.25,84392953140.4,Up,0.002056375463383775,0.016876789626042825,0.02319247708606098,0.015954278450534,0.38424193666180495,0.3924206339169438
2013-04-03,431.37,437.28,430.31,431.99,12972000,83987195553.0,83425171990.05,84340757672.28,Up,0.0051141017050109205,0.01584836531835312,0.00196222143877689,0.19449461792647105,-0.4754102596243131,0.09925700488901686
2013-04-04,433.76,435.0,425.25,427.72,12801700,83628747595.0,83502022546.95,84272162307.78,Down,-0.00988448806685338,0.01573906086342125,0.004834821994916361,-0.7005294182659833,-0.53181175456987,0.0728159282304686
2013-04-05,424.5,424.95,419.68,423.2,13703400,83245052012.0,83536264621.3,84178662822.4,Down,-0.01056766108669227,0.01568796029423251,-0.017144237334584367,-0.6861543440028914,-0.5087697019992288,-0.2305132601524461
2013-04-08,424.85,427.5,422.49,426.21,10743900,83545881512.0,83565974051.1,84120397004.22,Up,0.007112476370510379,0.01577041393875956,-0.012762901880848831,0.36419503486892446,-0.4929827036170979,-0.29402175490003446
2013-04-09,426.36,428.5,422.75,426.98,10950500,83852495818.0,83587302372.5,84092424024.32,Up,0.0018066211491989392,0.015398189341996915,-0.024870395322812655,0.07537735271222876,-0.8140866278833483,-0.6965190939579388
2013-04-10,428.1,437.06,426.01,435.69,13426000,84228424193.0,83650722715.9,84056259244.22,Up,0.020399081924211915,0.015328744586745128,0.016945592045374935,1.3218914401972273,-0.8739939623932094,0.47253671849491474
2013-04-11,433.72,437.99,431.2,434.33,11727300,83900059465.0,83718002303.15,84002103998.14,Down,-0.0031214854598453634,0.015354246350797268,0.013960546282245634,-0.33395606346248446,-0.851994565835126,0.34805152357004143
2013-04-12,434.15,434.15,429.09,429.8,8521900,83661446027.0,83758157423.35,83951519595.64,Down,-0.010429857481638272,0.015400603769684863,-0.00624277456647393,-0.6267695012391534,-0.8120037934543497,-0.37179545849757456
2013-04-15,427.0,427.89,419.55,419.85,11340000,83343925710.0,83750238455.55,83900971481.18,Down,-0.023150302466263373,0.014933288445598136,-0.053667222647973634,-1.4002688095462046,-1.0213511552044898,-2.1197270691670225
2013-04-16,421.57,426.61,420.57,426.24,10920400,83649697215.0,83727298172.7,83867328495.6,Up,0.015219721329046143,0.013877788446767717,-0.06468884402703423,1.2542876678730877,-1.6178576072690913,-2.3580005917023024
2013-04-17,420.27,420.6,398.11,402.8,33752000,82704640270.0,83683443828.9,83824326724.66,Down,-0.054992492492492495,0.018064071279557375,-0.11373187528878526,-3.0,1.5707445469610732,-3.0
2013-04-18,404.99,405.79,389.742,392.05,23796400,82038340404.0,83621707547.2,83756531992.94,Down,-0.026688182720953302,0.01865263542958277,-0.1327862325252167,-0.9399554318741151,1.7844490447177568,-3.0
2013-04-19,387.97,399.6,385.1,390.53,21759800,81429065395.0,83510344715.9,83688425900.9,Down,-0.0038770564978958255,0.018564794661671862,-0.13738873058997647,0.0291488176628977,1.5983007603775388,-2.788286797197025
2013-04-22,392.64,402.2,391.275,398.67,15354300,81858986224.0,83400722646.3,83614826595.36,Up,0.020843469131692993,0.018609294861684448,-0.13690978762096517,1.062261828953849,1.2960192955236567,-1.8557851924247035
2013-04-23,403.99,408.381,398.81,406.13,23722800,82523225288.0,83299255724.85,83541848890.44,Up,0.018712218125266356,0.01936071708423833,-0.12392683032054874,0.911354919950386,1.3582051603954866,-1.3611232791297874
2013-04-24,393.54,415.25,392.5,405.462,34630400,81553573119.0,83164020909.65,83439128323.8,Down,-0.0016447935390145885,0.019388934762420564,-0.12073227854689295,0.07257719146887943,1.1241809133252303,-0.8901564207155992
2013-04-25,411.225,413.94,407.0,408.38,13744200,81938411103.0,83064589870.2,83356285593.02,Up,0.007196728670010977,0.019340779566331404,-0.09666430720226504,0.47264716880345614,0.937744816348883,-0.6429739047608267
2013-04-26,409.81,418.769,408.25,417.205,27289200,82702509467.0,83025505751.05,83298228991.02,Up,0.021609775209363802,0.01982166705193719,-0.05750463109384185,1.0946812692562953,1.0742081067068283,-0.16101621137814315
2013-04-29,420.45,433.617,420.0,430.12,22868800,83342836507.0,83037924603.35,83260084440.92,Up,0.030956004841744544,0.020012403400595007,0.002821104660651441,1.1114676689917637,1.0657448869103954,0.3577282048583295
2013-04-30,435.1,445.25,432.07,442.78,24697800,84034375598.0,83058444423.75,83243605584.46,Up,0.029433646424253723,0.021046068873588057,0.03021926885563242,0.8908761722671812,1.0365168315971383,0.5905891267482314
2013-05-01,444.46,444.93,434.39,439.29,18103900,83527465892.0,83035457940.7,83225704214.58,Down,-0.007882018158001602,0.02113562604093997,0.016898539318039862,-0.27312626601077666,0.7110271303082162,0.4727632202757617
2013-05-02,441.78,448.59,440.63,445.52,15065300,83949294713.0,83051485296.6,83225765478.64,Up,0.014181975460402008,0.02116524133850873,0.041616010474141873,0.3515878066684672,0.629270815048094,0.6679841004679713
2013-05-03,451.31,453.23,449.15,449.98,12903600,84310595874.0,83104762489.7,83241996422.86,Up,0.010010773927096484,0.02100864784202773,0.06327977315689992,0.11894652388909982,0.5319973098961872,0.7877625531339947
2013-05-06,455.71,462.2,454.31,460.71,17737200,84807237970.0,83167830312.6,83261547106.4,Up,0.023845504244633053,0.021496625967985995,0.08094601252903488,0.6003413975222417,0.5142315752988103,0.9080198844129211
2013-05-07,464.97,465.75,453.7,458.658,17276900,84323484287.0,83191379736.05,83278874307.72,Down,-0.004453994920882942,0.02157753936639856,0.07419082861023929,-0.5056990615616006,0.6151698552876694,0.767211092199573
2013-05-08,459.04,465.37,455.81,463.84,16878500,84796082759.0,83219762664.35,83295623476.46,Up,0.011298178599304931,0.02130347053881707,0.06461015859900376,0.1097256814077081,0.7336473214984365,0.6365862217617455
2013-05-09,459.81,463.0,455.58,456.77,14231700,84397594761.0,83244639429.15,83316149904.98,Down,-0.015242324939634289,0.021666673611303443,0.05166578408122846,-0.8588844771468069,0.8100141700001617,0.511374994097038
2013-05-10,457.97,459.71,450.48,452.97,11959000,84062742427.0,83264704249.15,83336429597.26,Down,-0.00831928541716831,0.021604165125550343,0.053908794788273706,-0.6213397488170906,0.6595508158320164,0.473034149718707
2013-05-13,451.51,457.9,451.5,454.74,11319600,84379691543.0,83316492540.8,83374097250.9,Up,0.003907543545930148,0.02071917454065969,0.0831011075384065,-0.1912445719151973,0.17399112850831389,0.42648218865579796
2013-05-14,453.85,455.2,442.15,443.86,15968500,83932573096.0,83330636334.85,83414477659.24,Down,-0.02392575977481637,0.021459701587670216,0.04133821321321318,-1.0822991600822582,0.2998750336700021,0.10352847594306751
2013-05-15,439.16,441.0,422.36,428.85,26486200,83190958755.0,83354952259.1,83427257096.0,Down,-0.033816969314648726,0.018850693076533726,0.06467229394240315,-1.4454610295632244,-1.0132990623649716,0.1737501673103483
2013-05-16,423.24,437.85,418.9,434.578,21543000,83794163358.0,83442743406.8,83461305634.02,Up,0.013356651509851769,0.017580951527270714,0.10847595969901791,0.19355326981808701,-1.6523892393553035,0.5078738983291391
2013-05-17,439.05,440.09,431.01,433.26,15282300,83366258531.0,83539603063.6,83477426594.14,Down,-0.003032827248503067,0.017558733350206957,0.10941540982767006,-0.47387862718513385,-1.663572159785308,0.7914856418618671
2013-05-20,431.91,445.8,430.1,442.93,16127800,83817837382.0,83637545621.5,83494749483.46,Up,0.02231916170428838,0.017630213464970537,0.11101913863596446,0.5542115559472559,-1.627594571100382,0.931702969351925
2013-05-21,438.15,445.48,434.2,439.66,16286500,83361814926.0,83679475103.4,83493467194.18,Down,-0.00738265640168867,0.01756061602847389,0.08255977150173588,-0.5493315450939191,-1.5550257770880804,0.44005373773526213
2013-05-22,444.05,448.3499,438.22,441.354,15822800,83804853769.0,83792039135.9,83510363923.06,Up,0.0038529773006412693,0.017508566675436748,0.08852124243455606,-0.0721620800869524,-1.199641883079159,0.556822699302407
2013-05-23,435.95,446.16,435.79,442.14,12607900,84157875322.0,83903012346.85,83542432075.1,Up,0.0017808833725307949,0.017504845454750027,0.08266810323718099,-0.08915906754319436,-0.9018521162004849,0.4372293816592498
2013-05-24,440.85,445.66,440.36,445.15,9863100,84434042398.0,83989588993.4,83573946050.6,Up,0.006807798434884882,0.017033239494093452,0.06698145995373972,0.138940266360426,-1.0169941109023457,0.03433906961076349
2013-05-28,449.9,451.11,440.85,441.439,13790900,84047896812.0,84024842008.65,83584857885.52,Down,-0.008336515781197207,0.015915093148958163,0.02631591183855675,-0.5631878352744819,-1.3083863051707774,-1.1751167084767182
2013-05-29,440.0,447.5,439.4,444.95,11806300,84378473542.0,84042046905.85,83590257298.92,Up,0.00795353378382968,0.01459519101711383,0.004900853697095586,0.28032168964558246,-1.3670396784109702,-1.8120333862971576
2013-05-30,445.65,454.5,444.51,451.58,12625700,84731993495.0,84102273286.0,83613262625.9,Up,0.014900550623665465,0.014806735332770712,0.02797696282637885,0.5671904853834031,-0.8953884490028358,-1.1257145042022532
2013-05-31,452.5,457.1,449.5,449.735,13725100,84347690311.0,84122193065.9,83634755111.36,Down,-0.004085654811993411,0.014543387000160102,0.009460854731549784,-0.38455715771656057,-0.7741449140010038,-1.6729564206414906
2013-06-03,450.73,452.36,442.48,450.72,13298300,84720043083.0,84142665426.35,83656029532.6,Up,0.0021901786607669838,0.014380469330383184,0.001644517534112655,0.012473564520517458,-0.6952355285085171,-1.4333313037050408
2013-06-04,453.22,454.43,447.39,449.31,10454600,84427313991.0,84123669227.4,83663547260.1,Down,-0.0031283280085198095,0.01326593462884972,-0.02474441622712764,-0.170100486589152,-0.8214155233921039,-1.6188753463986112
2013-06-05,445.65,450.72,443.71,445.11,10378200,84136724101.0,84114331218.1,83655230467.78,Down,-0.009347666421846812,0.013374423206721749,-0.029538348835079775,-0.565689020682227,-0.9113188960575227,-1.4635185243310966
2013-06-06,445.47,447.0,434.05,438.46,14890500,83719789685.0,84060516564.4,83644460873.02,Down,-0.014940127159578598,0.013348842342144144,-0.05471714384270432,-0.8969618530641349,-1.2400083393940229,-1.443874979136847
2013-06-07,436.5,443.24,432.77,441.811,14447700,84124325689.0,84046853110.8,83648406748.96,Up,0.007642658395292656,0.01319934904987466,-0.032749523830374105,0.5390204018013594,-1.3167931820781629,-1.021393468809582
2013-06-10,444.73,449.079,436.8,438.89,16076900,83674172039.0,84027424591.4,83652206352.74,Down,-0.00661142434208295,0.013158918474619289,-0.031083736229772452,-0.4089084430921878,-0.9646484219261715,-0.7493676165231568
2013-06-11,435.74,442.7599,433.32,437.6,10218300,83388059353.0,83977842981.9,83658078350.58,Down,-0.0029392330652326937,0.013099905046117395,-0.037691867880547125,0.0031970391859918535,-0.5394689173149785,-0.5974242356037218
2013-06-12,439.5,441.25,431.5,432.19,9472400,83122831888.0,83937355921.5,83648055404.54,Down,-0.012362888482632561,0.012304774327351761,-0.026292074077411853,-0.6405992864399086,-0.5714745737513224,-0.4027737907043418
2013-06-13,432.5,437.14,428.75,435.965,10208300,83408664573.0,83948241212.4,83636484784.94,Up,0.008734584326338002,0.00980349063080409,0.016590882592981027,0.6412398976332179,-1.1196551966681767,0.03250066342699352
2013-06-14,435.4,436.29,428.5,430.05,9709500,83136798302.0,83915372959.6,83626645799.08,Down,-0.013567602903902798,0.0098468962976923,-0.010419303324144313,-0.722901820169045,-1.1648533175795013,-0.17963068902990104
2013-06-17,431.44,435.7,430.3615,432.0,9264800,83396212961.0,83916870681.1,83629669018.06,Up,0.004534356470177858,0.009888839609657075,-0.002908184461985819,0.34934136773249647,-1.3075407056646176,-0.0953371148587661
2013-06-18,431.56,434.9,430.21,431.77,6965200,83201187166.0,83886038170.3,83622775131.14,Down,-0.0005324074074074536,0.008364982185728053,-0.025195854875488255,0.0945793878582574,-2.289203760450527,-0.4562850329886642
2013-06-19,431.4,431.66,423.0,423.0,11105000,82890246856.0,83862459766.8,83603530151.9,Down,-0.020311740046784155,0.00931065822977198,-0.03789291725424193,-1.3566967667373402,-1.3560711950144984,-0.6380223151494502
2013-06-20,419.3,425.98,415.17,416.838,12761100,82532935699.0,83798863863.3,83569620382.02,Down,-0.014567375886524792,0.009618813481223258,-0.055547247787490206,-0.7585801141199903,-0.7725182869530732,-0.8882133703619045
2013-06-21,418.49,420.0,408.1001,413.5,17182800,82051816818.0,83693560938.1,83532655529.08,Down,-0.008007907148580573,0.009621998324751942,-0.06477586284887138,-0.2894541608061518,-0.7757941261703446,-0.9944976590152559
2013-06-24,407.4,408.66,398.05,402.54,17169500,81571070338.0,83550412335.1,83490848015.3,Down,-0.026505441354292558,0.010612785453121195,-0.09572054363697624,-1.370239904933164,-0.6640367932646134,-1.7406792371517015
2013-06-25,405.7,407.79,398.83,402.63,11220100,81885233452.0,83442279167.1,83461674170.14,Up,0.00022358026531521524,0.010642204174801238,-0.0879147515285238,0.24808935749837227,-0.5854000337097792,-1.4877530371515617
2013-06-26,403.9,404.79,395.66,398.07,13133000,81517509085.0,83299230944.25,83419030407.54,Down,-0.01132553460993968,0.010319584803244847,-0.10536015282616018,-0.4467346120119357,-0.33440528349308357,-1.6180254340076323
2013-06-27,399.25,401.39,393.54,393.78,12044500,81180262748.0,83121644406.9,83388542857.1,Down,-0.010776999020272848,0.009182538190079201,-0.12799503963860226,-0.2814243905881097,-0.4178738144351342,-2.6185636663560037
2013-06-28,391.36,400.27,388.87,396.53,20661300,81758779726.0,82992198877.65,83382951643.54,Up,0.006983594900705992,0.009674181148567967,-0.1183030006559419,1.0683117877702901,-0.2257778399636422,-1.826884519518688
2013-07-01,402.69,412.27,401.22,409.22,13966200,82149833717.0,82863688409.35,83397367009.98,Up,0.032002622752377086,0.012824006380607336,-0.09207490237841676,2.814989434135487,0.682729282331148,-0.8624927819145306
2013-07-02,409.96,421.63,409.47,418.49,16780900,82619699386.0,82773307679.1,83412581273.22,Up,0.022652851766775672,0.01421488005785155,-0.06859406645745703,1.6822731121315346,1.0854698151437425,-0.37007758090928816
2013-07-03,420.86,422.98,417.45,420.8,8604600,82860628426.0,82709502895.35,83419329335.98,Up,0.005519845157590408,0.014278894711932999,-0.0546157129698277,0.5550003928935314,1.1040058592966937,0.0008585800240606579
2013-07-05,420.39,423.29,415.35,417.42,9786600,82586603352.0,82652843578.7,83439989940.64,Down,-0.008032319391634957,0.014049131200892418,-0.047986133284678156,-0.18642635681347688,1.0374756773173217,0.05611727991842898
2013-07-08,420.11,421.0,410.65,415.05,10647800,82288464654.0,82561050526.95,83446991011.66,Down,-0.005677734655742395,0.013864388108654074,-0.06057114920180795,0.028525980966263725,0.9839815803200046,-0.09293659527109997
2013-07-09,413.6,423.5,410.38,422.35,12592300,82641049406.0,82509394395.3,83445761810.44,Up,0.017588242380436103,0.01457309810459355,-0.03768598054182137,1.253343128767985,1.1314151554902903,0.32144073257729716
2013-07-10,419.6,424.8,418.25,420.73,10050200,82359643525.0,82457973603.9,83426097950.8,Down,-0.0038356813069728712,0.014578104705676408,-0.038551188299817185,0.05271849504126951,0.9676383447890476,0.3054530910510222
2013-07-11,422.95,428.25,421.1701,427.288,11653300,82685936251.0,82436128822.05,83399129163.86,Up,0.01558719368716277,0.014855645565695722,-0.011342233739790375,0.9692270243846209,0.9909756993155686,0.8041582822886891
2013-07-12,427.65,429.79,423.41,426.51,9984400,82406372772.0,82386014232.0,83376707301.46,Down,-0.0018207859804160176,0.01469825315004494,-0.02168752078721914,0.05996742439658434,0.8908058141859286,0.6139572865895337
2013-07-15,425.01,431.46,424.8,427.44,8639900,82648290213.0,82361588827.55,83350687211.46,Up,0.002180488147991877,0.014408146622379,-0.006069061737007386,0.22987005902738195,0.5752687705960864,0.9011070243413818
2013-07-16,426.52,430.71,424.17,430.195,7733500,82864828429.0,82335019600.95,83321771862.56,Up,0.006445349054838179,0.014447520608464687,-0.004178240740740802,0.49821849610879126,0.2319438870676862,0.9358702971756679
2013-07-17,429.7,432.22,428.22,430.31,7106800,83063819027.0,82328151194.0,83286903483.7,Up,0.0002673206336660794,0.014447398162997257,-0.003381429927970858,0.06967548920798966,0.11438941838806332,0.9354355895778453
2013-07-18,433.38,434.87,430.61,431.758,7817100,83282698045.0,82347773753.45,83266087758.86,Up,0.0033650159187561535,0.01364953346400901,0.02070449172576838,0.21375787411142821,-0.07861582237428176,1.0849259411073824
2013-07-19,433.1,433.98,424.35,424.95,9597200,83013976177.0,82371825777.35,83230445627.22,Down,-0.015768092310970427,0.01372456743653443,0.01946079771997744,-1.0972748901065867,-0.060901610481358226,0.8965027259972361
2013-07-22,429.46,429.75,425.468,426.31,7421300,83221772784.0,82430323575.65,83206929187.68,Up,0.003200376514884029,0.013562981536225078,0.030979443772672255,0.15385546452896995,-0.18155886882085098,0.8907089794367284
2013-07-23,426.0,426.96,418.71,418.99,13192700,82852376815.0,82494388899.5,83182721875.44,Down,-0.017170603551406205,0.012676007143125141,0.040865504049286905,-1.4318924763927479,-0.7713414752198967,1.1373585046242394
2013-07-24,438.93,444.59,435.26,440.51,21140600,83444314206.0,82572342937.2,83164014328.7,Up,0.05136160767560072,0.016776193985188058,0.09408141469835818,3.0,2.402328558555714,1.906883105961297
2013-07-25,440.7,441.4,435.81,438.5,8196200,83214820377.0,82657208501.8,83149659274.32,Down,-0.004562893010374269,0.01650345624418354,0.10156505137287408,-0.5189807149272031,2.384234425412292,1.5562163566490408
2013-07-26,435.3,441.04,434.34,440.99,7148300,83414972977.0,82768944013.25,83154139558.76,Up,0.005678449258836871,0.01608158820354332,0.11988927827721074,0.1821591315616995,1.9261933014861603,1.76358534913638
2013-07-29,440.8,449.99,440.2,447.79,8859200,83663030825.0,82864156568.2,83151516908.1,Up,0.01541985079026742,0.016224322013104902,0.12927142965223326,0.6230837406217938,1.9782121816411522,1.8073357223328979
2013-07-30,449.96,457.15,449.23,453.32,11050800,83972453534.0,82955287559.05,83163640808.16,Up,0.012349538846334163,0.015139459534293954,0.10776599384194308,0.529153996351862,0.749198753816036,1.2115096322324066
2013-07-31,454.99,457.3425,449.43,452.53,11534200,83649495612.0,83006777370.35,83160273972.76,Down,-0.0017426983146563435,0.014636882364604873,0.08134005591531457,-0.3713187814079872,0.13703514387103022,0.6650820113659771
2013-08-01,455.7527,456.8,453.26,456.676,7366100,83855746618.0,83056533279.95,83170152606.6,Up,0.009161823525512203,0.01467914938305112,0.08525665399239535,0.46302816592129886,0.11210693549133323,0.6427962280953038
2013-08-02,458.01,462.85,456.66,462.54,9813700,84130530492.0,83133729636.95,83176666141.06,Up,0.012840613476512885,0.014504680354703049,0.10809256863590622,0.6459441280930239,-0.10837700263283845,0.7959246825347953
2013-08-05,464.69,470.67,462.15,469.45,11387700,84449386410.0,83241775724.75,83182496362.82,Up,0.014939248497427116,0.014420044281437328,0.1310685459583183,0.6886478994600288,-0.30529580324864247,0.8828931792117277
2013-08-06,468.02,471.89,462.17,465.25,11959200,84114528476.0,83315449678.25,83176106084.38,Down,-0.008946639684737412,0.014544447733537105,0.10157452349946716,-0.8264842121412314,-0.03302752101587276,0.3792933143562182
2013-08-07,463.8,467.0,461.77,464.98,10673500,83815670178.0,83388251010.9,83171461551.7,Down,-0.0005803331542181267,0.014458945887177315,0.10517433983790081,-0.2713844423195382,-0.12878193846315175,0.23759646696871245
2013-08-08,463.855,464.1,457.95,461.01,9134900,83559892723.0,83431948834.5,83155089935.32,Down,-0.008538001634478931,0.014544971944227965,0.07892100878096264,-0.9007922446920065,0.05212947212002479,-0.051239769955732234
2013-08-09,458.64,460.46,453.65,454.45,9530900,83293027257.0,83476281558.75,83126310610.56,Down,-0.01422962625539581,0.015057650225250586,0.06550842887622799,-1.0905316025208625,0.8064445110670415,-0.22980972005126027
2013-08-12,456.86,468.65,456.63,467.36,13015500,83657461621.0,83526740129.15,83112506036.76,Up,0.028407965672791358,0.016064917323441025,0.09339322478008616,1.393604779786832,1.63416730339724,0.06033501577615169
2013-08-13,470.94,494.66,468.05,489.57,31497900,84539403702.0,83610468892.8,83108893249.14,Up,0.04752225265320087,0.018720262776684284,0.13801880542544653,2.3380029124665906,2.535628702426362,0.9130214553679421
2013-08-14,497.88,504.25,493.4,498.5,27013300,85295776858.0,83722066784.35,83126262506.48,Up,0.018240496762464975,0.018828883766366097,0.15846715158838975,0.6654403424791634,2.5004436117265696,1.7095371219873856
2013-08-15,496.42,502.399,489.0833,497.91,17510500,84805482368.0,83798206000.5,83139637671.82,Down,-0.0011835506519558558,0.018909358952106978,0.1532154586597123,-0.2727466363332937,2.2439066704110266,1.2444883398158815
2013-08-16,500.15,502.94,498.86,502.33,12939500,85167788730.0,83905896628.15,83168597652.72,Up,0.008877106304352012,0.018111800567248797,0.18209201082480297,0.09135289768802843,1.4791587190850732,1.7322189411053182
2013-08-19,504.34,513.74,504.0,507.74,18232800,85678307640.0,84028723370.95,83199677291.74,Up,0.010769812672944079,0.018073125300626252,0.1910112359550562,0.099979045818828,0.9668768520015015,2.0397377491524256
2013-08-20,509.71,510.57,500.82,501.07,12810300,85319618882.0,84152085474.3,83232586228.6,Down,-0.013136644739433545,0.017786741293083646,0.19589966347645515,-1.2655466276122997,0.5281319647934197,1.8362126936554013
2013-08-21,503.59,507.15,501.2,502.36,11995700,85655498817.0,84262644704.85,83277935017.88,Up,0.0025744905901372572,0.01478208028498349,0.1404054391500762,-0.2974313207316676,-0.25277398587302263,0.5991608670638721
2013-08-22,504.98,505.59,498.2,502.96,8721700,85899706661.0,84396889019.05,83333472513.34,Up,0.00119436260848782,0.014606361111070748,0.1470011402508551,-0.41415867506852405,-0.15064127331614863,0.45732887307483355
2013-08-23,503.27,503.35,499.35,501.02,7954700,85676974839.0,84509989112.15,83378838718.66,Down,-0.003857165579767785,0.014805388948656387,0.1361255357264337,-0.6128552096915241,-0.03860365808242493,0.12147852374877938
2013-08-26,500.75,510.2,500.5,502.97,11820200,86007940769.0,84627234609.35,83436261568.0,Up,0.0038920601971978996,0.014663739701672576,0.1232274057035665,0.04468269568801771,-0.03978636217619143,-0.07996998389269754
2013-08-27,498.0,502.51,486.3,488.59,15149600,85583751545.0,84707799509.9,83480012339.68,Down,-0.028590174364276355,0.016466753044829446,0.07780375893408631,-1.8679013891271494,0.512045544464356,-0.8627269285004642
2013-08-28,486.0,495.8,486.0,490.896,10986000,85891359852.0,84819892721.9,83533815793.4,Up,0.004719703636996364,0.016413918105131,0.0847811194837913,0.09110870340415732,0.45370424117590524,-0.7407357973275864
2013-08-29,491.65,496.5,491.13,491.7,8559200,86131017691.0,84933656275.55,83598631210.1,Up,0.001637821453016386,0.01638049307892209,0.07669332305617105,-0.028705963770797784,0.25072794618951244,-0.8803118571860246
2013-08-30,492.0,492.95,486.5,487.216,9724900,85858720219.0,85020065761.9,83665146900.5,Down,-0.009119381736831356,0.016480247061193064,0.05334889955463318,-0.5856149932755237,0.08025755550386232,-1.1312174778632853
2013-09-03,493.1,500.6,487.35,488.58,11854600,86190649350.0,85107128908.9,83747923551.14,Up,0.0027995796525566163,0.016228524777431478,0.04074981361167329,0.09608076401968657,-0.02446491062112691,-1.050606245394647
2013-09-04,499.56,502.24,496.28,498.691,12322600,86535682495.0,85228186609.85,83847215794.28,Up,0.02069466617544724,0.016515371165746827,0.07187748522299842,1.2928747375481366,0.038631659383885464,-0.5958642784755036
2013-09-05,500.25,500.68,493.64,495.27,8441700,86299314659.0,85352368833.9,83935497418.42,Down,-0.006859959373640145,0.016658198586137,0.06514258677792584,-0.5391610737687991,0.07607606439848308,-0.5908097992861466
2013-09-06,498.44,499.38,489.95,498.22,12840200,86658840618.0,85507316228.65,84038324049.08,Up,0.005956347043027055,0.016430229805631257,0.08071408429318239,0.23422248951158503,-0.008928853656738856,-0.37769241625620825
2013-09-09,505.0,507.92,503.48,506.17,12167400,86999528158.0,85692641273.7,84154709357.28,Up,0.015956806230179366,0.016048028594701672,0.11380789965892846,0.9060582900584987,-0.22277116149146112,-0.06630786780185596
