Date,stock_return,market_return,excess_return,volatility,market_volatility,regression_neutral,rolling_beta,rolling_alpha,stock_return_zscore,market_return_zscore,residual_neutral,combined_neutral
2017-02-21,0.007220748600058835,-0.001957768144315475,0.00917851674437431,0.011132994998358195,0.009646410423685163,0.002148806598474575,-0.1555566856326108,0.004767398077817438,0.0593515303359882,-0.5107243895353099,0.570075919871298,0.2861123632348863
2017-02-22,0.0029992684711048767,-0.0018214936247724633,0.00482076209587734,0.011028549016007562,0.009580367549202601,-0.002425575304771753,-0.1712101175115759,0.00511298563833275,-0.34061471321530196,-0.44167339236494413,0.10105867914964217,0.04931655192243521
2017-02-23,-0.004230180147327012,0.0029477821448624653,-0.007177962292189477,0.01106759540548315,0.009549589964129917,-0.00887498020993932,-0.15066040490322755,0.005088914114123791,-0.9015863847870367,0.0709422024208858,-0.9725285872079225,-0.4907017837089309
2017-02-24,0.0009521716838789551,0.0,0.0009521716838789551,0.011056573128781985,0.009490369936025417,-0.00332782954361395,-0.16551853541198536,0.004280001227492905,-0.4358525604613932,-0.20144753090545078,-0.23440502955594242,-0.11886642954977819
2017-02-27,0.001975706132006483,-0.0041987403778865895,0.006174446509893072,0.011013312298460655,0.009380485857664897,-0.0029122750538075858,-0.153776856514478,0.004242312089182257,-0.35322581290009303,-0.6654277759969491,0.3122019630968561,0.15464484402152426
2017-02-28,0.00043818009201790353,-0.0005621925509488035,0.001000372642966707,0.010909870941794452,0.009337479836954037,-0.004010646999126148,-0.17133507422299893,0.004352503788699621,-0.5115388234859378,-0.2901247846314987,-0.2214140388544391,-0.11271234292678263
2017-03-01,0.020439448134900173,0.015047110111095607,0.005392338023804566,0.011178764365118082,0.006281645425480404,0.018666721869302554,-0.1847520510846371,0.004552710721518913,1.1882681729884716,2.2093933529747876,-1.021125179986316,-0.5012292290585066
2017-03-02,-0.0059374776450388245,-0.012884455527847116,0.006946977882808292,0.006281741544804734,0.007001342888541112,-0.009862324387198891,0.09594190965917394,0.00516100601042042,-1.6566819631248235,-1.89390317107775,0.23722120795292656,0.11367944178286384
2017-03-03,0.005900978698906156,-0.0022456140350877174,0.008146592733993874,0.006112226953313873,0.007018383261756275,0.0021505658470483222,0.2020267153385267,0.004204086879284701,0.2747239341153456,-0.365508737653128,0.6402326717684736,0.321191618807761
2017-03-06,-0.0031478036915152385,0.0037980025320016875,-0.006945806223516926,0.0063302817950525924,0.006956698756823875,-0.007723370600259436,0.19521796824476434,0.0038341285710583573,-1.1055209810151327,0.4391388197269623,-1.544659800742095,-0.7761915856711773
2017-03-07,0.001291804219893944,-0.006025784753363128,0.007317588973257072,0.006216055485869119,0.006801825143649291,-0.0010238216608050698,0.1634723112425491,0.0033006748413813977,-0.3466088847239119,-1.0135575788359086,0.6669486941119966,0.3329624362255958
2017-03-08,-0.0037270642201835402,-0.0028196813760045236,-0.0009073828441790166,0.006240694669427441,0.0066979243524680245,-0.005682037970429148,0.27856926514756414,0.0027404503191094595,-1.0433443861086047,-0.570235534230373,-0.4731088518782317,-0.23939544492433043
2017-03-09,-0.002302158273381205,0.004948395306093589,-0.007250553579474794,0.006335965620357916,0.006481560271127964,-0.006103591742699303,0.36434510070718595,0.001998509883180463,-0.753998372799718,0.5176595671152531,-1.271657939914971,-0.6388807658288351
2017-03-10,0.003316988751081551,-0.0016882386043894915,0.0050052273554710425,0.006338194911146306,0.006509972132907634,0.002643522527893484,0.365545082502103,0.0012905935431128592,0.12935632616106693,-0.4665584135414449,0.5959147397025119,0.29927913111520266
2017-03-13,0.0004312203536007697,-0.0025366403607665067,0.0029678607143672764,0.006259742989888696,0.006254086380221593,-0.00011788616325546437,0.3537002265860753,0.0014463167872267313,-0.351567109178007,-0.523505301789815,0.17193819261180804,0.08591015322427628
2017-03-14,-0.0015086206896550713,-0.0009889799378356434,-0.0005196407518194279,0.006145357264815605,0.005512314901787227,-0.0029240738005275628,0.47636499126336596,0.0018865685303192119,-0.5894450571835242,-0.18330999108641402,-0.40613506609711025,-0.2045295699488189
2017-03-15,0.01057630045326996,0.0015556498373638927,0.009020650615906067,0.0059418695640511224,0.005517623155990428,0.008312189398725663,0.43495318643718117,0.0015874762008023895,1.4444471518041848,0.27420538360918356,1.1702417681950013,0.5892769787968635
2017-03-16,0.0016374768617399837,0.0048009036995200205,-0.0031634268377800367,0.005929693625396138,0.0054162629652967165,-0.0020958271952810385,0.44363395454050747,0.0016034601634348031,-0.04326130207032617,0.8954855729442794,-0.9387468750146056,-0.4704213511049433
2017-03-17,-0.004975478001279288,-0.00393479482855541,-0.0010406831727238774,0.006090828080649756,0.005474370741066547,-0.004797607602868426,0.4156068792212656,0.0014574574006610268,-1.0969917813113008,-0.6622890042899876,-0.4347027770213132,-0.2197501923120908
2017-03-20,0.010500750053575203,-0.0015519187358916664,0.01205266878946687,0.006399384033518753,0.00544314449939757,0.009718133013033679,0.5085160257771817,0.0015717925884463023,1.3138978716783136,-0.19216755584406595,1.5060654275223795,0.7578917802677065
2017-03-21,-0.011452000565530973,-0.014554189628373626,0.003102189062842653,0.006950257123961672,0.006283818270127465,-0.005108206699774201,0.5921145790770139,0.002273953999854719,-1.8144618068382932,-2.1353968265798,0.3209350197415066,0.15791340652086622
2017-03-22,0.01129862700228812,-0.0005735589331802293,0.011872185935468349,0.007304639095171854,0.006282846327515076,0.009761130504414288,0.7284996584293354,0.0019553339847847235,1.3313023977534277,0.07954808087389606,1.2517543168795318,0.630757723691973
2017-03-23,-0.0035355678121906653,0.00043041606886662365,-0.003965983881057289,0.007277190117722309,0.006222979347304416,-0.006120236841222825,0.732592605985984,0.0022693493994829167,-0.7068994771185096,0.261873225456224,-0.9687727025747337,-0.4874464697079783
2017-03-24,-0.001986942946352599,0.0017209235623116825,-0.0037078665086642815,0.0073206915506863575,0.006252262676636469,-0.005752203991971949,0.7640196629988221,0.0024504416054952458,-0.4710840865077711,0.45329077416181235,-0.9243748606695834,-0.4650635323307777
2017-03-27,0.0017064846416383617,-0.01202576950608436,0.013732254147722722,0.007319944182667457,0.0066855144120684966,0.00847406989025222,0.7427651928961235,0.002164737758297211,0.03527723221723053,-1.5737380812519006,1.6090153134691312,0.8087446916796917
