Timestamp,obv
2007-12-10,76053782428.0
2007-12-11,74942856118.0
2007-12-12,76168518143.0
2007-12-13,77033136607.0
2007-12-14,76358823133.0
2007-12-17,75334128509.0
2007-12-18,74111524087.0
2007-12-19,74939003314.0
2007-12-20,75713061288.0
2007-12-21,76707023081.0
2007-12-24,77187226361.0
2007-12-26,77890959464.0
2007-12-27,77095431069.0
2007-12-28,77795078968.0
2007-12-31,77255745229.0
2008-01-02,76176565350.0
2008-01-03,77018632592.0
2008-01-04,75562799137.0
2008-01-07,73490603865.0
2008-01-08,76172541746.5
2008-01-09,73780670155.0
2008-01-10,72297693473.0
2008-01-11,71065406641.0
2008-01-14,72165858141.0
2008-01-15,69822577798.0
2008-01-16,67608730385.0
2008-01-17,69366591742.0
2008-01-18,71090937066.0
2008-01-22,68656180632.0
2008-01-23,65283207660.0
2008-01-24,63277338855.0
2008-01-25,61722598101.0
2008-01-28,61722598101.0
2008-01-29,62822582000.0
2008-01-30,64065634843.0
2008-01-31,65411310588.0
2008-02-01,64400565578.0
2008-02-04,63501330679.0
2008-02-05,62360287538.0
2008-02-06,60787013565.0
2008-02-07,58703679882.0
2008-02-08,60059654037.0
2008-02-11,61261087638.0
2008-02-12,60035106413.0
2008-02-13,61003641381.0
2008-02-14,60049543227.0
2008-02-15,59148241926.0
2008-02-19,58143194921.0
2008-02-20,59110635088.0
2008-02-21,58172519350.0
2008-02-22,56642639821.0
2008-02-25,57899415477.0
2008-02-26,56394525973.0
2008-02-27,57869665448.0
2008-02-28,59487921466.0
2008-02-29,58232439411.0
2008-03-03,56639394618.0
2008-03-04,58424780003.0
2008-03-05,57202942782.0
2008-03-06,55729242509.0
2008-03-07,56959706539.0
2008-03-10,55960116740.0
2008-03-11,57124061103.0
2008-03-12,56064430844.0
2008-03-13,57326534906.0
2008-03-14,56169892950.0
2008-03-17,57242492822.0
2008-03-18,58447614027.0
2008-03-19,57437076217.0
2008-03-20,58345864725.0
2008-03-24,59412786191.0
2008-03-25,60465178443.0
2008-03-26,57381805561.5
2008-03-27,60647433426.0
2008-03-28,61362044540.0
2008-03-31,62130110508.0
2008-04-01,63162678740.0
2008-04-02,62117709296.0
2008-04-03,63169278347.0
2008-04-04,64023696401.0
2008-04-07,65182023959.0
2008-04-08,64167728545.0
2008-04-09,63294329272.0
2008-04-10,64250093427.0
2008-04-11,63040016217.0
2008-04-14,63885104662.0
2008-04-15,64583142560.0
2008-04-16,65378917355.0
2008-04-17,66083185259.0
2008-04-18,67109951885.0
2008-04-21,68149105724.0
2008-04-22,66709531885.0
2008-04-23,68213724189.0
2008-04-24,69909792285.0
2008-04-25,70902267277.0
2008-04-28,71689482464.0
2008-04-29,72612959787.0
2008-04-30,71473434248.0
2008-05-01,72377011951.0
2008-05-02,73383094957.0
2008-05-05,74237653011.0
2008-05-06,75156524329.0
2008-05-07,73999389572.0
2008-05-08,74898476071.0
2008-05-09,74225402998.0
2008-05-12,75043967016.0
2008-05-13,75867204239.0
2008-05-14,74950379723.0
2008-05-15,75823588596.0
2008-05-16,75057818631.0
2008-05-19,74111997286.0
2008-05-20,75081848255.0
2008-05-21,73924189898.0
2008-05-22,72717453092.0
2008-05-23,73624371198.0
2008-05-27,74414277187.0
2008-05-28,75158257530.0
2008-05-29,74511070483.0
2008-05-30,75121255493.0
2008-06-02,74441414814.0
2008-06-03,73690893664.0
2008-06-04,72963909338.0
2008-06-05,73719355693.0
2008-06-06,72752931927.0
2008-06-09,74427846000.5
2008-06-10,72005479579.0
2008-06-11,71043927818.0
2008-06-12,73821772795.5
2008-06-13,73705124678.5
2008-06-16,69441365816.0
2008-06-17,70341023515.0
2008-06-18,69529554704.0
2008-06-19,70321504695.0
2008-06-20,69433136607.0
2008-06-23,68787355162.0
2008-06-24,69409302983.0
2008-06-25,70053754427.0
2008-06-26,69184143558.0
2008-06-27,70226394200.0
2008-06-30,69542196716.0
2008-07-01,70653478627.0
2008-07-02,69815958590.0
2008-07-03,70339321113.0
2008-07-07,71159713533.0
2008-07-08,69934856508.5
2008-07-09,71152287926.0
2008-07-10,69934856508.5
2008-07-11,71062965036.0
2008-07-14,71949020322.0
2008-07-15,70908976082.0
2008-07-16,71656767229.0
2008-07-17,70899240472.0
2008-07-18,70030825204.0
2008-07-21,71391296164.0
2008-07-22,69511701885.0
2008-07-23,70573471346.0
2008-07-24,69733851307.0
2008-07-25,70367489140.0
2008-07-28,69586775560.0
2008-07-29,70270847044.0
2008-07-30,70996030969.0
2008-07-31,70358531932.0
2008-08-01,69813892188.0
2008-08-04,69221363996.0
2008-08-05,69909736284.0
2008-08-06,70701145875.0
2008-08-07,70028772803.0
2008-08-08,70742770716.0
2008-08-11,71634076007.0
2008-08-12,72470355643.0
2008-08-13,70363010536.0
2008-08-14,70363010536.0
2008-08-15,73315752088.0
2008-08-18,72763737136.0
2008-08-19,72147532120.0
2008-08-20,72654483826.0
2008-08-21,72114738487.0
2008-08-22,72554350126.0
2008-08-25,72069924442.0
2008-08-26,72515474887.0
2008-08-27,72993256164.0
2008-08-28,72561870933.0
2008-08-29,71962580734.0
2008-09-02,71181816754.0
2008-09-03,71916652288.0
2008-09-04,71173265545.0
2008-09-05,72308943881.5
2008-09-08,72308943881.5
2008-09-09,72308943881.5
2008-09-10,72131135303.5
2008-09-11,72092331464.5
2008-09-12,67300338074.0
2008-09-15,66379702754.0
2008-09-16,65179865155.0
2008-09-17,63979408755.0
2008-09-18,65655664031.0
2008-09-19,67086541061.0
2008-09-22,66229827005.0
2008-09-23,64949461325.0
2008-09-24,65996477572.0
2008-09-25,67002524178.0
2008-09-26,65876071852.0
2008-09-29,63254012030.0
2008-09-30,64880696056.0
2008-10-01,63584210760.0
2008-10-02,61974844751.0
2008-10-03,65936274712.0
2008-10-06,61787863364.0
2008-10-07,59909089486.0
2008-10-08,62116832893.0
2008-10-09,60499447676.0
2008-10-10,62718749495.0
2008-10-13,64257827034.0
2008-10-14,62276830654.0
2008-10-15,60692653470.0
2008-10-16,62673176650.0
2008-10-17,60910947288.0
2008-10-20,62460118837.0
2008-10-21,60266456644.0
2008-10-22,62515267692.0
2008-10-23,64190699767.0
2008-10-24,62600639777.0
2008-10-27,61391867369.0
2008-10-28,63026002203.0
2008-10-29,64976982553.0
2008-10-30,62368474745.5
2008-10-31,64955316132.0
2008-11-03,63897377075.0
2008-11-04,65296059673.0
2008-11-05,64039603217.0
2008-11-06,62720527498.0
2008-11-07,61625272803.0
2008-11-10,60501449680.0
2008-11-11,59276910456.0
2008-11-12,58097932878.0
2008-11-13,59952021932.0
2008-11-14,58546753727.0
2008-11-17,57384226165.0
2008-11-18,58593922574.0
2008-11-19,57422020603.0
2008-11-20,55705204487.0
2008-11-21,57274477256.0
2008-11-24,58716736298.0
2008-11-25,57481442263.0
2008-11-26,58381279162.0
2008-11-28,58083504465.0
2008-12-01,57159735942.0
2008-12-02,58308459490.0
2008-12-03,59647140828.0
2008-12-04,58555769737.0
2008-12-05,59599565980.0
2008-12-08,60784709165.0
2008-12-09,61988206368.0
2008-12-10,61050157830.0
2008-12-11,60009539590.0
2008-12-12,61050715031.0
2008-12-15,60158956140.0
2008-12-16,61252463633.0
2008-12-17,59958601940.0
2008-12-18,60816018797.0
2008-12-19,61617939598.0
2008-12-22,60773198354.0
2008-12-23,61408230589.0
2008-12-24,61136896318.0
2008-12-26,61445221426.0
2008-12-29,62131222112.0
2008-12-30,61163619545.0
2008-12-31,60556077738.0
2009-01-02,61302093684.0
2009-01-05,61093805674.5
2009-01-06,61194391576.0
2009-01-07,60441342023.0
2009-01-08,61114843496.0
2009-01-09,60567997350.0
2009-01-12,59950280333.0
2009-01-13,61125869907.0
2009-01-14,61125869907.0
2009-01-15,60965431146.5
2009-01-16,60965431146.5
2009-01-20,60944020925.0
2009-01-21,55420309806.0
2009-01-22,56829839615.0
2009-01-23,56829839615.0
2009-01-26,57522078707.0
2009-01-27,58140117725.0
2009-01-28,59001524586.0
2009-01-29,58408794794.0
2009-01-30,57757315343.0
2009-02-02,58315563101.0
2009-02-03,58914872900.0
2009-02-04,59723295308.0
2009-02-05,60472542457.0
2009-02-06,61159752744.0
2009-02-09,61874764259.0
2009-02-10,61025702610.0
2009-02-11,60350728336.0
2009-02-12,61167917553.0
2009-02-13,60558939345.0
2009-02-17,59880700267.0
2009-02-18,59195920383.0
2009-02-19,58273115061.0
2009-02-20,59023431811.0
2009-02-23,58236449025.0
2009-02-24,59043555432.0
2009-02-25,59876609465.0
2009-02-26,59246740436.0
2009-02-27,59953399542.0
2009-03-02,59182469172.0
2009-03-03,59906810296.0
2009-03-04,60648214637.0
2009-03-05,59941314731.0
2009-03-06,58930166520.0
2009-03-09,58231868222.0
2009-03-10,59076127866.0
2009-03-11,59922501512.0
2009-03-12,60690959480.0
2009-03-13,60089790479.0
2009-03-16,59292545682.0
2009-03-17,60079192468.0
2009-03-18,60875230464.0
2009-03-19,61375411764.0
2009-03-20,60679823869.0
2009-03-23,61346221735.0
2009-03-24,60705609095.0
2009-03-25,60058990449.0
2009-03-26,60675243065.0
2009-03-27,60182369773.0
2009-03-30,59679573271.0
2009-03-31,60249653841.0
2009-04-01,60839026430.0
2009-04-02,61651394042.0
2009-04-03,60462448453.0
2009-04-06,60677533467.0
2009-04-07,62409119600.0
2009-04-08,62864750055.0
2009-04-09,63395507385.0
2009-04-13,63784744174.0
2009-04-14,63330121720.0
2009-04-15,62917238908.0
2009-04-16,63510685501.0
2009-04-17,64008181598.0
2009-04-20,63541715132.0
2009-04-21,64012401202.0
2009-04-22,63073633064.0
2009-04-23,64018790809.0
2009-04-24,63478026269.0
2009-04-27,63958716749.0
2009-04-28,63502859494.0
2009-04-29,63960970752.0
2009-04-30,64459460850.0
2009-05-01,64856977247.0
2009-05-04,63526200316.5
2009-05-05,63663229653.0
2009-05-06,63871730461.5
2009-05-07,64859276050.0
2009-05-08,65327240517.0
2009-05-11,65731899721.0
2009-05-12,65122417512.0
2009-05-13,64526445317.0
2009-05-14,64974272164.0
2009-05-15,64606704597.0
2009-05-18,65065546655.0
2009-05-19,65437969427.0
2009-05-20,65049385039.0
2009-05-21,64641438632.0
2009-05-22,64343439935.0
2009-05-26,64980367771.0
2009-05-27,65626790417.0
2009-05-28,66114343704.0
2009-05-29,65093982083.5
2009-06-01,65224829014.5
2009-06-02,65224829014.5
2009-06-03,65224829014.5
2009-06-04,65224829014.5
2009-06-05,69228154015.0
2009-06-08,68296500684.0
2009-06-09,67619535608.0
2009-06-10,66930911320.0
2009-06-11,66406087196.0
2009-06-12,65843001033.0
2009-06-15,65303250094.0
2009-06-16,65818055808.0
2009-06-17,65246642437.0
2009-06-18,65674323264.0
2009-06-19,66396180785.0
2009-06-22,65761266151.0
2009-06-23,65054733045.0
2009-06-24,65540259130.0
2009-06-25,66129707319.0
2009-06-26,66569092158.0
2009-06-29,66001475591.0
2009-06-30,66435700025.0
2009-07-01,66849879239.0
2009-07-02,66479399669.0
2009-07-06,65980710771.0
2009-07-07,65519113510.0
2009-07-08,66095043285.0
2009-07-09,65752017742.0
2009-07-10,66197293787.0
2009-07-13,66680795470.0
2009-07-14,66333547523.0
2009-07-15,66819135208.0
2009-07-16,67212706401.0
2009-07-17,66265420655.0
2009-07-20,66265420655.0
2009-07-21,67675605664.0
2009-07-22,66457549847.0
2009-07-23,69076673864.0
2009-07-24,69515036702.0
2009-07-27,69948348335.0
2009-07-28,69584793172.0
2009-07-29,69966951554.0
2009-07-30,70436556823.0
2009-07-31,70859094045.0
2009-08-03,71253334439.0
2009-08-04,70857523244.0
2009-08-05,70434339221.0
2009-08-06,70092722080.0
2009-08-07,70480077267.0
2009-08-10,70179782567.0
2009-08-11,69824439812.0
2009-08-12,70269511457.0
2009-08-13,70709492696.0
2009-08-14,70403676391.0
2009-08-17,69879294667.0
2009-08-18,70310447498.0
2009-08-19,70723719511.0
2009-08-20,71065751053.0
2009-08-21,71481825869.0
2009-08-24,71074895863.0
2009-08-25,71399250987.0
2009-08-26,71095251884.0
2009-08-27,71544433933.0
2009-08-28,71998135186.0
2009-08-31,71686797275.0
2009-09-01,71217768806.0
2009-09-02,70853519242.0
2009-09-03,71147474735.0
2009-09-04,71522103909.0
2009-09-08,71837151824.0
2009-09-09,71026063813.0
2009-09-10,71517198304.0
2009-09-11,71168236756.0
2009-09-14,71490248278.0
2009-09-15,71916719504.0
2009-09-16,71440538428.0
2009-09-17,71486037073.5
2009-09-18,71503723291.0
2009-09-21,71519651106.5
2009-09-22,71533268921.0
2009-09-23,74595501781.0
2009-09-24,74044620831.0
2009-09-25,73599381186.0
2009-09-28,73936826323.0
2009-09-29,73591440378.0
2009-09-30,73051854639.0
2009-10-01,72527142515.0
2009-10-02,73080451068.0
2009-10-05,73503584691.0
2009-10-06,74108670896.0
2009-10-07,74574339361.0
2009-10-08,74136127723.0
2009-10-09,74429400016.0
2009-10-12,74717425104.0
2009-10-13,74369404356.0
2009-10-14,74744915531.0
2009-10-15,74371358758.0
2009-10-16,73939931527.0
2009-10-19,74882163269.0
2009-10-20,76023203610.0
2009-10-21,74122399309.5
2009-10-22,74252766039.5
2009-10-23,74370381557.0
2009-10-26,77103198290.0
2009-10-27,76346645934.0
2009-10-28,75528258316.0
2009-10-29,76098529286.0
2009-10-30,75381003369.0
2009-11-02,76059987247.0
2009-11-03,75537445125.0
2009-11-04,76024976012.0
2009-11-05,76409777596.0
2009-11-06,76704875491.0
2009-11-09,77233731619.0
2009-11-10,77634927220.0
2009-11-11,78078797663.0
2009-11-12,77715066100.0
2009-11-13,78058307243.0
2009-11-16,78543514128.0
2009-11-17,78940028124.0
2009-11-18,78565706950.0
2009-11-19,78023380008.0
2009-11-20,77616713202.0
2009-11-23,78091610476.0
2009-11-24,77773171758.0
2009-11-25,77486717472.0
2009-11-27,77191459977.0
2009-11-30,76766601553.0
2009-12-01,76300837888.0
2009-12-02,75585577173.0
2009-12-03,76034297221.0
2009-12-04,75207411595.0
2009-12-07,77625820211.0
2009-12-08,75183051571.0
2009-12-09,75867834255.0
2009-12-10,75378164166.0
2009-12-11,74948388937.0
2009-12-14,75444179832.0
2009-12-15,75024719813.0
2009-12-16,75377704965.0
2009-12-17,74988865777.0
2009-12-18,75597636785.0
2009-12-21,76209543796.0
2009-12-22,76559059745.0
2009-12-23,76904585690.0
2009-12-24,77405475390.0
2009-12-28,78050041634.0
2009-12-29,77604835589.0
2009-12-30,78016920401.0
2009-12-31,77664509249.0
2010-01-04,78158239342.0
2010-01-05,78760144743.0
2010-01-06,78207984191.0
2010-01-07,77730852514.0
2010-01-08,78178463761.0
2010-01-11,77716233699.0
2010-01-12,77121773505.0
2010-01-13,77727666110.0
2010-01-14,77294771678.0
2010-01-15,76700703484.0
2010-01-19,77430711814.0
2010-01-20,76818558402.0
2010-01-21,76210403394.0
2010-01-22,77634672419.0
2010-01-25,76394335578.0
2010-01-26,78261447445.0
2010-01-27,77690371474.0
2010-01-28,78810513994.0
2010-01-29,77564560349.0
2010-02-01,78314437498.0
2010-02-02,79012780596.0
2010-02-03,79628109211.0
2010-02-04,78870456454.0
2010-02-05,79720764104.0
2010-02-08,79242492826.0
2010-02-09,79875380258.0
2010-02-10,79505018288.0
2010-02-11,80055364438.0
2010-02-12,80710833893.0
2010-02-16,81254572036.0
2010-02-17,80818174800.0
2010-02-18,81241000422.0
2010-02-19,80825530407.0
2010-02-22,80434966417.0
2010-02-23,79859871042.0
2010-02-24,80320437902.0
2010-02-25,80985564567.0
2010-02-26,81493025874.0
2010-03-01,82043120024.0
2010-03-02,81476573058.0
2010-03-03,81848626230.0
2010-03-04,82214667796.0
2010-03-05,83114289095.0
2010-03-08,83544179124.0
2010-03-09,81113282494.5
2010-03-10,81247786229.0
2010-03-11,81365572547.0
2010-03-12,85882682661.0
2010-03-15,85389179368.0
2010-03-16,85836087814.0
2010-03-17,85385130564.0
2010-03-18,85727240506.0
2010-03-19,85167794347.0
2010-03-22,85624214403.0
2010-03-23,86226646205.0
2010-03-24,86824427202.0
2010-03-25,86282142260.0
2010-03-26,86923018100.0
2010-03-29,87463763040.0
2010-03-30,87991073567.0
2010-03-31,87560413537.0
2010-04-01,88163559340.0
2010-04-05,88848067624.0
2010-04-06,89295085271.0
2010-04-07,89923587899.0
2010-04-08,89350598127.0
2010-04-09,89684781261.0
2010-04-12,90017807994.0
2010-04-13,90324019100.0
2010-04-14,90728095904.0
2010-04-15,91104881080.0
2010-04-16,90354334730.0
2010-04-19,89787409764.0
2010-04-20,89049082626.0
2010-04-21,90031474808.0
2010-04-22,90824900401.0
2010-04-23,91621856797.0
2010-04-26,91142787518.0
2010-04-27,90433443209.0
2010-04-28,89675040051.0
2010-04-29,90233881409.0
2010-04-30,89691417267.0
2010-05-03,90145759721.0
2010-05-04,89421939398.0
2010-05-05,88538835315.0
2010-05-06,90088617264.5
2010-05-07,90088617264.5
2010-05-10,90088617264.5
2010-05-11,87410168186.0
2010-05-12,88064548440.0
2010-05-13,87464835441.0
2010-05-14,86705471882.0
2010-05-17,87468307444.0
2010-05-18,86685628262.0
2010-05-19,85659900437.0
2010-05-20,84376983955.0
2010-05-21,85600876378.0
2010-05-24,86355115932.0
2010-05-25,85307108484.0
2010-05-26,84456453634.0
2010-05-27,85122736700.0
2010-05-28,85938352315.0
2010-06-01,86814825991.0
2010-06-02,87503374679.0
2010-06-03,86853267229.0
2010-06-04,86094962071.0
2010-06-07,85208019185.0
2010-06-08,84207247785.0
2010-06-09,83352616931.0
2010-06-10,84128973707.0
2010-06-11,84674733452.0
2010-06-14,85277694454.0
2010-06-15,85862769039.0
2010-06-16,86646447822.0
2010-06-17,87519303894.0
2010-06-18,88303926278.0
2010-06-21,87527435102.0
2010-06-22,88244697819.0
2010-06-23,87476239851.0
2010-06-24,86761961937.0
2010-06-25,86212018988.0
2010-06-28,86796967572.0
2010-06-29,85663621639.0
2010-06-30,84924168900.0
2010-07-01,83901271878.0
2010-07-02,83207428385.0
2010-07-06,83822664600.0
2010-07-07,84477221254.0
2010-07-08,83739076116.0
2010-07-09,84172398949.0
2010-07-12,83609519987.0
2010-07-13,82418594797.0
2010-07-14,83230643209.0
2010-07-15,82405776385.0
2010-07-16,81365916946.0
2010-07-19,80341437922.0
2010-07-20,81416389796.0
2010-07-21,82602062181.0
2010-07-22,83247381626.0
2010-07-23,83780770959.0
2010-07-26,83360218939.0
2010-07-27,83944991123.0
2010-07-28,83425005404.0
2010-07-29,82781197961.0
2010-07-30,82332987513.0
2010-08-02,82761043541.0
2010-08-03,83178697558.0
2010-08-04,83599073178.0
2010-08-05,83309975689.0
2010-08-06,82865077645.0
2010-08-09,83168205948.0
2010-08-10,82716285497.0
2010-08-11,82096230477.0
2010-08-12,82631151411.0
2010-08-13,82276281857.0
2010-08-16,81957851539.0
2010-08-17,82380492361.0
2010-08-18,82720188700.0
2010-08-19,82293482274.0
2010-08-20,81909251890.0
2010-08-23,81495209876.0
2010-08-24,82673718454.0
2010-08-25,81489511870.0
2010-08-26,81023006204.0
2010-08-27,81571397952.0
2010-08-30,81954687535.0
2010-08-31,82375474755.0
2010-09-01,83072513052.0
2010-09-02,83487941067.0
2010-09-03,84008730387.0
2010-09-07,83666172445.0
2010-09-08,84192724171.0
2010-09-09,84631299809.0
2010-09-10,85018842596.0
2010-09-13,85407622984.0
2010-09-14,85815773792.0
2010-09-15,86245143021.0
2010-09-16,86897246873.0
2010-09-17,86262769039.0
2010-09-20,86921447297.0
2010-09-21,87589522365.0
2010-09-22,88174812550.0
2010-09-23,88960930136.0
2010-09-24,89610418785.0
2010-09-27,89127583503.0
2010-09-28,88092540068.0
2010-09-29,88562184537.0
2010-09-30,87888792264.0
2010-10-01,87440649016.0
2010-10-04,87005346581.0
2010-10-05,87507314282.0
2010-10-06,88178183752.0
2010-10-07,88586583760.0
2010-10-08,89244987618.0
2010-10-11,89672741245.0
2010-10-12,90231285803.0
2010-10-13,90861378833.0
2010-10-14,91296675668.0
2010-10-15,92218870590.0
2010-10-18,88773756948.0
2010-10-19,92079097251.0
2010-10-20,92800722372.0
2010-10-21,92249261821.0
2010-10-22,91876483449.0
2010-10-25,92268945841.0
2010-10-26,91876015849.0
2010-10-27,91477012650.0
2010-10-28,90925960899.0
2010-10-29,90495449269.0
2010-11-01,90919338892.0
2010-11-02,91353269325.0
2010-11-03,91861618233.0
2010-11-04,92504106875.0
2010-11-05,92142853314.0
2010-11-08,92424611995.0
2010-11-09,92041067612.0
2010-11-10,92425295196.0
2010-11-11,92064010835.0
2010-11-12,91268163240.0
2010-11-15,90864556837.0
2010-11-16,90206906180.0
2010-11-17,89727456101.0
2010-11-18,90221947795.0
2010-11-19,89837104211.0
2010-11-22,90230179804.0
2010-11-23,89710731685.0
2010-11-24,90124457298.0
2010-11-26,90362043135.0
2010-11-29,90807828780.0
2010-11-30,90305970279.0
2010-12-01,90767721540.0
2010-12-02,91230559202.0
2010-12-03,90888466060.0
2010-12-06,91336948108.0
2010-12-07,90945493717.0
2010-12-08,91267429638.0
2010-12-09,90973278144.0
2010-12-10,91235789606.0
2010-12-13,91675605645.0
2010-12-14,91324597294.0
2010-12-15,91741909711.0
2010-12-16,92063940833.0
2010-12-17,91677011247.0
2010-12-20,92062622032.0
2010-12-21,92318976288.0
2010-12-22,92584898153.0
2010-12-23,92361740730.0
2010-12-27,92611556979.0
2010-12-28,92787481154.0
2010-12-29,92624341791.0
2010-12-30,92466847234.0
2010-12-31,92273339041.0
2011-01-03,92718477886.0
2011-01-04,93027558995.0
2011-01-05,93283078850.0
2011-01-06,92982649750.0
2011-01-07,93294581261.0
2011-01-10,93743141709.0
2011-01-11,93299033265.0
2011-01-12,93601623967.0
2011-01-13,93898404663.0
2011-01-14,94207244971.0
2011-01-18,92326245091.0
2011-01-19,91190631156.0
2011-01-20,92752979520.0
2011-01-21,92752979520.0
2011-01-24,92752979520.0
2011-01-25,90792991558.0
2011-01-26,91299867664.0
2011-01-27,91014841379.0
2011-01-28,90422783587.0
2011-01-31,90800030764.0
2011-02-01,91226664390.0
2011-02-02,90967708932.0
2011-02-03,90573910939.0
2011-02-04,90895751660.0
2011-02-07,91380773745.0
2011-02-08,91761814926.0
2011-02-09,92244560608.0
2011-02-10,91316009680.0
2011-02-11,91683582847.0
2011-02-14,91993999557.0
2011-02-15,92278174641.0
2011-02-16,92759332722.0
2011-02-17,92228748992.0
2011-02-18,91412690976.0
2011-02-22,90540134504.0
2011-02-23,91211989575.0
2011-02-24,91711890874.0
2011-02-25,92091910054.0
2011-02-28,92494984457.0
2011-03-01,92038847201.0
2011-03-02,92641438603.0
2011-03-03,93142227503.0
2011-03-04,93595494756.0
2011-03-07,93049371010.0
2011-03-08,93405688166.0
2011-03-09,92952381713.0
2011-03-10,92444842006.0
2011-03-11,92915922877.0
2011-03-14,93351880512.0
2011-03-15,92630798591.0
2011-03-16,91468786229.0
2011-03-17,92128209288.0
2011-03-18,91374994535.0
2011-03-21,91784396944.0
2011-03-22,92110320069.0
2011-03-23,91737323297.0
2011-03-24,92142035701.0
2011-03-25,92590946149.0
2011-03-28,92281590640.0
2011-03-29,92634491792.0
2011-03-30,92305085463.0
2011-03-31,92031065989.0
2011-04-01,91612403971.0
2011-04-04,91152318711.0
2011-04-05,90669587029.0
2011-04-06,90267047427.0
2011-04-07,90640495000.0
2011-04-08,90262959423.0
2011-04-11,89864012225.0
2011-04-12,90289651850.0
2011-04-13,90635872196.0
2011-04-14,90334071095.0
2011-04-15,89880465042.0
2011-04-18,90490364451.0
2011-04-19,90909743270.0
2011-04-20,91610410370.0
2011-04-21,92364221523.0
2011-04-25,92630767789.0
2011-04-26,92291967451.0
2011-04-27,91935753895.0
2011-04-28,91574794335.0
2011-04-29,92581140541.0
2011-05-02,92138426499.0
2011-05-03,92451774812.0
2011-05-04,92841025601.0
2011-05-05,92505056066.0
2011-05-06,92224921386.0
2011-05-09,92429668790.0
2011-05-10,92711760672.0
2011-05-11,92375760336.0
2011-05-12,92053760014.0
2011-05-13,91727643688.0
2011-05-16,91277868039.0
2011-05-17,91730202891.0
2011-05-18,92064979625.0
2011-05-19,92326149886.0
2011-05-20,91988181149.0
2011-05-23,91604580766.0
2011-05-24,91282653245.0
2011-05-25,91576877539.0
2011-05-26,91354316517.0
2011-05-27,91557915920.0
2011-05-31,91975670737.0
2011-06-01,91420987383.0
2011-06-02,91759770921.0
2011-06-03,91446520608.0
2011-06-06,90984578947.0
2011-06-07,91666112227.0
2011-06-08,90788517151.0
2011-06-09,90513428076.0
2011-06-10,91502218264.0
2011-06-13,90408945972.0
2011-06-14,90743515506.0
2011-06-15,90344319107.0
2011-06-16,89833727397.0
2011-06-17,89218706782.0
2011-06-20,90886548049.0
2011-06-21,89071443435.0
2011-06-22,88680859845.0
2011-06-23,89240619604.0
2011-06-24,88800811965.0
2011-06-27,89140625904.0
2011-06-28,89434925798.0
2011-06-29,89082380246.0
2011-06-30,89405335368.0
2011-07-01,89840649003.0
2011-07-05,90195703358.0
2011-07-06,90640329802.0
2011-07-07,91039993801.0
2011-07-08,91529627490.0
2011-07-11,91086952648.0
2011-07-12,90635342997.0
2011-07-13,91026982188.0
2011-07-14,90596448158.0
2011-07-15,91080915842.0
2011-07-18,91653569614.0
2011-07-19,92472716033.0
2011-07-20,93414057374.0
2011-07-21,90637836399.5
2011-07-22,90833655995.0
2011-07-25,91033487994.5
2011-07-26,95523711081.0
2011-07-27,94864386022.0
2011-07-28,94270351428.0
2011-07-29,93637766396.0
2011-08-01,94250603008.0
2011-08-02,93611062769.0
2011-08-03,94343571501.0
2011-08-04,93472163030.0
2011-08-05,92267571026.0
2011-08-08,91123736283.0
2011-08-09,92206320965.0
2011-08-10,91327663287.0
2011-08-11,92069633228.0
2011-08-12,92598609756.0
2011-08-15,93059154216.0
2011-08-16,92560403718.0
2011-08-17,92118342076.0
2011-08-18,91266906025.0
2011-08-19,90491016850.0
2011-08-22,91026332585.0
2011-08-23,91683168441.0
2011-08-24,92309436667.0
2011-08-25,91438089796.0
2011-08-26,92079567637.0
2011-08-29,92484837242.0
2011-08-30,92902760059.0
2011-08-31,92380173137.0
2011-09-01,92036447594.0
2011-09-02,91597507956.0
2011-09-06,92107206465.0
2011-09-07,92457783615.0
2011-09-08,92873942431.0
2011-09-09,92309128667.0
2011-09-12,92776961534.0
2011-09-13,93217522374.0
2011-09-14,93752247308.0
2011-09-15,94170066525.0
2011-09-16,92344804902.0
2011-09-19,92418978376.0
2011-09-20,92471310428.5
2011-09-21,95862220216.0
2011-09-22,94893738448.0
2011-09-23,95440016194.0
2011-09-26,94627138982.0
2011-09-27,93994640750.0
2011-09-28,93565002721.0
2011-09-29,92913915270.0
2011-09-30,92366273923.0
2011-10-03,91697174054.0
2011-10-04,90463495621.0
2011-10-05,91249966007.0
2011-10-06,90437382795.0
2011-10-07,89901924260.0
2011-10-10,90344439502.0
2011-10-11,90950127707.0
2011-10-12,91572414329.0
2011-10-13,91998599955.0
2011-10-14,92571967728.0
2011-10-17,91885922242.0
2011-10-18,92767525523.0
2011-10-19,91663464819.0
2011-10-20,91114193870.0
2011-10-21,90492948849.0
2011-10-24,90995087351.0
2011-10-25,90564659721.0
2011-10-26,91020964977.0
2011-10-27,91515630271.0
2011-10-28,91838473393.0
2011-10-31,91452971808.0
2011-11-01,90921181277.0
2011-11-02,91248532404.0
2011-11-03,91689919245.0
2011-11-04,91387689743.0
2011-11-07,91117413873.0
2011-11-08,91517856273.0
2011-11-09,90959171715.0
2011-11-10,90214418571.0
2011-11-11,91182973138.5
2011-11-14,91115803871.5
2011-11-15,89558537516.0
2011-11-16,89209326767.0
2011-11-17,88729425888.0
2011-11-18,88357487517.0
2011-11-21,87909506670.0
2011-11-22,88318528279.0
2011-11-23,87890256651.0
