Timestamp,price_close,price_volume,RSI_normalized,bbands_middle,reportedEPS,atr,volume_nasdaq_normalized,close_nasdaq_normalized,obv_normalized,weekday
2006-03-30,-1.0162722443236507,0.5252529496441499,-0.9273331237588416,-0.7752501223813387,-1.0129894787584228,-0.7269541342374233,0.8818548158536129,-0.4127428187018667,-1.5216690633013887,Thursday
2006-03-31,-1.0164935862605797,-0.31959504353211865,-0.9338930946757057,-0.7753730937360903,-1.0127703628949967,-0.7284867485564122,0.5444933673326585,-0.4144584249031909,-1.5665151571962508,Friday
2006-04-03,-1.0170100440826433,-0.31895769951624864,-0.9502686085698464,-0.7754419576947511,-1.0121325537732673,-0.729740705726494,-0.3356366969540154,-0.42720294044877427,-1.6113851235065608,Monday
2006-04-04,-1.0279294574095752,-0.14841075382620295,-1.2867154562324625,-0.7755698479036927,-1.0119268493465303,-0.7307160057476687,-0.7836791965123475,-0.4245069849441649,-1.662642595090698,Tuesday
2006-04-05,-0.9833664464002883,1.7628860800370914,0.1343488298400044,-0.7755304970701723,-1.0117247841029746,-0.7250035341950739,-0.3353356628932497,-0.41323299335350927,-1.5398011481693967,Wednesday
2006-04-06,-0.9536331743805907,2.3704263751193304,0.7327225298926863,-0.7753501390832033,-1.0115264788119531,-0.7215203198337354,-0.3472767724436196,-0.3889693938120244,-1.3932891371694813,Thursday
2006-04-07,-0.9643312507936715,0.7522733256087151,0.40084161768309856,-0.7751878168949312,-1.0113320441787061,-0.721380991259282,-0.2793428901590784,-0.3872537876107001,-1.4782800113991694,Friday
2006-04-10,-0.9725945910159235,-0.19013052698175387,0.1549810044454495,-0.7751140340820802,-1.0107731397139876,-0.721659648408189,-0.29078227357464276,-0.38186187660148135,-1.5279749524431578,Monday
2006-04-11,-0.9776116163170704,-0.13755522778792814,0.007015360919048835,-0.7750976379014468,-1.0105953551489226,-0.72228662699323,1.6084563183633462,-0.39460639214706456,-1.5796390009133914,Tuesday
2006-04-12,-0.987055435149095,-0.430416025349219,-0.2660699591347961,-0.7750861605750032,-1.0104220229473508,-0.723470919876085,0.5281370564551772,-0.36102949454206973,-1.6203345021678435,Wednesday
2006-04-13,-0.9888335294539589,-0.43807656524103455,-0.31749168130065714,-0.7750320531789127,-1.010253259852981,-0.7248642056206204,-0.5707461210443232,-0.36053931989042715,-1.6607430978573237,Thursday
2006-04-14,-0.9888335294539589,-0.43807656524103455,-0.31749168130065714,-0.7750320531789127,-1.0100891785838757,-0.7248642056206204,-0.5707461210443232,-0.36053931989042715,-1.6607430978573237,Friday
2006-04-17,-1.0010662265528207,-0.4567859134933754,-0.6631680655772426,-0.7750287739427859,-1.009626193165232,-0.7248642056206204,-0.09621242162390999,-0.3411774617859434,-1.700450971150588,Monday
2006-04-18,-0.9906706449266185,-0.3497191374238474,-0.36711469941850733,-0.7749730269286319,-1.0094820026086238,-0.7261181627907021,0.1313710942431393,-0.32279594790532,-1.656733114168349,Tuesday
2006-04-19,-0.9948760965205671,0.07790646460341567,-0.4901182613761816,-0.7748795686990206,-1.0093430755829984,-0.7275114485352373,-0.14237133133365915,-0.3225508605794987,-1.7164668697736847,Wednesday
2006-04-20,-0.9802676894217502,0.9310605951537673,-0.08541839829205551,-0.7747320030733188,-1.0092094926012591,-0.7245855484717132,0.3351727248955866,-0.36053931989042715,-1.6247798588061495,Thursday
2006-04-21,-0.9846206989582662,-0.35832132852772214,-0.22301504771384506,-0.7745631224127933,-1.0090812113941319,-0.7250731984823007,1.358495769900562,-0.3860283509815937,-1.6681755321657394,Friday
2006-04-24,-0.9941382967615745,-0.47868200702648983,-0.515772150796163,-0.7744188360232181,-1.0087273732913997,-0.7265361485140628,0.8085022799723491,-0.4227913787428405,-1.7070633270491586,Monday
2006-04-25,-0.9910395448061148,-0.7400329851896611,-0.42054673466618986,-0.7742548742168829,-1.0086195021049884,-0.7286260771308657,0.41835911570068446,-0.4460746289810402,-1.677963931940921,Tuesday
2006-04-26,-0.976431142730376,-0.47301574402988356,0.0019773684865267206,-0.7740220484518866,-1.0085165361671455,-0.7289743985669996,0.020288659057681836,-0.4441139354538947,-1.6388639169233306,Wednesday
2006-04-27,-0.967503781720415,-0.27467206856584686,0.23462850996256912,-0.7738482489371711,-1.0084184010034367,-0.7286260771308657,0.6721327973690493,-0.48014170123767763,-1.5923353240505176,Thursday
2006-04-28,-0.9599044572627938,-0.4008347071293684,0.422898105064974,-0.7736596928598855,-1.008325014088137,-0.7289743985669996,0.07582987260011645,-0.4786711772827499,-1.5505319050259776,Friday
2006-05-01,-0.9657330663172952,-0.41501679594940727,0.20282973797122505,-0.7734908121993599,-1.0080725618575415,-0.7289047342797726,0.07582987260011645,-0.5313648507458321,-1.591804158259115,Monday
2006-05-02,-0.9508295383102655,-0.3837619141576356,0.5710672157872352,-0.7732694637608072,-1.0079973869607268,-0.7288350699925459,1.5372110371086185,-0.5171498112453209,-1.5493613138278832,Tuesday
2006-05-03,-0.9543709741395834,-0.508107063816115,0.4325752852604158,-0.773023521051304,-1.007926567811923,-0.7296013771520404,1.000764185222506,-0.5232769842320038,-1.5871470483842725,Wednesday
2006-05-04,-0.954444753110867,-0.2534174394814452,0.4295557477476662,-0.7729267835855662,-1.0078600279238727,-0.7293923842903601,0.24817320898549683,-0.5254827650849705,-1.634471695661342,Thursday
2006-05-05,-0.9488374859932949,-0.6888557349986185,0.5791247517904219,-0.7729103874049326,-1.0077976847708516,-0.7311339914710293,1.9619733856877422,-0.4948469103104065,-1.6034555584252597,Friday
2006-05-08,-0.9488374859932949,-0.6434187769875203,0.5791247517904219,-0.7728595592449686,-1.0076350708493897,-0.7313429843327095,2.2576914678127844,-0.44779023518236444,-1.6034555584252597,Monday
2006-05-09,-0.9551825528698598,-0.7362088706915935,0.2794577059755951,-0.772800532994688,-1.0075887417126224,-0.7317609700560701,0.69902538137921,-0.45612318902201404,-1.632698175898968,Tuesday
2006-05-10,-0.9583550837966031,-0.8416185271184357,0.13216759874037795,-0.7727365878902172,-1.0075462188233084,-0.7324576129283379,1.2560430452952875,-0.4595544065040874,-1.6579928767511443,Wednesday
2006-05-11,-0.976431142730376,-0.323513726374178,-0.6058456190518858,-0.7727005162928233,-1.0075074236813675,-0.7307160057476687,0.6205552259619898,-0.4943567356587639,-1.702692201071229,Thursday
2006-05-12,-0.9797512315996867,-0.574510838047509,-0.7250889967336839,-0.7726710031676829,-1.0074722777867204,-0.7313429843327095,0.4482620646202661,-0.511757905315527,-1.7379909113883172,Friday
2006-05-15,-0.9790872158350559,-0.7398643876623314,-0.6971480747261285,-0.772597220354832,-1.007387952598567,-0.7327362700772448,0.3691898410815144,-0.5289139825670439,-1.7088852040665972,Monday
2006-05-16,-0.9998193428504304,-0.1413382135618401,-1.3854161892366932,-0.7726283730980358,-1.007366618692298,-0.7307160057476687,1.019428442800563,-0.48994517395283016,-1.7604075703271953,Tuesday
2006-05-17,-0.9977535115621758,-0.4094163212704532,-1.2917453128849492,-0.7726365711883525,-1.0073485415329242,-0.7315519771943898,1.1040196700233513,-0.5460700598185608,-1.71892555878378,Wednesday
2006-05-18,-1.0130997133969073,-0.5500324427903087,-1.7178098494417804,-0.7727464255985972,-1.0073336426203658,-0.7301586914498545,1.0100963140115347,-0.6122435057252652,-1.7551410620208436,Thursday
2006-05-19,-1.0032869946853864,-0.06919417235192579,-1.2789265039549935,-0.7728087310850047,-1.0073218434545437,-0.7304373485987616,1.6264181577325583,-0.5857741304102383,-1.7009166803189903,Friday
2006-05-22,-1.0116241189020003,-0.4611363471333741,-1.508769723010012,-0.7728677573352853,-1.007304255411051,-0.7312036557582561,2.2576914678127844,-0.5033024052732543,-1.7404616124012071,Monday
2006-05-23,-1.0133210553338363,-0.49720630122155374,-1.554893004797669,-0.7729431797661998,-1.0073040682185532,-0.7312036557582561,1.944312588479884,-0.5144538608201363,-1.7786556155896691,Tuesday
2006-05-24,-1.0119192347871349,-0.17175014551909898,-1.4863225667385707,-0.7730612322667612,-1.0073065862595707,-0.7314126486199363,2.2576914678127844,-0.5202134002783747,-1.728272273396148,Wednesday
2006-05-25,-1.0046150362608046,-0.836503268058681,-1.1330932647321776,-0.7731858432395761,-1.0073117330468457,-0.7329452629389251,1.2660775922931613,-0.6539082698440883,-1.7027859929234352,Thursday
2006-05-26,-1.010377240222688,-0.8811795336835783,-1.3236254729662207,-0.7733530842820382,-1.0073194300802992,-0.7312036557582561,1.6962585944690072,-0.6137140296801931,-1.7265990092896033,Friday
2006-05-29,-1.010377240222688,-0.8811795336835783,-1.3236254729662207,-0.7733530842820382,-1.0073570316184643,-0.7312036557582561,1.6962585944690072,-0.6137140296801931,-1.7265990092896033,Monday
2006-05-30,-1.0275605575300788,-0.6896041164891394,-1.7321669084161493,-0.7735613157760841,-1.007374140610189,-0.7336419058111929,1.9254476388277872,-0.6448400591063999,-1.7575871205403681,Tuesday
2006-05-31,-1.0382586339431599,0.3641922610159354,-1.7321669084161493,-0.7738531677913612,-1.0073934053348708,-0.732109291492204,1.6871271577540186,-0.649741795463976,-1.8280431621451905,Wednesday
2006-06-01,-1.020551474888883,-0.13286761169398195,-1.2657821426653288,-0.774074516229914,-1.0074147493052525,-0.7312036557582561,1.0162173939176906,-0.6578296619778043,-1.7762035480369442,Thursday
2006-06-02,-1.0243142476320517,-0.5098752083327398,-1.3687232527049638,-0.7743073419949101,-1.0074380920084323,-0.7312036557582561,0.7145789239605324,-0.6597903555049499,-1.8139230619560214,Friday
2006-06-05,-1.0365616975113234,-0.6273616392097606,-1.6836100894211337,-0.7746008336282506,-1.0075193315396076,-0.7319699629177505,1.312938928312344,-0.6823383437656856,-1.8472423445900459,Monday
2006-06-06,-1.0386054021405022,-0.45076602411358646,-1.7321669084161493,-0.7749008837338442,-1.007549886186005,-0.7326666057900181,0.9251037107412551,-0.7068470306329917,-1.739226261894762,Tuesday
2006-06-07,-1.0471491054674789,-0.41483175449284243,-1.7321669084161493,-0.7752091319297548,-1.0075820490776244,-0.7328059343644716,1.4206096063397127,-0.726453976063297,-1.7478013402428278,Wednesday
2006-06-08,-1.0309544303937512,0.5352860902099901,-1.2218970606112898,-0.7754517954031312,-1.0076157376887411,-0.730298020024308,1.2642713798279792,-0.7411591851360256,-1.8515908290644754,Thursday
2006-06-09,-1.0401031283175632,-0.3776310125046199,-1.4650881142097485,-0.7756649457513671,-1.0076508775449204,-0.730019362875401,1.238683282148195,-0.7215522397057206,-1.8942632961780963,Friday
2006-06-12,-1.0586956450733997,-0.46288391468720885,-1.7321669084161493,-0.7759289242595672,-1.007764207506103,-0.7292530557159066,0.7013333280797857,-0.7759615193701271,-1.9337427777009182,Monday
2006-06-13,-1.048882931384957,0.06999097450454021,-1.491759369898609,-0.7761617500245634,-1.007804357277624,-0.7296013771520404,2.2576914678127844,-0.8007152884838297,-1.8743054839030606,Tuesday
2006-06-14,-1.0541950775943165,-0.2274011777204715,-1.6160244623949431,-0.7763437476295958,-1.0078455657938095,-0.7298800343009475,1.5490518046722626,-0.7798829064244182,-1.9226045222901824,Wednesday
2006-06-15,-1.0411360489847685,0.23115035190958938,-1.1098729125195546,-0.7764880340191709,-1.0078877525417567,-0.7287654057053191,1.093784430951438,-0.7301302808711915,-1.8571313153285514,Thursday
2006-06-16,-1.0545639774738127,-0.286193731247043,-1.4439187721528683,-0.776627401554556,-1.0079308390213866,-0.7294620485775869,1.0301654080072826,-0.7382181473850198,-1.9032283917052264,Friday
2006-06-19,-1.0572200505784926,-0.48228407177667965,-1.5068652114161385,-0.7768077595415249,-1.0080647078239287,-0.7311339914710293,0.22057820676649093,-0.7624817418470798,-1.9419812774265208,Monday
2006-06-20,-1.0552279932384436,-0.5286914484254647,-1.4246946327058678,-0.7769536855491634,-1.008110606216669,-0.7327362700772448,0.031928734547286064,-0.7467961834710659,-1.9049664878833887,Tuesday
2006-06-21,-1.0523505832199131,-0.2491944746446205,-1.302024771003768,-0.7770832153761683,-1.0081570118406933,-0.7337812343856465,1.8669462354195887,-0.7188562842011113,-1.8574836775165238,Wednesday
2006-06-22,-1.0396604494667834,-0.09890707980779335,-0.7927804313057377,-0.7771766736057796,-1.0082038441830996,-0.7341295558217802,0.05259990476515316,-0.7191013715269325,-1.8043721372325472,Thursday
2006-06-23,-1.0451939376130719,-0.54744602063338,-0.967718463424772,-0.777312761905038,-1.0082510267566303,-0.7350351915557283,0.5350608884563162,-0.7308655377692307,-1.8406845065698816,Friday
2006-06-26,-1.0440134590032992,-0.8318567806888907,-0.9194383639355092,-0.777424255933346,-1.0083938868375295,-0.7368464630236241,0.2507821897468382,-0.7051314193522428,-1.8150242006149921,Monday
2006-06-27,-1.0555231141466563,-0.7083874687233941,-1.2825157702130645,-0.7775177141629571,-1.0084416813091175,-0.7369857915980776,1.2618630830400897,-0.7428747964167747,-1.8453088123381536,Tuesday
2006-06-28,-1.0659260696515245,-0.26768588098121426,-1.5723347178146445,-0.7776111723925684,-1.0084894335114316,-0.7368464630236241,1.4018450067749297,-0.7548840499848941,-1.892099067985614,Wednesday
2006-06-29,-1.0441610219689446,-0.2343585852787648,-0.7117248845722584,-0.7776898740596093,-1.00853706293157,-0.7351745201301817,1.489647290981179,-0.7031707258250972,-1.8440606009241236,Thursday
2006-06-30,-1.056703592756429,-0.43070797124688004,-1.0712781350636842,-0.7777980888517907,-1.0085844930822752,-0.734477877257914,1.2502731825941424,-0.7304979093202111,-1.8847451755611928,Friday
2006-07-03,-1.051686562432204,-1.1686495702166888,-0.8903172934213054,-0.7778489170117546,-1.0087247928528833,-0.7362194844385833,0.05400474118284378,-0.6732701330279971,-1.8740324336770005,Monday
2006-07-04,-1.051686562432204,-1.1686495702166888,-0.8903172934213054,-0.7778489170117546,-1.0087706348865921,-0.7362194844385833,0.05400474118284378,-0.6732701330279971,-1.8740324336770005,Tuesday
2006-07-05,-1.058684579232323,-0.7559256332722218,-1.0917882245052812,-0.7779161413523522,-1.0088158851504692,-0.7370554558853044,1.1843963879930681,-0.6666527853896717,-1.9025366010001346,Wednesday
2006-07-06,-1.067770564025928,-0.587089272046122,-1.338934793795441,-0.777985005311013,-1.0088604611187904,-0.7372644487469846,0.35183007793442195,-0.6816030868676467,-1.9373642055397904,Thursday
2006-07-07,-1.0705004161018914,-0.3430865762223973,-1.411509580400197,-0.7781161747560814,-1.0089042883171209,-0.7373341130342114,0.15766160203118063,-0.7063568559813492,-1.9813304702547245,Friday
2006-07-10,-1.073451610114784,-0.739617678320957,-1.4919628431523844,-0.7782276687843894,-1.009030480214435,-0.737194784459758,-0.5429504267512774,-0.7007198576463092,-2.010445418511456,Monday
2006-07-11,-1.068655921727488,-0.3054006186149755,-1.273538539706827,-0.7782621007637198,-1.0090705192807154,-0.7378914273320256,1.62862575434582,-0.6899360356278713,-1.9650676979911614,Tuesday
2006-07-12,-1.0885026960643807,-0.15515844773372264,-1.7321669084161493,-0.7783949098268516,-1.009109415063784,-0.7366374701619438,0.9082456737289681,-0.7034158131509185,-2.016072450618986,Wednesday
2006-07-13,-1.0937410633024567,0.3185620332832987,-1.7321669084161493,-0.7785260792719199,-1.0091470890635612,-0.7355228415663155,0.6807625079492327,-0.740669015563808,-2.0848195013527695,Thursday
2006-07-14,-1.1053982763883812,-0.05866349267049418,-1.7321669084161493,-0.7787408692382192,-1.0091834627799674,-0.7344082129706873,0.6267766478548712,-0.7526782691319274,-2.1394382842205726,Friday
2006-07-17,-1.092855705600897,-0.012395908321275588,-1.5988513331036853,-0.7788687594471607,-1.0092839952153403,-0.7338508986728731,-0.4024667768816316,-0.7521880944802848,-2.083086638066284,Monday
2006-07-18,-1.0889453749151607,-0.04777917400516803,-1.431962695149887,-0.7789753346212788,-1.0093143827974653,-0.7339205629600999,-0.37697902928916155,-0.7543938753332515,-2.0280601989905795,Tuesday
2006-07-19,-1.0800917978995614,0.5253886467122975,-1.0667366130086764,-0.7790589551425099,-1.0093430755829984,-0.7330149272261519,0.7795024413356524,-0.7193464588527538,-1.9515668556562895,Wednesday
2006-07-20,-1.0328727087625167,1.257438820561744,0.30542901197524996,-0.7789933704199757,-1.009370017212908,-0.7358711630024494,1.8488840459630627,-0.7188562842011113,-1.8430952991589418,Thursday
2006-07-21,-1.031249551301964,-0.20719919952064378,0.3408740309744874,-0.7789654969128987,-1.0093952237897745,-0.7358711630024494,0.047181243067842535,-0.7338065805996612,-1.7940396379951093,Friday
2006-07-24,-1.0260849630351718,-0.45543719627829765,0.45673975143202505,-0.7789015518084279,-1.0094608277153365,-0.7358711630024494,-0.010918776192276524,-0.7119938543163894,-1.7542812488031687,Monday
2006-07-25,-1.022336948095491,-0.651909930616744,0.54170198100325,-0.7788294086136404,-1.0094794825547837,-0.7291833914286798,0.10046468495335861,-0.7115036796647468,-1.7218813785667608,Tuesday
2006-07-26,-1.0080089041013989,-0.1976019301855859,0.8478313320270284,-0.778670365661495,-1.009496595572153,-0.7282080914075051,-0.2644917657866017,-0.7173857653256083,-1.6724662668599504,Wednesday
2006-07-27,-1.0114765559363548,-0.43753791000199926,0.7102753736212448,-0.7784883680564627,-1.0095122050110736,-0.7284867485564122,0.2506818477601124,-0.7075822875310309,-1.7128950301018246,Thursday
2006-07-28,-0.995318775371347,-0.5014745026146649,1.03706945448644,-0.7783244062501273,-1.0095263491151734,-0.7285564128436389,0.35534216897864834,-0.6874851674490834,-1.67486088781274,Friday
2006-07-31,-0.9778329582539996,-0.20580525834999147,1.3353040517448014,-0.7780604277419273,-1.0095603678291891,-0.7275114485352373,0.47806467155312204,-0.7181210222236474,-1.6257530129406492,Monday
2006-08-01,-0.9835877833141391,-0.4717245994681965,1.1015378722340528,-0.7778325208311212,-1.0095690310174694,-0.7280687628330516,1.6937499637949802,-0.7529233564577487,-1.664901385213304,Tuesday
2006-08-02,-0.9763573587360141,-0.7081572033112548,1.2285783379733553,-0.777558704614541,-1.0095764200890718,-0.7293227200031334,1.1118466204079638,-0.7490019643240327,-1.634608144979302,Wednesday
2006-08-03,-0.9658068452885787,-0.2818720776333838,1.4039640136738625,-0.7772176640573634,-1.0095825712748026,-0.7294620485775869,0.24205213717992904,-0.7477765327743512,-1.5883492127769907,Thursday
2006-08-04,-0.975324443091887,1.204040140439231,1.0036510322449252,-0.7768995781530728,-1.009587526843935,-0.7259788342162485,0.2504811556860725,-0.7360123614526282,-1.6902601541227866,Friday
2006-08-07,-0.9833664464002883,0.3121103931055705,0.6834820388264513,-0.7765978884294157,-1.0095955841726256,-0.7247248770461667,-0.5201720019068743,-0.7340516679254825,-1.758765564107781,Monday
2006-08-08,-1.0012949423684157,-0.05157449587618409,0.0472379244051247,-0.7763716211366728,-1.0095961296475382,-0.7244462198972597,-0.13243713442309946,-0.7472863581227086,-1.81364986013982,Tuesday
2006-08-09,-1.0100747404127313,-0.11329065401363202,-0.22972965903052875,-0.7761109218645995,-1.0095956666983505,-0.7249338699078471,0.10457885221970442,-0.7394435789347016,-1.8662226915069644,Wednesday
2006-08-10,-1.0065333096064917,-0.492292540148311,-0.13222535215093204,-0.7758190698493225,-1.0095942375943359,-0.7255608484928879,-0.178395360159397,-0.7338065805996612,-1.8278446518233957,Thursday
2006-08-11,-1.0096320615619514,-0.37514739955736864,-0.23589896711574254,-0.7754977047089051,-1.009591876553478,-0.7269541342374233,-0.7007938397680153,-0.7416493597876682,-1.8706101346476998,Friday
2006-08-14,-1.007492446279335,-0.46312652879716454,-0.1702178516834254,-0.7752124111658815,-1.009579596323065,-0.7281384271202783,-0.06520567034740347,-0.7313557124208733,-1.8311397424697482,Monday
2006-08-15,-0.9889737084947823,-0.2520481579042896,0.3484676457782155,-0.7748779290809574,-1.0095738960095868,-0.7277901056841446,1.0808398691314574,-0.6938574277615873,-1.7837638092160846,Tuesday
2006-08-16,-0.9776853952883541,-0.36963327755814485,0.617638141156365,-0.7745368885237798,-1.0095674590030532,-0.7287654057053191,0.9375465464264303,-0.6786620440372159,-1.7407917999833142,Wednesday
2006-08-17,-0.9805628103299631,-0.6635426181718791,0.5025700300380288,-0.7743614493910008,-1.0095603195214478,-0.730019362875401,1.6024355885445045,-0.7325811490499797,-1.772755994090108,Thursday
2006-08-18,-0.9782018581334958,-0.7293254797159262,0.5622039286068964,-0.7741843706401585,-1.009552519834044,-0.7316913057688433,-0.014230175162463084,-0.6737603076796397,-1.7432555702949453,Friday
2006-08-21,-0.9881621347875841,-0.744198377373095,0.1501708986647245,-0.7740564804312171,-1.0095255238579255,-0.7323182843538844,-0.4104944112396956,-0.7031707258250972,-1.772198960956999,Monday
2006-08-22,-0.980341473416112,-0.6696817480898684,0.3698323192509216,-0.7739171128958319,-1.0095154557195012,-0.7328059343644716,-0.4234389811602646,-0.7031707258250972,-1.7404646927128773,Tuesday
2006-08-23,-0.9826286466412955,-0.7294652846162045,0.27292214845675083,-0.7738318527565375,-1.0095049165805992,-0.7334329129495126,-0.33342910034075374,-0.7117487669905681,-1.7699598775527579,Wednesday
2006-08-24,-0.9789396528694104,-0.554806398963273,0.3827569296688251,-0.7737236379643563,-1.0094939446848472,-0.7337115700984197,-0.04042034096377859,-0.7254736267600117,-1.7339231779191246,Thursday
2006-08-25,-0.9720043491994982,-0.7181574434179125,0.5842766936067568,-0.7736449362973152,-1.0094825782758745,-0.7342688843962337,0.763146130458171,-0.7347869299029466,-1.7040044805425656,Friday
2006-08-28,-0.9850633778090463,-0.4329613061812799,0.004541126637769134,-0.7736695305682655,-1.0094464903802713,-0.734199220109007,0.09374154502625945,-0.7374828854075559,-1.7446046558525816,Monday
2006-08-29,-0.9887523715809313,-0.1257827353325148,-0.14669636050911405,-0.773685926748899,-1.0094339283547002,-0.7341295558217802,-0.09270033057968356,-0.7340516679254825,-1.7967096194077121,Tuesday
2006-08-30,-0.9852109407746916,-0.5181648765761637,-0.022561488956663447,-0.7737154398740395,-1.009421161021229,-0.7351745201301817,0.06945794177744012,-0.7222875016831845,-1.7593005802887716,Wednesday
2006-08-31,-0.9786445369842759,-0.673016539136606,0.20217862113597673,-0.7737597095617499,-1.0094082286363077,-0.7357318344279958,1.223129739566873,-0.6970435579178393,-1.7276912162574507,Thursday
2006-09-01,-0.9747342062985399,-0.9170932389422445,0.3321653781360524,-0.7737564303256232,-1.009395171456388,-0.7374734416086651,-0.34908299300938994,-0.7014551196237729,-1.7052232774055835,Friday
2006-09-04,-0.9747342062985399,-0.9170932389422445,0.3321653781360524,-0.7737564303256232,-1.0093556174803437,-0.7374734416086651,-0.34908299300938994,-0.7014551196237729,-1.7052232774055835,Monday
2006-09-05,-0.9518624589774709,-0.03014305360019116,0.9663259271656653,-0.7736514947695686,-1.0093424334926033,-0.7356621701407691,0.16047127486656187,-0.7097880734634225,-1.6495363115755224,Tuesday
2006-09-06,-0.9625605353905519,-0.08646845070945865,0.474140773432995,-0.7735219649425636,-1.0093293139151844,-0.7356621701407691,0.8047894968540826,-0.7085626368343161,-1.703113712618043,Wednesday
2006-09-07,-0.9421235192372336,0.3450717263277333,0.9577800565649999,-0.7732956976498208,-1.009316296991716,-0.7335025772367394,1.9017661118010871,-0.6899360356278713,-1.7439301161055665,Thursday
2006-09-08,-0.9441893555485661,-0.2012821193505324,0.8663392441668388,-0.7730874661557748,-1.0093034209658263,-0.7341295558217802,1.0960923776520137,-0.6806227375643615,-1.6826510748545518,Friday
2006-09-11,-0.9443369185142114,-0.12315108922001158,0.8594292953764143,-0.7728677573352853,-1.0092660227227392,-0.7337812343856465,0.07818799434434928,-0.7034158131509185,-1.7348546023195357,Monday
2006-09-12,-0.9433777768182898,0.9570604129855061,0.8836181810039595,-0.7726546069870494,-1.009254092723451,-0.7339205629600999,0.291522453960453,-0.6953279466370902,-1.6421938126661189,Tuesday
2006-09-13,-0.9317943477267271,0.16617343190874184,1.1631902257226916,-0.772462771673637,-1.0092424948398844,-0.7339902272473267,1.2123927743601537,-0.6749857392293213,-1.7343888931511333,Wednesday
2006-09-14,-0.932015684640578,-0.33960787244325064,1.1510876440999263,-0.7723102871937451,-1.0092312693284906,-0.7353138487046352,-0.05316421881030776,-0.6865048232252229,-1.6232507447967415,Thursday
2006-09-15,-0.9325321424626417,-0.07508659292854065,1.120884096844902,-0.7721496046235364,-1.009220450407253,-0.7358014987152226,0.7485960401464598,-0.6769464327564668,-1.6772544355073287,Friday
2006-09-18,-0.9340815209519105,-0.4812519726534715,1.0254714911370535,-0.7720020389978345,-1.0091908297105217,-0.7364284773002635,2.034924537420926,-0.7031707258250972,-1.7160459767146472,Monday
2006-09-19,-0.9349668786534705,-0.47424522070676084,0.9683362402474871,-0.771823320628929,-1.009182027637485,-0.7369857915980776,0.22599686036321331,-0.702312922724435,-1.7550999386473198,Tuesday
2006-09-20,-0.9239736863552551,-0.30867783700832213,1.28458227321023,-0.7716364041697066,-1.0091738273983926,-0.7370554558853044,1.2580499579350972,-0.6338111497621407,-1.709844963696214,Wednesday
2006-09-21,-0.9284742538343383,-0.3507759087412643,0.9902218096115571,-0.7714544065646743,-1.009166263211228,-0.7368464630236241,0.4150477167304979,-0.6409186669726838,-1.7535232374607648,Thursday
2006-09-22,-0.9406479247423264,-0.5402377833008695,0.2803855423165959,-0.7713265163557328,-1.0091593773452643,-0.7367071344491706,0.1147137412043042,-0.6293995880562071,-1.790105576712489,Friday
2006-09-25,-0.9203584715546537,-0.2555145255863319,0.899668136480476,-0.7711543564590806,-1.0091431580211099,-0.7353138487046352,0.331058565729829,-0.6443498844547572,-1.7428594713194134,Monday
2006-09-26,-0.9066354271804747,0.1027467145087722,1.2224090359460567,-0.7708920175689439,-1.009139359824947,-0.7352441844174085,0.2439586997324252,-0.6279290641012794,-1.6821953766990785,Tuesday
2006-09-27,-0.915489004196074,-0.326914305738568,0.7786993131184744,-0.7706460748594409,-1.0091364291553055,-0.7355925058535423,0.4332102481737494,-0.6428793655792542,-1.7267673410460747,Wednesday
2006-09-28,-0.9110622156882744,-0.4543310805724634,0.8905362655744191,-0.7703984925318744,-1.0091344042558146,-0.7362891487258101,-0.014531217323817017,-0.6477811019368304,-1.6869675253003276,Thursday
2006-09-29,-0.9112835526021255,-0.921032486146382,0.8789138827690973,-0.7701738648571949,-1.0091333253829244,-0.7379610916192524,0.4328088640256699,-0.6546435318215522,-1.709287930563105,Friday
2006-10-02,-0.9269248753450694,-0.4704416705707712,0.12003246188164156,-0.7700131822869862,-1.0091361312575673,-0.7367767987363973,0.8020801741060157,-0.6774366074081094,-1.7484843508469379,Monday
2006-10-03,-0.9327534843995707,-0.35579247902418437,-0.12800124667559823,-0.7699492371825154,-1.0091392108760777,-0.7370554558853044,0.3095846353163907,-0.6727799583763545,-1.791974737726793,Tuesday
2006-10-04,-0.9230883286536952,-0.2994383018885774,0.19436525546048727,-0.7698180677374471,-1.0091434257265097,-0.7364981415874903,1.0605700830616696,-0.6421441036017903,-1.7463737128011971,Wednesday
2006-10-05,-0.9271462172819985,-0.5126713189390179,0.015544953901728472,-0.7697672395774832,-1.009148812039669,-0.7363588130130367,1.7443240748318407,-0.6181255913861268,-1.7839885021870794,Thursday
2006-10-06,-0.9316467847610818,-0.8312358680015439,-0.18112400718155702,-0.7697262491258994,-1.0091554140976522,-0.7374734416086651,0.5187045775788348,-0.6161648978589812,-1.8096720620696398,Friday
2006-10-09,-0.9286218117769056,-0.8734367363434513,-0.0669918742421727,-0.769673781347872,-1.0091828689973135,-0.7380307559064792,0.3884561667811027,-0.5992539079332856,-1.7855690537632236,Monday
2006-10-10,-0.9346717577452579,-0.7363240033976631,-0.3410864187269454,-0.7696442682227316,-1.009194698355474,-0.7385184059170665,0.4759574169265862,-0.6415313878269495,-1.8148073600133146,Tuesday
2006-10-11,-0.9389509883104903,-0.6771901595850134,-0.528371202796442,-0.7696688624936819,-1.0092079326637786,-0.7367419665927839,0.9021246019234005,-0.5818527382765225,-1.8462604103545643,Wednesday
