Timestamp,obv,obv_normalized
2005-05-11,43055365847.5,0.45768064917996887
2005-05-12,42861682654.0,0.45592378875781014
2005-05-13,42861682654.0,0.45592378875781014
2005-05-16,42683834876.5,0.4543105681380323
2005-05-17,39805284999.0,0.42819983410064966
2005-05-18,40442008435.0,0.4339754214624373
2005-05-19,41235170828.0,0.4411700344354331
2005-05-20,41235170828.0,0.4411700344354331
2005-05-23,42277746270.0,0.4506270218903843
2005-05-24,41684285677.0,0.4452438628815335
2005-05-25,42080292873.0,0.4488359627275247
2005-05-26,42605814198.0,0.45360285860634997
2005-05-27,42289805882.0,0.4507364121510802
2005-05-31,41885600278.0,0.44706994623191754
2005-06-01,42339413531.0,0.4511863929345933
2005-06-02,41965439558.0,0.44779415192385663
2005-06-03,41008569402.0,0.43911457949507393
2005-06-06,40196602191.0,0.43174939188473827
2005-06-07,39451336646.0,0.42498924137116767
2005-06-08,39855343450.0,0.42865390401640857
2005-06-09,40245599440.0,0.43219383585536464
2005-06-10,39566665962.0,0.42603536988202906
2005-06-13,40002438797.0,0.4299881756625852
2005-06-14,40350285944.0,0.4331434256070008
2005-06-15,40913629707.0,0.4382534010436906
2005-06-16,41461304654.0,0.4432212478723424
2005-06-17,42057430850.0,0.448628586017892
2005-06-20,41733714127.0,0.4456922181877653
2005-06-21,42104241297.0,0.4490531939572373
2005-06-22,42529166921.0,0.4529076069172687
2005-06-23,43203421595.0,0.4590236324215987
2005-06-24,42792711585.0,0.45529816637307763
2005-06-27,42192539385.0,0.4498541277572031
2005-06-28,42542839335.0,0.45303162657327445
2005-06-29,42094480487.0,0.44896465565679244
2005-06-30,42512870905.0,0.45275978910699877
2005-07-01,42262869855.0,0.45049208098888005
2005-07-05,42717139509.0,0.45461266761117936
2005-07-06,42322512715.0,0.4510330891078852
2005-07-07,42706236298.0,0.4545137668261696
2005-07-08,42996971788.0,0.4571509686735147
2005-07-11,42608183000.0,0.45362434552220743
2005-07-12,42995221787.0,0.4571350947742875
2005-07-13,43680057671.0,0.4633471002587677
2005-07-14,42536003128.0,0.4529696167452716
2005-07-15,42575511167.5,0.45332798604774094
2005-07-18,42657209649.0,0.45406905617418847
2005-07-19,42711687903.5,0.45456321721867443
2005-07-20,42754925547.0,0.4549554169921285
2005-07-21,46597699788.0,0.4898124319623185
2005-07-22,46898806489.0,0.4925437089320658
2005-07-25,46604178995.0,0.4898712035167294
2005-07-26,46335585927.0,0.4874348510263138
2005-07-27,46619335410.0,0.4900086842406587
2005-07-28,46368023959.0,0.48772908974452
2005-07-29,45805942997.0,0.48263056891603795
2005-08-01,46120192911.0,0.4854810652683369
2005-08-02,46417068807.0,0.48817396547588787
2005-08-03,46675391465.0,0.4905171571890451
2005-08-04,46406087196.0,0.48807435354059914
2005-08-05,46648018637.0,0.4902688638947911
2005-08-08,46471635261.0,0.48866892655990235
2005-08-09,46852474841.0,0.4921234440799964
2005-08-10,46491529281.0,0.4888493811246173
