,Timestamp,volume_nasdaq,close_nasdaq
1131,2006-12-26,2838800.0,31.04
1132,2006-12-27,2302600.0,31.1
1133,2006-12-28,2001300.0,31.3
1134,2006-12-29,1762200.0,30.79
1135,2007-01-03,2331350.0,31.01
1136,2007-01-04,3280300.0,31.89
1137,2007-01-05,3716400.0,33.1
1138,2007-01-08,3666100.0,34.04
1139,2007-01-09,3177200.0,33.83
1140,2007-01-10,3732400.0,35.28
1141,2007-01-11,2446600.0,34.62
1142,2007-01-12,2179400.0,34.29
1143,2007-01-16,2243400.0,34.73
1144,2007-01-17,2131900.0,35.45
1145,2007-01-18,2494800.0,34.34
1146,2007-01-19,1464100.0,34.57
1147,2007-01-22,1493300.0,33.92
1148,2007-01-23,2738000.0,33.51
1149,2007-01-24,2222400.0,34.09
1150,2007-01-25,1365400.0,34.07
1151,2007-01-26,2229300.0,34.12
1152,2007-01-29,1267300.0,33.72
1153,2007-01-30,1444600.0,33.48
1154,2007-01-31,1016100.0,34.0
1155,2007-02-01,1819000.0,33.83
1156,2007-02-02,2165800.0,33.54
1157,2007-02-05,1550800.0,33.67
1158,2007-02-06,2116000.0,34.24
1159,2007-02-07,2603300.0,35.0
1160,2007-02-08,2148850.0,34.105000000000004
1161,2007-02-09,2148850.0,34.105000000000004
1162,2007-02-12,2148850.0,35.1
1163,2007-02-13,2148850.0,34.08
1164,2007-02-14,2194100.0,34.035
1165,2007-02-15,3109100.0,33.96
1166,2007-02-16,3099800.0,33.875
1167,2007-02-20,2518600.0,32.75
1168,2007-02-21,3185500.0,33.12
1169,2007-02-22,3320300.0,32.58
1170,2007-02-23,3026100.0,32.31
1171,2007-02-26,2057200.0,31.8
1172,2007-02-27,3564500.0,30.3
1173,2007-02-28,3998600.0,29.93
1174,2007-03-01,5074200.0,29.3
1175,2007-03-02,4088900.0,28.25
1176,2007-03-05,4158500.0,27.51
1177,2007-03-06,4120600.0,28.65
1178,2007-03-07,2825400.0,27.99
1179,2007-03-08,2883400.0,28.53
1180,2007-03-09,1554900.0,28.56
1181,2007-03-12,1456000.0,28.49
1182,2007-03-13,1684300.0,27.67
1183,2007-03-14,3142400.0,27.5
1184,2007-03-15,2710500.0,27.64
1185,2007-03-16,2027300.0,27.81
1186,2007-03-19,2733600.0,28.48
1187,2007-03-20,2254400.0,28.34
1188,2007-03-21,2364100.0,29.1
1189,2007-03-22,4707700.0,29.62
1190,2007-03-23,2386700.0,29.25
1191,2007-03-26,2339800.0,29.5
1192,2007-03-27,1288400.0,29.56
1193,2007-03-28,2141700.0,29.23
1194,2007-03-29,2006800.0,29.49
1195,2007-03-30,1661100.0,29.41
1196,2007-04-02,1706700.0,29.58
1197,2007-04-03,1989300.0,29.68
1198,2007-04-04,1409600.0,29.6
1199,2007-04-05,1510900.0,29.67
1200,2007-04-09,2142000.0,29.55
1201,2007-04-10,1382400.0,29.63
1202,2007-04-11,2141850.0,29.4
1203,2007-04-12,1864800.0,29.59
1204,2007-04-13,2084500.0,29.525
1205,2007-04-16,2906600.0,29.555
1206,2007-04-17,3094600.0,29.57
1207,2007-04-18,2499700.0,29.585
1208,2007-04-19,2303800.0,29.595
1209,2007-04-20,2141850.0,32.14
1210,2007-04-23,4228700.0,33.05
1211,2007-04-24,2218300.0,33.14
1212,2007-04-25,2328100.0,33.62
1213,2007-04-26,1749400.0,33.33
1214,2007-04-27,1586400.0,32.86
1215,2007-04-30,2443000.0,32.56
1216,2007-05-01,2569900.0,33.35
1217,2007-05-02,2120200.0,33.34
1218,2007-05-03,2650000.0,32.72
1219,2007-05-04,1781400.0,32.78
1220,2007-05-07,1068200.0,32.48
1221,2007-05-08,1941700.0,32.01
1222,2007-05-09,1548000.0,32.08
1223,2007-05-10,1135900.0,31.53
1224,2007-05-11,1425600.0,31.52
1225,2007-05-14,1256000.0,31.8
1226,2007-05-15,2040400.0,31.22
1227,2007-05-16,1402400.0,31.47
1228,2007-05-17,1404400.0,31.5
1229,2007-05-18,1642800.0,31.36
1230,2007-05-21,3296400.0,32.22
1231,2007-05-22,1765400.0,33.22
1232,2007-05-23,2220900.0,33.19
1233,2007-05-24,1861550.0,33.98
1234,2007-05-25,1991050.0,32.84
1235,2007-05-29,4411500.0,32.19
1236,2007-05-30,4806700.0,33.88
1237,2007-05-31,3350000.0,33.28
1238,2007-06-01,2430700.0,33.21
1239,2007-06-04,4514100.0,33.98
1240,2007-06-05,2011400.0,33.75
1241,2007-06-06,1631200.0,33.0
1242,2007-06-07,1805700.0,32.61
1243,2007-06-08,1156900.0,32.71
1244,2007-06-11,1545700.0,32.46
1245,2007-06-12,2804000.0,32.29
1246,2007-06-13,2553200.0,31.96
1247,2007-06-14,2427800.0,31.9
1248,2007-06-15,1996400.0,31.61
1249,2007-06-18,2856300.0,31.0
1250,2007-06-19,2509900.0,30.71
1251,2007-06-20,3312000.0,30.56
1252,2007-06-21,4447000.0,30.25
1253,2007-06-22,3613200.0,29.89
1254,2007-06-25,2074200.0,29.89
1255,2007-06-26,2030000.0,29.6
1256,2007-06-27,1971800.0,29.47
1257,2007-06-28,2416200.0,29.69
1258,2007-06-29,2215700.0,29.71
1259,2007-07-02,1198800.0,29.5
1260,2007-07-03,1258900.0,29.66
1261,2007-07-05,2095500.0,30.36
1262,2007-07-06,1977500.0,31.14
1263,2007-07-09,3504300.0,31.86
1264,2007-07-10,2422000.0,32.06
1265,2007-07-11,3240900.0,31.94
1266,2007-07-12,2669900.0,31.96
1267,2007-07-13,2775900.0,31.5
1268,2007-07-16,4586900.0,32.03
1269,2007-07-17,2009900.0,32.37
1270,2007-07-18,3101500.0,32.27
1271,2007-07-19,2543050.0,33.89
1272,2007-07-20,2182100.0,33.8
1273,2007-07-23,2626100.0,33.5
1274,2007-07-24,2004200.0,32.3401
1275,2007-07-25,2092200.0,32.74
1276,2007-07-26,3208300.0,31.13
1277,2007-07-27,2334900.0,31.18
1278,2007-07-30,2561600.0,30.9
1279,2007-07-31,1835700.0,30.77
1280,2007-08-01,2068200.0,30.62
1281,2007-08-02,2338100.0,31.14
1282,2007-08-03,1892200.0,30.6299
1283,2007-08-06,3775500.0,30.81
1284,2007-08-07,3011800.0,31.4
1285,2007-08-08,3474000.0,31.48
1286,2007-08-09,2593850.0,32.56
1287,2007-08-10,4656000.0,31.83
1288,2007-08-13,3225900.0,32.94
1289,2007-08-14,3693700.0,32.52
1290,2007-08-15,4068000.0,30.97
1291,2007-08-16,2818950.0,29.65
1292,2007-08-17,5299000.0,31.75
1293,2007-08-20,4211700.0,31.52
1294,2007-08-21,2322500.0,31.03
1295,2007-08-22,2143100.0,31.42
1296,2007-08-23,2796500.0,30.65
1297,2007-08-24,1946900.0,31.41
1298,2007-08-27,2692500.0,32.01
1299,2007-08-28,2298200.0,31.88
1300,2007-08-29,1977000.0,32.36
1301,2007-08-30,1186600.0,32.01
1302,2007-08-31,889700.0,32.66
1303,2007-09-04,1131900.0,32.98
1304,2007-09-05,1811500.0,33.21
1305,2007-09-06,959200.0,32.88
1306,2007-09-07,1219100.0,32.6
1307,2007-09-10,1401700.0,33.1
1308,2007-09-11,1737000.0,33.55
1309,2007-09-12,3027500.0,34.43
1310,2007-09-13,1724300.0,34.96
1311,2007-09-14,1452000.0,34.91
1312,2007-09-17,1200200.0,34.41
1313,2007-09-18,1655700.0,35.53
1314,2007-09-19,2156700.0,36.02
1315,2007-09-20,1730650.0,36.51
1316,2007-09-21,3657700.0,35.6
1317,2007-09-24,2727400.0,35.87
1318,2007-09-25,1551200.0,36.26
1319,2007-09-26,3136800.0,37.43
1320,2007-09-27,1743900.0,37.7
1321,2007-09-28,1045100.0,37.68
1322,2007-10-01,1747800.0,38.56
1323,2007-10-02,1683100.0,38.75
1324,2007-10-03,2674500.0,39.21
1325,2007-10-04,1153400.0,39.07
1326,2007-10-05,2127600.0,40.5
1327,2007-10-08,2015900.0,40.77
1328,2007-10-09,2788900.0,42.0399
1329,2007-10-10,3024300.0,42.79
1330,2007-10-11,3814100.0,41.63
1331,2007-10-12,1769200.0,41.07
1332,2007-10-15,1904500.0,40.36
1333,2007-10-16,2391400.0,40.2
1334,2007-10-17,2325000.0,40.55
1335,2007-10-18,2220000.0,40.11
1336,2007-10-19,2068200.0,40.0
1337,2007-10-22,2405400.0,41.43
1338,2007-10-23,2173800.0,42.08
1339,2007-10-24,2173800.0,42.5
1340,2007-10-25,2272500.0,43.67
1341,2007-10-26,3801200.0,44.32
1342,2007-10-29,2654300.0,40.92
1343,2007-10-30,3705000.0,41.25
1344,2007-10-31,2653700.0,46.7
1345,2007-11-01,1919000.0,45.59
1346,2007-11-02,3115000.0,46.81
1347,2007-11-05,2479400.0,47.75
1348,2007-11-06,5738900.0,48.81
1349,2007-11-07,4141400.0,47.2099
1350,2007-11-08,4551900.0,45.4
1351,2007-11-09,2884650.0,41.24
1352,2007-11-12,5562400.0,40.62
1353,2007-11-13,3473800.0,42.37
1354,2007-11-14,3904400.0,42.5
1355,2007-11-15,2835700.0,41.61
1356,2007-11-16,2334100.0,41.94
1357,2007-11-19,3010400.0,42.0
1358,2007-11-20,3431400.0,43.0
1359,2007-11-21,2303400.0,43.35
1360,2007-11-23,1739100.0,43.63
1361,2007-11-26,2491800.0,43.4
1362,2007-11-27,2482500.0,42.59
1363,2007-11-28,2158300.0,43.4
1364,2007-11-29,1875000.0,43.52
1365,2007-11-30,2148500.0,43.36
1366,2007-12-03,2039500.0,43.51
1367,2007-12-04,1776400.0,43.24
1368,2007-12-05,1906100.0,43.89
1369,2007-12-06,2699500.0,44.19
1370,2007-12-07,2701700.0,43.295
1371,2007-12-10,3926300.0,43.355000000000004
1372,2007-12-11,2364400.0,43.379999999999995
1373,2007-12-12,2313100.0,45.38
1374,2007-12-13,1706500.0,43.455
1375,2007-12-14,1558200.0,46.75
1376,2007-12-17,2249800.0,46.83
1377,2007-12-18,1852100.0,45.59
1378,2007-12-19,1562200.0,46.5
1379,2007-12-20,1124800.0,47.76
1380,2007-12-21,2062600.0,48.7
1381,2007-12-24,2051050.0,48.99
1382,2007-12-26,1421300.0,50.0
1383,2007-12-27,1049200.0,48.61
1384,2007-12-28,1100300.0,49.12
1385,2007-12-31,1449800.0,49.49
1386,2008-01-02,1560200.0,48.23
1387,2008-01-03,1419800.0,47.33
1388,2008-01-04,1861800.0,44.64
1389,2008-01-07,2991900.0,45.57
1390,2008-01-08,1751200.0,43.52
1391,2008-01-09,2471000.0,44.78
1392,2008-01-10,1798200.0,46.02
1393,2008-01-11,1447500.0,46.1
1394,2008-01-14,1874000.0,46.55
1395,2008-01-15,2043800.0,44.18
1396,2008-01-16,1656700.0,40.86
1397,2008-01-17,1656700.0,46.525
1398,2008-01-18,3110700.0,46.325
1399,2008-01-22,1830000.0,40.01
1400,2008-01-23,2814800.0,41.5
1401,2008-01-24,3741800.0,43.94
1402,2008-01-25,2419300.0,42.98
1403,2008-01-28,1770700.0,44.07
1404,2008-01-29,2122000.0,45.49
1405,2008-01-30,3396200.0,44.65
1406,2008-01-31,3525200.0,46.27
1407,2008-02-01,2210500.0,45.83
1408,2008-02-04,1921300.0,45.67
1409,2008-02-05,3216300.0,42.03
1410,2008-02-06,3041200.0,40.16
1411,2008-02-07,3175300.0,40.08
1412,2008-02-08,1434300.0,40.77
1413,2008-02-11,1359900.0,41.11
1414,2008-02-12,1599900.0,41.75
1415,2008-02-13,2382400.0,42.21
1416,2008-02-14,2587400.0,42.24
1417,2008-02-15,1662100.0,41.47
1418,2008-02-19,2274100.0,41.47
1419,2008-02-20,2400850.0,39.1
1420,2008-02-21,2400850.0,39.96
1421,2008-02-22,1921300.0,40.4
1422,2008-02-25,2530200.0,40.59
1423,2008-02-26,2716600.0,41.1
1424,2008-02-27,1934900.0,41.58
1425,2008-02-28,4049900.0,42.87
1426,2008-02-29,2456300.0,41.51
1427,2008-03-03,2524100.0,40.27
1428,2008-03-04,2961500.0,39.58
1429,2008-03-05,2132400.0,40.36
1430,2008-03-06,3327000.0,38.79
1431,2008-03-07,4097200.0,40.935
1432,2008-03-10,4913800.0,40.845
1433,2008-03-11,3115200.0,39.09
1434,2008-03-12,2065400.0,38.73
1435,2008-03-13,2759700.0,40.47
1436,2008-03-14,3390500.0,38.63
1437,2008-03-17,3872400.0,36.06
1438,2008-03-18,3029900.0,39.49
1439,2008-03-19,2630400.0,37.9
1440,2008-03-20,2236000.0,39.68
1441,2008-03-24,2455900.0,41.36
1442,2008-03-25,1842500.0,41.7
1443,2008-03-26,1646300.0,41.67
1444,2008-03-27,1966700.0,39.4
1445,2008-03-28,1247300.0,38.79
1446,2008-03-31,2127500.0,38.66
1447,2008-04-01,2129900.0,41.08
1448,2008-04-02,1434400.0,41.69
1449,2008-04-03,1885700.0,41.35
1450,2008-04-04,2049600.0,40.86
1451,2008-04-07,1432300.0,40.52
1452,2008-04-08,1299100.0,40.29
1453,2008-04-09,2209800.0,39.33
1454,2008-04-10,1893400.0,38.87
1455,2008-04-11,2088550.0,38.15
1456,2008-04-14,2251900.0,38.25
1457,2008-04-15,2257500.0,38.62
1458,2008-04-16,2279100.0,39.53
1459,2008-04-17,2088550.0,41.2
1460,2008-04-18,2108600.0,40.61
1461,2008-04-21,2118300.0,39.68
1462,2008-04-22,2223900.0,38.62
1463,2008-04-23,2122900.0,37.37
1464,2008-04-24,2666600.0,37.69
1465,2008-04-25,2169850.0,36.85
1466,2008-04-28,2669300.0,38.27
1467,2008-04-29,2334400.0,38.0
1468,2008-04-30,2941500.0,36.45
1469,2008-05-01,2920200.0,37.47
1470,2008-05-02,2076500.0,38.21
1471,2008-05-05,2649500.0,38.01
1472,2008-05-06,2777200.0,39.27
1473,2008-05-07,2658050.0,39.62
1474,2008-05-08,2667950.0,39.15
1475,2008-05-09,4179300.0,38.31
1476,2008-05-12,2547500.0,38.28
1477,2008-05-13,2257300.0,37.71
1478,2008-05-14,2398800.0,37.65
1479,2008-05-15,2130100.0,37.99
1480,2008-05-16,1502700.0,37.5
1481,2008-05-19,4043300.0,37.995000000000005
1482,2008-05-20,3874100.0,37.85
1483,2008-05-21,5354200.0,37.85
1484,2008-05-22,4393100.0,37.85
1485,2008-05-23,4932000.0,33.62
1486,2008-05-27,3416800.0,33.32
1487,2008-05-28,2748000.0,33.99
1488,2008-05-29,2305800.0,34.42
1489,2008-05-30,3780000.0,35.03
1490,2008-06-02,3745600.0,33.7
1491,2008-06-03,4199200.0,33.29
1492,2008-06-04,3509100.0,32.27
1493,2008-06-05,4120000.0,33.15
1494,2008-06-06,3693200.0,32.46
1495,2008-06-09,2519100.0,32.13
1496,2008-06-10,3319700.0,32.12
1497,2008-06-11,3821200.0,31.57
1498,2008-06-12,3579900.0,31.47
1499,2008-06-13,2439500.0,32.3
1500,2008-06-16,2307600.0,32.95
1501,2008-06-17,2042900.0,32.0
1502,2008-06-18,2135100.0,31.21
1503,2008-06-19,1728400.0,31.4
1504,2008-06-20,2461800.0,30.31
1505,2008-06-23,2414500.0,29.31
1506,2008-06-24,3281600.0,29.04
1507,2008-06-25,2828300.0,30.45
1508,2008-06-26,3317700.0,32.06
1509,2008-06-27,4191800.0,28.28
1510,2008-06-30,4648100.0,31.52
1511,2008-07-01,3299650.0,26.07
1512,2008-07-02,3097400.0,25.46
1513,2008-07-03,1786000.0,24.94
1514,2008-07-07,3673200.0,24.4
1515,2008-07-08,5689500.0,25.34
1516,2008-07-09,4139700.0,24.13
1517,2008-07-10,4114600.0,23.7
1518,2008-07-11,4106300.0,24.33
1519,2008-07-14,5624700.0,24.17
1520,2008-07-15,6061100.0,24.31
1521,2008-07-16,5094900.0,27.24
1522,2008-07-17,5158200.0,27.62
1523,2008-07-18,3162900.0,27.49
1524,2008-07-21,3435600.0,26.14
1525,2008-07-22,4883000.0,29.25
1526,2008-07-23,4345100.0,30.4
1527,2008-07-24,3511900.0,27.77
1528,2008-07-25,3079000.0,28.84
1529,2008-07-28,3126400.0,26.78
1530,2008-07-29,3337400.0,28.33
1531,2008-07-30,3048300.0,28.12
1532,2008-07-31,1961900.0,27.77
1533,2008-08-01,2779700.0,27.2
1534,2008-08-04,3288300.0,25.75
1535,2008-08-05,4391300.0,26.42
1536,2008-08-06,3809100.0,30.89
1537,2008-08-07,6357000.0,31.4
1538,2008-08-08,4973200.0,27.695
1539,2008-08-11,4113300.0,27.77
1540,2008-08-12,4796200.0,32.09
1541,2008-08-13,2654700.0,32.12
1542,2008-08-14,2779100.0,34.04
1543,2008-08-15,2723700.0,34.38
1544,2008-08-18,2633300.0,32.01
1545,2008-08-19,3423600.0,31.44
1546,2008-08-20,2956600.0,32.17
1547,2008-08-21,3226700.0,30.98
1548,2008-08-22,2416700.0,31.88
1549,2008-08-25,2008400.0,30.98
1550,2008-08-26,2748200.0,31.22
1551,2008-08-27,2678300.0,31.49
1552,2008-08-28,2951800.0,33.17
1553,2008-08-29,2244300.0,32.69
1554,2008-09-02,2919700.0,33.21
1555,2008-09-03,2830700.0,33.36
1556,2008-09-04,3169700.0,31.66
1557,2008-09-05,2911800.0,32.22
1558,2008-09-08,3570700.0,33.4
1559,2008-09-09,2871250.0,31.0
1560,2008-09-10,3403000.0,30.81
1561,2008-09-11,3249800.0,31.29
1562,2008-09-12,2577800.0,31.25
1563,2008-09-15,3406600.0,31.575
1564,2008-09-16,2954200.0,31.465
1565,2008-09-17,2954200.0,31.39
1566,2008-09-18,3060750.0,33.03
1567,2008-09-19,3060750.0,31.575
1568,2008-09-22,2758300.0,33.77
1569,2008-09-23,2452300.0,33.0
1570,2008-09-24,2389000.0,31.36
1571,2008-09-25,2508900.0,32.2
1572,2008-09-26,2390200.0,32.6
1573,2008-09-29,2782000.0,29.0
1574,2008-09-30,2707000.0,30.57
1575,2008-10-01,2216500.0,32.55
1576,2008-10-02,1709400.0,31.51
1577,2008-10-03,2046300.0,31.42
1578,2008-10-06,3612600.0,29.47
1579,2008-10-07,3220200.0,27.58
1580,2008-10-08,3135700.0,27.0
1581,2008-10-09,4753500.0,24.75
1582,2008-10-10,4825700.0,25.87
1583,2008-10-13,3553200.0,30.03
1584,2008-10-14,3613700.0,30.32
1585,2008-10-15,2283000.0,26.75
1586,2008-10-16,3664300.0,28.09
1587,2008-10-17,2770150.0,30.99
1588,2008-10-20,4657700.0,33.44
1589,2008-10-21,3177950.0,33.09
1590,2008-10-22,6742800.0,30.71
1591,2008-10-23,6053700.0,30.11
1592,2008-10-24,4211100.0,28.49
1593,2008-10-27,4202400.0,26.58
1594,2008-10-28,4061500.0,29.32
1595,2008-10-29,4772600.0,30.56
1596,2008-10-30,2131600.0,31.31
1597,2008-10-31,2248500.0,32.46
1598,2008-11-03,1933300.0,31.37
1599,2008-11-04,3102400.0,33.29
1600,2008-11-05,3667400.0,32.41
1601,2008-11-06,3289400.0,28.56
1602,2008-11-07,3150000.0,27.34
1603,2008-11-10,2618600.0,26.16
1604,2008-11-11,2972200.0,26.31
1605,2008-11-12,4038600.0,23.55
1606,2008-11-13,8072700.0,24.23
1607,2008-11-14,4886200.0,21.9
1608,2008-11-17,3737600.0,20.53
1609,2008-11-18,5431200.0,19.65
1610,2008-11-19,6353900.0,17.04
1611,2008-11-20,3888100.0,15.76
1612,2008-11-21,7189900.0,16.84
1613,2008-11-24,6188400.0,18.87
1614,2008-11-25,6563700.0,19.12
1615,2008-11-26,4082200.0,21.56
1616,2008-11-28,1401200.0,21.5
1617,2008-12-01,3652800.0,18.8
1618,2008-12-02,3669100.0,20.02
1619,2008-12-03,4363900.0,20.45
1620,2008-12-04,5505900.0,21.74
1621,2008-12-05,3257600.0,23.35
1622,2008-12-08,3484700.0,25.47
1623,2008-12-09,4511000.0,25.41
1624,2008-12-10,2521200.0,25.4
1625,2008-12-11,2740000.0,23.8
1626,2008-12-12,2473000.0,24.67
1627,2008-12-15,2015700.0,23.3
1628,2008-12-16,3253200.0,26.25
1629,2008-12-17,3083900.0,25.07
1630,2008-12-18,2981600.0,25.01
1631,2008-12-19,2283200.0,24.54
1632,2008-12-22,1477400.0,23.59
1633,2008-12-23,1685100.0,23.03
1634,2008-12-24,528300.0,23.2
1635,2008-12-26,671100.0,23.28
1636,2008-12-29,1545900.0,22.44
1637,2008-12-30,1595600.0,23.64
1638,2008-12-31,1880700.0,24.71
1639,2009-01-02,1924600.0,26.13
1640,2009-01-05,3283200.0,26.74
1641,2009-01-06,3910000.0,25.82
1642,2009-01-07,2315700.0,24.23
1643,2009-01-08,2299450.0,22.44
1644,2009-01-09,4566600.0,22.0
1645,2009-01-12,2528400.0,21.05
1646,2009-01-13,3839900.0,22.14
1647,2009-01-14,3113300.0,20.75
1648,2009-01-15,5183100.0,20.36
1649,2009-01-16,4090800.0,21.17
1650,2009-01-20,4231700.0,18.79
1651,2009-01-21,4657400.0,21.16
1652,2009-01-22,3106400.0,20.54
1653,2009-01-23,4875800.0,21.98
1654,2009-01-26,3142100.0,21.39
1655,2009-01-27,2100600.0,21.82
1656,2009-01-28,2960800.0,23.62
1657,2009-01-29,2659700.0,22.11
1658,2009-01-30,2653500.0,21.82
1659,2009-02-02,3609900.0,20.47
1660,2009-02-03,4519200.0,21.43
1661,2009-02-04,3345400.0,22.08
1662,2009-02-05,4215000.0,23.38
1663,2009-02-06,3745500.0,21.625
1664,2009-02-09,3494000.0,23.34
1665,2009-02-10,5361800.0,22.17
1666,2009-02-11,2544700.0,21.89
1667,2009-02-12,3386900.0,22.05
1668,2009-02-13,3711400.0,21.39
1669,2009-02-17,3579800.0,21.855
1670,2009-02-18,4232900.0,20.61
1671,2009-02-19,3613900.0,20.3
1672,2009-02-20,5376600.0,20.7
1673,2009-02-23,3803500.0,19.77
1674,2009-02-24,4445200.0,21.12
1675,2009-02-25,3930900.0,20.96
1676,2009-02-26,3728450.0,21.86
1677,2009-02-27,3623000.0,20.9
1678,2009-03-02,3860300.0,19.86
1679,2009-03-03,3831900.0,18.67
1680,2009-03-04,3085000.0,19.95
1681,2009-03-05,3675200.0,18.79
1682,2009-03-06,5287200.0,19.29
1683,2009-03-09,3606900.0,19.77
1684,2009-03-10,5478200.0,22.54
1685,2009-03-11,4708400.0,23.57
1686,2009-03-12,5024900.0,23.93
1687,2009-03-13,4493100.0,22.27
1688,2009-03-16,4198700.0,21.07
1689,2009-03-17,4277600.0,22.48
1690,2009-03-18,6495400.0,22.53
1691,2009-03-19,4420100.0,21.11
1692,2009-03-20,3266500.0,21.1
1693,2009-03-23,4568000.0,23.82
1694,2009-03-24,5605700.0,21.1
1695,2009-03-25,5235400.0,20.97
1696,2009-03-26,5521000.0,20.76
1697,2009-03-27,3571400.0,19.8
1698,2009-03-30,3865600.0,18.35
1699,2009-03-31,3910800.0,19.58
1700,2009-04-01,4175700.0,18.95
1701,2009-04-02,3524000.0,19.96
1702,2009-04-03,4419400.0,21.31
1703,2009-04-06,3377300.0,20.76
1704,2009-04-07,3199200.0,19.8
1705,2009-04-08,3100100.0,20.4
1706,2009-04-09,3769000.0,21.99
1707,2009-04-13,4090500.0,22.53
1708,2009-04-14,4159300.0,20.34
1709,2009-04-15,4124900.0,19.62
1710,2009-04-16,6052000.0,19.79
1711,2009-04-17,3497000.0,19.8
1712,2009-04-20,3638400.0,18.08
1713,2009-04-21,5592300.0,18.49
1714,2009-04-22,4637400.0,18.34
1715,2009-04-23,3725300.0,18.94
1716,2009-04-24,4262200.0,19.1
1717,2009-04-27,3888200.0,18.72
1718,2009-04-28,3180500.0,18.16
1719,2009-04-29,2873400.0,18.76
1720,2009-04-30,4540900.0,19.23
1721,2009-05-01,2989600.0,19.36
1722,2009-05-04,3509300.0,20.36
1723,2009-05-05,3073100.0,20.1
1724,2009-05-06,5676400.0,21.61
1725,2009-05-07,3929750.0,20.04
1726,2009-05-08,6416500.0,20.38
1727,2009-05-11,4065400.0,19.3
1728,2009-05-12,5562000.0,18.58
1729,2009-05-13,5728600.0,17.63
1730,2009-05-14,4256200.0,17.95
1731,2009-05-15,4587700.0,17.88
1732,2009-05-18,6685600.0,18.79
1733,2009-05-19,5587900.0,17.91
1734,2009-05-20,5300000.0,17.85
1735,2009-05-21,5391100.0,18.78
1736,2009-05-22,3739700.0,19.39
1737,2009-05-26,5129400.0,20.83
1738,2009-05-27,5171900.0,20.01
1739,2009-05-28,3108200.0,20.76
1740,2009-05-29,2404200.0,21.11
1741,2009-06-01,5324500.0,20.8
1742,2009-06-02,2775300.0,21.43
1743,2009-06-03,2557200.0,21.19
1744,2009-06-04,4171100.0,22.23
1745,2009-06-05,3351400.0,22.0
1746,2009-06-08,3318100.0,21.42
1747,2009-06-09,2418700.0,22.05
1748,2009-06-10,2417700.0,21.82
1749,2009-06-11,1513700.0,22.0
1750,2009-06-12,1410400.0,21.75
1751,2009-06-15,2623400.0,21.13
1752,2009-06-16,1627600.0,21.09
1753,2009-06-17,2572800.0,20.44
1754,2009-06-18,2002900.0,20.84
1755,2009-06-19,2593200.0,21.17
1756,2009-06-22,2622600.0,19.86
1757,2009-06-23,2181400.0,20.2
1758,2009-06-24,1592400.0,20.76
1759,2009-06-25,1857000.0,21.11
1760,2009-06-26,2155700.0,21.15
1761,2009-06-29,1379400.0,21.45
1762,2009-06-30,1906500.0,21.31
1763,2009-07-01,2910100.0,20.69
1764,2009-07-02,2365900.0,20.46
1765,2009-07-06,2273650.0,19.92
1766,2009-07-07,2273650.0,21.1
1767,2009-07-08,2273650.0,20.965
1768,2009-07-09,2160500.0,19.1
1769,2009-07-10,2082100.0,18.92
1770,2009-07-13,3258600.0,19.85
1771,2009-07-14,1500600.0,19.52
1772,2009-07-15,3229000.0,20.38
1773,2009-07-16,2247100.0,20.1
1774,2009-07-17,1667200.0,20.06
1775,2009-07-20,1896600.0,20.09
1776,2009-07-21,1972300.0,19.49
1777,2009-07-22,1499100.0,19.5
1778,2009-07-23,2668000.0,20.5
1779,2009-07-24,1383800.0,20.34
1780,2009-07-27,1791800.0,20.32
1781,2009-07-28,1534400.0,20.25
1782,2009-07-29,1729100.0,20.57
1783,2009-07-30,2339400.0,21.18
1784,2009-07-31,2054100.0,21.13
1785,2009-08-03,1933600.0,21.46
1786,2009-08-04,2013200.0,21.39
1787,2009-08-05,2878000.0,21.66
1788,2009-08-06,3410600.0,22.0
1789,2009-08-07,2892200.0,22.87
1790,2009-08-10,1382100.0,22.37
1791,2009-08-11,1552900.0,21.9
1792,2009-08-12,1672700.0,22.06
1793,2009-08-13,2783700.0,21.63
1794,2009-08-14,1549900.0,21.25
1795,2009-08-17,1959500.0,20.2
1796,2009-08-18,2155900.0,20.51
1797,2009-08-19,1467000.0,20.35
1798,2009-08-20,2309600.0,20.5
1799,2009-08-21,2430000.0,20.84
1800,2009-08-24,2208200.0,20.67
1801,2009-08-25,2179100.0,21.13
1802,2009-08-26,2146600.0,21.1
1803,2009-08-27,2028500.0,21.09
1804,2009-08-28,1886000.0,21.34
1805,2009-08-31,3622200.0,21.95
1806,2009-09-01,3209400.0,21.09
1807,2009-09-02,3088200.0,21.05
1808,2009-09-03,1846400.0,21.09
1809,2009-09-04,2133500.0,20.82
1810,2009-09-08,2380900.0,20.85
1811,2009-09-09,3107900.0,20.83
1812,2009-09-10,1643200.0,21.0
1813,2009-09-11,1522900.0,20.87
1814,2009-09-14,1864000.0,20.83
1815,2009-09-15,2167500.0,21.49
1816,2009-09-16,4052800.0,21.025
1817,2009-09-17,3227400.0,21.07
1818,2009-09-18,2494500.0,21.09
1819,2009-09-21,1956900.0,22.03
1820,2009-09-22,2232600.0,22.43
1821,2009-09-23,2872800.0,21.94
1822,2009-09-24,2195700.0,21.66
1823,2009-09-25,1797000.0,21.29
1824,2009-09-28,2669700.0,21.86
1825,2009-09-29,2785700.0,21.34
1826,2009-09-30,2802700.0,21.05
1827,2009-10-01,2938800.0,20.18
