Timestamp,price_close,price_volume,RSI,bbands_middle,reportedEPS,atr,volume_nasdaq,close_nasdaq,obv,CPI,GDP,SMA_50,weekday
5/8/2012,568.18,17759000,42.7723,17.757,0.441803419,0.5069,3493300,23.65,93209833568,228.6353198,16257.13988,17.6669,Tuesday
5/9/2012,569.18,17168000,43.2195,17.6713,0.441497524,0.4989,4988400,24.06,93690538048,228.6272903,16258.46376,17.6872,Wednesday
5/10/2012,570.52,11900000,43.8526,17.5926,0.441138706,0.4793,3026100,23.73,94023738381,228.6198905,16259.78408,17.7041,Thursday
5/11/2012,566.71,14269500,42.4048,17.5347,0.440727909,0.4668,2028100,23.36,93624191982,228.613075,16261.10066,17.7175,Friday
5/14/2012,558.22,12593800,39.2917,17.5017,0.439193094,0.4547,3360200,23.56,93271565230,228.5956767,16265.02645,17.7253,Monday
5/15/2012,553.17,17012000,37.5269,17.4167,0.438583831,0.4469,2912700,23.68,92795228754,228.5907411,16266.32651,17.7374,Tuesday
5/16/2012,546.075,20032000,35.139,17.323,0.437927312,0.4491,2355400,23.115,92234332194,228.5861614,16267.62205,17.7469,Wednesday
5/17/2012,530.12,25615000,30.447,17.2367,0.437224482,0.4543,2715100,23,91517111477,228.5818917,16268.91289,17.7466,Thursday
5/18/2012,530.38,26153300,30.6096,17.1727,0.436476288,0.4675,2969400,21.99,92249404609,228.5778865,16270.19888,17.7396,Friday
5/21/2012,561.28,22539500,46.5904,17.157,0.433968956,0.5011,3062900,22.78,92880511240,228.5670006,16274.02613,17.7493,Monday
5/22/2012,556.97,24816800,45.0326,17.152,0.433048745,0.5111,4088700,22.32,92185640146,228.5635964,16275.2911,17.7523,Tuesday
5/23/2012,570.56,20889200,50.6374,17.0927,0.432087892,0.5166,3062900,21.81,92770538330,228.5602282,16276.55042,17.7537,Wednesday
5/24/2012,565.32,17722500,48.5805,17.0289,0.431087341,0.5126,3065900,21.8,92274307834,228.5568504,16277.80392,17.7391,Thursday
5/25/2012,562.29,11732400,47.3819,16.9676,0.430048038,0.4918,2950600,22.06,91945800306,228.5534173,16279.05145,17.7251,Friday
5/28/2012,562.29,11732400,47.3819,16.9676,0.426707057,0.4918,2950600,22.06,91945800306,228.5423293,16282.75656,17.7251,Monday
5/29/2012,572.27,13589600,51.616,16.95,0.425522189,0.4818,2362400,22.22,92326309486,228.5382182,16283.97857,17.7171,Tuesday
5/30/2012,579.17,18908200,54.3511,16.9456,0.424303291,0.4763,2783400,21.81,92855739615,228.5338234,16285.19381,17.7039,Wednesday
5/31/2012,577.73,17559800,53.6692,16.9332,0.423051309,0.4639,2246900,21.88,92364064724,228.5290992,16286.4021,17.6869,Thursday
6/1/2012,560.99,18606700,46.3843,16.9018,0.421767186,0.4677,2605200,21.38,91843076604,228.524,16287.60329,17.662,Friday
6/4/2012,564.29,19892700,47.8861,16.9004,0.417731425,0.4751,1845900,21.39,92400072760,228.5066152,16291.16266,17.6409,Monday
6/5/2012,562.83,13864800,47.2554,16.8904,0.416328189,0.4587,2096900,21.86,92011857972,228.5004086,16292.33385,17.6209,Tuesday
6/6/2012,571.46,14337700,51.3351,16.8953,0.414897537,0.4496,3356500,22.235,92413313973,228.4941495,16293.49713,17.5995,Wednesday
6/7/2012,571.72,13563100,51.4569,16.8991,0.413440412,0.4322,2921700,22.11,92793081152,228.4879302,16294.65235,17.5738,Thursday
6/8/2012,580.32,12411300,55.4311,16.9139,0.41195776,0.4262,2763800,22.12,93140597899,228.4818426,16295.79935,17.5513,Friday
6/11/2012,571.17,21116600,50.6773,16.9206,0.407366087,0.4342,2856200,21.44,92549332508,228.4652916,16299.18938,17.528,Monday
6/12/2012,576.16,15549300,53.0425,16.9476,0.405790772,0.4245,2556300,21.72,92984713343,228.4606521,16300.30187,17.514,Tuesday
6/13/2012,572.16,10485000,50.934,16.9761,0.404194654,0.4116,2413600,21.33,92691133050,228.4566048,16301.40533,17.486,Wednesday
6/14/2012,571.53,12341900,50.5929,17.0144,0.402578677,0.3956,2571200,21.27,92345559505,228.4532418,16302.49961,17.4512,Thursday
6/15/2012,574.13,11973400,52.021,17.0807,0.400943785,0.3782,2025500,21.48,92680815040,228.4506551,16303.58454,17.421,Friday
6/18/2012,585.78,15729000,57.8939,17.164,0.395935068,0.3889,1768800,21.68,93121227480,228.4484745,16306.78163,17.3922,Monday
6/19/2012,587.41,12907300,58.6564,17.2033,0.394233965,0.3759,1958600,22.15,93482632241,228.4499143,16307.82755,17.3628,Tuesday
6/20/2012,585.741,12819400,57.508,17.2466,0.392518671,0.3672,2163000,22.24,93123688683,228.4525909,16308.86333,17.3371,Wednesday
6/21/2012,577.67,11655400,52.187,17.2573,0.39079013,0.3642,1633000,21.55,92797337157,228.4565964,16309.8888,17.3079,Thursday
6/22/2012,582.1,10159700,54.6664,17.2826,0.389049288,0.3527,2461600,21.77,93081809041,228.4620229,16310.90379,17.2834,Friday
6/25/2012,570.765,10870800,47.8317,17.2953,0.383762396,0.3527,1366500,21.24,92777426337,228.4877492,16313.88434,17.2627,Monday
6/26/2012,572.025,9876300,48.601,17.2949,0.381981794,0.3429,1621500,21.29,93053963013,228.4997805,16314.85584,17.2578,Tuesday
6/27/2012,574.5,7249900,50.1558,17.2879,0.380193613,0.3288,1386400,21.62,93256960415,228.5136932,16315.81606,17.2366,Wednesday
6/28/2012,569.05,10101300,46.7987,17.2749,0.378398798,0.3244,1120600,21.86,92974123733,228.5295794,16316.76485,17.213,Thursday
6/29/2012,584,15053600,55.5816,17.3095,0.376598295,0.3334,2395000,22.67,93395624954,228.5475313,16317.70204,17.2109,Friday
7/2/2012,592.52,14289000,59.6681,17.3519,0.371172097,0.3308,1694900,22.89,92979418538,228.6146681,16320.44256,17.2227,Monday
7/3/2012,599.41,8632600,62.6598,17.407,0.369358285,0.3232,510600,22.76,93019338178,228.641572,16321.33256,17.2393,Tuesday
7/4/2012,599.41,8632600,62.6598,17.407,0.367543507,0.3232,510600,22.76,93019338178,228.6706059,16322.21155,17.2393,Wednesday
7/5/2012,609.4460122,17299400,66.7226,17.4649,0.365728708,0.3322,1096700,22.55,93067886027,228.7016636,16323.08004,17.2692,Thursday
7/6/2012,605.88,14961800,63.8385,17.5163,0.363914833,0.3265,1018100,22.22,94102883261,228.7346393,16323.93856,17.2667,Friday
7/9/2012,613.89,13550200,66.8802,17.5668,0.358488198,0.3242,1404400,21.85,94482289240,228.8440139,16326.45961,17.2705,Monday
7/10/2012,608.21,18284200,62.8435,17.6225,0.356687465,0.3323,1220300,21.66,93970331129,228.8836014,16327.28354,17.2736,Tuesday
7/11/2012,604.43,16761500,60.2377,17.665,0.35489238,0.3322,1246300,22.1,93501008660,228.924577,16328.10015,17.2859,Wednesday
7/12/2012,598.9,15287200,56.5439,17.7053,0.353103886,0.3337,1008900,22.04,93072966632,228.9668345,16328.90996,17.296,Thursday
7/13/2012,604.97,11122400,59.481,17.7556,0.351322929,0.3277,1323900,22.56,93384394143,229.0102681,16329.7135,17.3074,Friday
7/16/2012,606.91,10759300,60.4021,17.8049,0.346034725,0.3186,998200,22.51,93685654844,229.1465654,16332.09175,17.3225,Monday
7/17/2012,606.94,10486600,60.4171,17.8367,0.344293362,0.3138,828100,22.76,93979279937,229.1936434,16332.87548,17.3476,Tuesday
7/18/2012,606.26,9025000,59.8641,17.8651,0.342564258,0.3315,835700,22.9,93726579685,229.2413675,16333.65558,17.3698,Wednesday
7/19/2012,614.32,15602200,64.0631,17.9081,0.340848359,0.3298,1012900,22.81,94163441721,229.2896318,16334.43257,17.3975,Thursday
7/20/2012,604.3,14195400,56.1925,17.9482,0.33914661,0.32825,961700,22.37,93765970124,229.3383302,16335.20698,17.4187,Friday
7/23/2012,603.83,17427700,55.8459,17.9809,0.334135705,0.3194,799300,22.15,93277994037,229.4859708,16337.52003,17.4387,Monday
7/24/2012,600.92,20183300,53.64,18.0262,0.3325,0.3206,1599100,21.83,92712861072,229.5353461,16338.28941,17.4593,Tuesday
7/25/2012,574.97,27418056.03,38.8881,18.0307,0.330883069,0.32545,1108650,22.87,93706117265,229.5846257,16339.05886,17.4694,Wednesday
7/26/2012,574.88,14522600,38.8482,18.0312,0.329285363,0.32545,1626800,23.21,93706117265,229.6337036,16339.82889,17.4824,Thursday
7/27/2012,585.16,14426300,45.7019,18.0555,0.327707232,0.3271,2371200,23.25,93706117265,229.6824738,16340.60004,17.506,Friday
7/30/2012,595.03,13540800,51.3407,18.0721,0.323093815,0.3271,1472300,23.16,92211993771,229.8258784,16342.92548,17.545,Monday
7/31/2012,610.76,16511700,58.7016,18.0995,0.321597506,0.3271,1158500,22.7,92674321833,229.872358,16343.70638,17.5934,Tuesday
8/1/2012,606.81,13732200,56.3946,18.1106,0.320122531,0.3805,2090000,22.79,92289819849,229.918,16344.49104,17.6208,Wednesday
8/2/2012,607.79,11862800,56.8477,18.1074,0.318669242,0.3757,1896600,22.63,92621978581,229.9627211,16345.27998,17.6514,Thursday
8/3/2012,615.7,12318600,60.4226,18.1222,0.317237991,0.3708,1968500,22.96,92966899725,230.0065287,16346.07374,17.6786,Friday
8/6/2012,622.55,10789400,63.2611,18.1352,0.31307998,0.365,905600,23.15,93269003227,230.1327721,16348.48915,17.713,Monday
8/7/2012,620.914,10373100,62.1153,18.1543,0.311740396,0.3539,998100,23.39,92978556137,230.1732271,16349.30743,17.7483,Tuesday
8/8/2012,619.86,8739500,61.3444,18.1775,0.310424608,0.3431,1107000,23.28,92733849893,230.2129193,16350.13316,17.7769,Wednesday
8/9/2012,620.73,7915800,62.9961,18.2144,0.309132968,0.3284,757900,23.29,92955492514,230.2518787,16350.96687,17.8035,Thursday
8/10/2012,621.7,6962100,63.4614,18.2435,0.307865826,0.3115,830600,23.36,93150431508,230.2901356,16351.80909,17.8316,Friday
8/13/2012,630,9958300,67.2556,18.2823,0.304214915,0.3072,851100,23.38,93429264186,230.4009918,16354.39207,17.8747,Monday
8/14/2012,631.69,12148900,67.9846,18.3236,0.303049287,0.3038,934200,23.18,93769433726,230.4367396,16355.27359,17.9169,Tuesday
8/15/2012,630.83,9190800,67.1651,18.3646,0.301909917,0.2956,761300,23.3,93512091069,230.4719353,16356.16626,17.9595,Wednesday
8/16/2012,636.34,9090500,69.6862,18.4018,0.300797156,0.288,1385700,23.42,93766625323,230.5066092,16357.07061,18.0001,Thursday
8/17/2012,648.11,15812900,74.2367,18.4719,0.299711356,0.293,1267800,23.59,94209386965,230.5407913,16357.98715,18.0478,Friday
8/20/2012,665.15,21906600,79.1229,18.5685,0.296619236,0.3089,920400,23.54,92961196120,230.6406886,16360.81528,18.1005,Monday
8/21/2012,656.062,29025700,71.3506,18.6556,0.295644795,0.3398,1761000,23.715,94010051966,230.6732051,16361.78591,18.1533,Tuesday
8/22/2012,668.87,20190100,75.0677,18.8012,0.294699074,0.3606,1497300,23.19,94575375331,230.7053804,16362.77138,18.2108,Wednesday
8/23/2012,662.63,15004600,70.2833,18.9375,0.293782423,0.3537,1277400,22.87,94155246111,230.7372448,16363.77222,18.267,Thursday
8/24/2012,663.222,15619300,70.4755,19.0592,0.292895194,0.3585,1665600,22.77,94592586948,230.7688283,16364.78896,18.3239,Friday
8/27/2012,675.68,15250300,74.2509,19.1849,0.290413559,0.371,978200,22.9,95019595775,230.8621949,16367.93983,18.3867,Monday
8/28/2012,674.8,9550600,73.5356,19.2856,0.289647536,0.3562,1193300,23.09,94752178708,230.8929561,16369.02543,18.442,Tuesday
8/29/2012,673.466,7243100,72.397,19.3902,0.288912694,0.3417,1171300,23,94549371706,230.9235872,16370.12956,18.4955,Wednesday
8/30/2012,663.868,10810700,64.6418,19.4788,0.288209384,0.3402,1010800,22.79,94246671804,230.9541181,16371.25276,18.5443,Thursday
8/31/2012,665.24,12082900,65.2154,19.5576,0.287537958,0.3404,1213400,22.87,94584993342,230.984579,16372.39555,18.5987,Friday
9/3/2012,665.24,12082900,65.2154,19.5576,0.2857185,0.3404,1213400,22.87,94584993342,231.0757183,16375.94675,18.5987,Monday
9/4/2012,674.97,13139000,69.0501,19.6408,0.285178126,0.3391,1148800,23.25,94952885709,231.1059046,16377.17318,18.6563,Tuesday
9/5/2012,670.23,12013400,65.2749,19.7193,0.284671394,0.3294,1288500,23.28,94616510173,231.1358911,16378.42185,18.7179,Wednesday
9/6/2012,676.27,13971300,67.6984,19.8085,0.284198656,0.3233,1103100,23.73,95007706964,231.1656146,16379.69327,18.7824,Thursday
9/7/2012,680.44,11773800,69.2918,19.8988,0.283760264,0.3147,1150600,23.73,95337373693,231.1950117,16380.98798,18.8479,Friday
9/10/2012,662.74,17428500,56.542,19.9608,0.282654675,0.338,803700,23.585,94849375206,231.2806117,16385.01709,18.906,Monday
9/11/2012,660.59,17999400,55.213,20.007,0.282357181,0.3432,1212600,23.66,94345391503,231.3080702,16386.41022,18.9537,Tuesday
9/12/2012,669.79,25436900,59.5899,20.0646,0.28209579,0.3487,900900,23.81,95057625415,231.3348857,16387.82927,19.002,Wednesday
9/13/2012,682.98,21370000,64.8879,20.1434,0.281870855,0.3577,1159900,24.21,95655986013,231.3609949,16389.27478,19.054,Thursday
9/14/2012,691.28,21445500,67.753,20.2264,0.281682727,0.3623,1182300,24.47,94684344441,231.3863346,16390.74726,19.1047,Friday
9/17/2012,699.781,14215400,70.4156,20.3044,0.2813427,0.3548,1649200,24.11,94787475543,231.4571026,16395.33188,19.1631,Monday
9/18/2012,701.91,13339400,71.0601,20.36,0.281305317,0.3423,1261300,23.64,94800776957,231.4787306,16396.91757,19.2178,Tuesday
9/19/2012,702.1,11674100,71.1206,20.4295,0.281306498,0.3274,1202950,24,94901130458,231.4992723,16398.53288,19.2761,Wednesday
9/20/2012,698.7,12020300,68.3678,20.4746,0.281346596,0.3223,1333400,23.7,97018302174,231.5186646,16400.17833,19.3347,Thursday
9/21/2012,700.095,20413900,68.8997,20.5312,0.281425963,0.313,1202950,23.79,97589891945,231.5368439,16401.85446,19.3974,Friday
9/24/2012,690.79,22848800,61.4745,20.5729,0.281903191,0.3275,1377600,23.72,96950124906,231.5834717,16407.07217,19.4508,Monday
9/25/2012,673.54,18528200,50.59,20.5696,0.282143149,0.3468,1462100,23.17,96431334788,231.5961665,16408.87628,19.4926,Tuesday
9/26/2012,665.18,20589400,46.3104,20.5551,0.282424133,0.3487,969700,22.91,95854831012,231.6073318,16410.7137,19.5294,Wednesday
9/27/2012,681.32,21217500,54.3409,20.567,0.282746496,0.3709,1393500,23.42,96448921606,231.6169043,16412.58497,19.5763,Thursday
9/28/2012,667.105,19111100,47.5895,20.5719,0.283110589,0.3759,1205600,23.29,95913810271,231.6248207,16414.4906,19.6098,Friday
10/1/2012,659.39,19414100,44.3677,20.563,0.284456764,0.3927,1323100,23.53,95370214928,231.638,16420.419,19.6446,Monday
10/2/2012,661.31,22428300,45.3591,20.5424,0.284991294,0.3986,1913200,23.32,95998207955,231.6386854,16422.46716,19.6809,Tuesday
10/3/2012,671.45,15152900,50.3877,20.5442,0.285569312,0.3929,876800,23.25,96422489579,231.6375576,16424.55092,19.7251,Wednesday
10/4/2012,666.8,13240200,48.1972,20.5299,0.28619117,0.3836,909500,23.7,96051763609,231.6347131,16426.66942,19.7821,Thursday
10/5/2012,652.59,21214500,42.1647,20.4878,0.28685722,0.3897,1102200,23.59,95457757015,231.6302481,16428.82178,19.8305,Friday
10/8/2012,638.17,22785500,37.0912,20.4507,0.289124035,0.3974,688200,23.54,94819762378,231.6080929,16435.47329,19.8641,Monday
10/9/2012,635.85,29949900,36.3337,20.4133,0.289970368,0.4056,954200,23.31,93981164340,231.5981088,16437.75235,19.8903,Tuesday
10/10/2012,640.91,18227000,39.2479,20.3697,0.290862651,0.3963,1411800,23.56,94491520850,231.5869856,16440.06091,19.91,Wednesday
10/11/2012,628.1,19502900,34.8935,20.2868,0.291801235,0.4093,898800,23.5,93945439104,231.5748197,16442.39808,19.9245,Thursday
10/12/2012,629.714,16429100,35.859,20.1938,0.292786472,0.4018,1019800,23.26,94405454364,231.5617074,16444.763,19.9393,Friday
10/15/2012,634.76,15446500,38.9095,20.0955,0.29602562,0.3974,993500,23.69,94837956796,231.5176546,16452.01549,19.9524,Monday
10/16/2012,649.7925,19634700,46.9967,20.0168,0.297200987,0.4107,1235000,24.08,95387728945,231.5017194,16454.48265,19.9704,Tuesday
10/17/2012,644.6136,13894200,44.7965,19.9299,0.298424765,0.4003,1066400,23.535,94998690956,231.4853193,16456.97318,19.9864,Wednesday
10/18/2012,632.64,17022300,40.12,19.8301,0.299697306,0.4033,1052300,23.535,94522066080,231.4685504,16459.48622,19.9957,Thursday
10/19/2012,609.84,26574500,33.0456,19.6937,0.301018962,0.4242,1207100,24.27,93777979336,231.4515092,16462.02089,19.9891,Friday
10/22/2012,634.03,19526100,44.273,19.608,0.305282135,0.3974,1221000,24.13,94324710682,231.3997142,16469.74594,19.9966,Monday
10/23/2012,613.3554,25255200,38.3534,19.517,0.306803766,0.398,1084300,24.13,93617564375,231.3825463,16472.35838,19.9865,Tuesday
10/24/2012,616.83,19947400,39.81,19.444,0.308376271,0.39945,1153900,23.58,94176092133,231.3655876,16474.98809,19.9775,Wednesday
10/25/2012,609.538,23440200,37.7919,19.3355,0.31,0.40105,1649500,23.865,93519765877,231.3489342,16477.63419,19.9646,Thursday
10/26/2012,604,35773351.04,36.2873,19.2402,0.311675007,0.40255,569600,23.77,92501332059,231.3326825,16480.2958,19.9451,Friday
10/29/2012,604,35773351.04,36.2873,19.2402,0.316995096,0.40255,569600,23.77,92501332059,231.2873004,16488.36497,19.9451,Monday
10/30/2012,604,35773351.04,36.2873,19.2402,0.318862018,0.40255,569600,23.77,92501332059,231.2736184,16491.0799,19.9451,Tuesday
10/31/2012,595.32,18214400,34.0025,19.1433,0.320773322,0.4852,1563900,23.78,94448487607,231.2608195,16493.80597,19.9132,Wednesday
11/1/2012,596.5399,12903500,34.6255,19.0455,0.322727568,0.4696,1531800,24.16,92352626710,231.249,16496.54231,19.8717,Thursday
11/2/2012,576.8,21406200,29.734,18.9025,0.324723318,0.484,892700,24.02,91753252511,231.2382338,16499.28805,19.8238,Friday
11/5/2012,584.6211,18897700,33.7287,18.7783,0.330945199,0.4731,749400,24.28,92282388640,231.2120048,16507.57293,19.7729,Monday
11/6/2012,582.8495,13389900,33.2673,18.6729,0.333092572,0.4623,994900,24.41,91907471066,231.2051568,16510.34753,19.7247,Tuesday
11/7/2012,558.0019,28344600,28.0839,18.5558,0.335274255,0.4821,1583100,23.79,91113821473,231.1991921,16513.12715,19.6627,Wednesday
11/8/2012,537.75,37719500,24.3401,18.4114,0.337488807,0.5061,1071100,23.56,90057674417,231.1940722,16515.91093,19.5809,Thursday
11/9/2012,547.06,33211200,29.0243,18.2735,0.33973479,0.5158,888700,23.59,90987588946,231.1897588,16518.698,19.5052,Friday
11/12/2012,542.83,18421500,28.1709,18.1486,0.346646933,0.5133,720000,23.48,90471786431,231.181272,16527.07015,19.4278,Monday
11/13/2012,542.898,19033900,28.2075,18.0213,0.349004249,0.5073,943300,23.16,91004736163,231.1797993,16529.8616,19.3563,Tuesday
11/14/2012,536.88,17041800,26.9029,17.8773,0.3513858,0.4955,1698100,22.805,90527565286,231.1789407,16532.65197,19.2802,Wednesday
11/15/2012,525.62,28211100,24.6096,17.6934,0.353790149,0.4967,1615700,23.07,89737653697,231.1786575,16535.44038,19.1915,Thursday
11/16/2012,527.678,45246200,25.8537,17.5205,0.356215855,0.5138,1763700,22.95,91004548563,231.1789114,16538.22596,19.1069,Friday
11/19/2012,565.73,29404200,44.1914,17.4235,0.363606731,0.5635,1310800,23.3,91827866986,231.1825105,16546.55696,19.0417,Monday
11/20/2012,560.9134,22955500,42.7501,17.3536,0.366103479,0.5609,1339800,23.12,91185112344,231.1845278,16549.32247,18.971,Tuesday
11/21/2012,561.7,13321500,43.0766,17.2483,0.36861439,0.5442,581500,23.23,91558114717,231.1868898,16552.08077,18.9116,Wednesday
11/22/2012,561.7,13321500,43.0766,17.2483,0.371138025,0.5442,581500,23.23,91558114717,231.1895579,16554.831,18.9116,Thursday
11/23/2012,571.5,9743800,47.1228,17.1892,0.373672945,0.5277,536200,23.78,91830941389,231.1924937,16557.57229,18.8594,Friday
11/26/2012,589.53,22520700,53.6504,17.1522,0.381331026,0.5301,779700,23.54,92461521619,231.2025225,16565.7337,18.8126,Monday
11/27/2012,584.78,19047500,51.8349,17.119,0.383896696,0.5146,957700,23.61,91928191086,231.2061444,16568.43045,18.7549,Tuesday
11/28/2012,582.94,18602300,51.1134,17.0913,0.386466457,0.5072,1759000,23.95,91407326166,231.2098415,16571.11389,18.6911,Wednesday
11/29/2012,589.36,18382100,53.5433,17.0866,0.389038869,0.4955,969700,24.26,91922025480,231.2135755,16573.78313,18.626,Thursday
11/30/2012,585.28,13975700,51.7818,17.0737,0.391612493,0.4746,1050800,24.23,91530705489,231.2173078,16576.43731,18.5572,Friday
12/3/2012,586.19,13010000,52.1598,17.0921,0.399326249,0.4609,1405200,23.89,91894985853,231.2282641,16584.30072,18.4889,Monday
12/4/2012,575.8454,19895300,47.5919,17.083,0.401890332,0.4585,1141800,24.16,91337916896,231.2319707,16586.8859,18.4163,Tuesday
12/5/2012,538.7923,37308500,35.5744,17.0203,0.404448432,0.5061,1106450,23.67,90293277852,231.2358298,16589.45165,18.3203,Wednesday
12/6/2012,547.2445,42043300,39.3374,17.004,0.406999111,0.5452,2021100,23.69,91470491429,231.2399182,16591.99709,18.2351,Thursday
12/7/2012,533.25,28108600,35.627,16.9971,0.40954093,0.5609,808700,23.71,90683449842,231.2443131,16594.52136,18.1519,Friday
12/10/2012,529.8209,22517300,34.7617,16.971,0.417098831,0.5576,1219200,23.48,90052964812,231.2601062,16601.95833,18.0716,Monday
12/11/2012,541.388,21155200,40.0506,16.9688,0.419590818,0.5605,1407300,23.56,90645311004,231.2664967,16604.38914,17.9886,Tuesday
12/12/2012,539,17398000,39.3415,16.9629,0.422066748,0.5459,1325300,24.31,90158166517,231.2735786,16606.7944,17.9127,Wednesday
12/13/2012,529.69,22330700,36.6194,16.9519,0.424525185,0.5356,2352500,24.33,89532906292,231.281429,16609.17324,17.8358,Thursday
12/14/2012,509.794,36056400,31.5891,16.9279,0.426964688,0.5496,1562600,24.2,91372621531,231.2901248,16611.52478,17.7457,Friday
12/17/2012,518.83,27057400,35.896,16.9145,0.434155206,0.5511,1399100,24.68,89280934040,231.3220548,16618.40689,17.655,Monday
12/18/2012,533.9,22345900,42.4081,16.8662,0.436504586,0.5466,1812000,23.835,89906619865,231.3349023,16620.64051,17.5762,Tuesday
12/19/2012,526.31,16048900,40.1934,16.8136,0.438827837,0.5257,1483900,23.92,89457250216,231.3489803,16622.84247,17.5014,Wednesday
12/20/2012,521.7302,17203200,38.8742,16.753,0.441123521,0.5127,1406250,24.055,88975560135,231.3643657,16625.01189,17.4325,Thursday
12/21/2012,519.33,21295300,38.1672,16.6737,0.443390199,0.501,2542900,25.49,88379291139,231.3811356,16627.1479,17.3635,Friday
12/24/2012,520.168,6276900,38.5872,16.5684,0.450001806,0.4773,508900,25.22,88555044514,231.4405218,16633.34673,17.2921,Monday
12/25/2012,520.168,6276900,38.5872,16.5684,0.452138069,0.4773,508900,25.22,88555044514,231.4635995,16635.34035,17.2921,Tuesday
12/26/2012,512.9995,10801300,36.315,16.4595,0.454238131,0.4628,623100,25.16,88252607812,231.4884466,16637.2962,17.224,Wednesday
12/27/2012,515.06,16254300,37.455,16.3564,0.456300554,0.4549,814400,25.05,88707728667,231.5151402,16639.2134,17.1562,Thursday
12/28/2012,509.5892,12652800,35.6312,16.2353,0.458323897,0.4374,1254800,24.89,88353449913,231.5437572,16641.09107,17.082,Friday
12/31/2012,532.1729,23553300,47.0856,16.1547,0.464145062,0.4634,712800,24.99,89012942972,231.6419191,16646.47818,17.0124,Monday
1/1/2013,532.1729,23553300,47.0856,16.1547,0.465997699,0.4634,712800,24.99,89012942972,231.679,16648.189,17.0124,Tuesday
1/2/2013,549.03,20018500,53.7074,16.0983,0.467804063,0.4798,1310600,25.76,89573461532,231.7183418,16649.85622,16.9562,Wednesday
1/3/2013,542.0959,12605900,50.8865,16.047,0.469562713,0.4644,3502900,26.38,89220495980,231.7597833,16651.48042,16.903,Thursday
1/4/2013,527,21226200,45.3071,16.0291,0.471272212,0.4665,1383900,26.48,88626161786,231.803116,16653.06248,16.8545,Friday
1/7/2013,523.9,17291300,44.2345,15.9937,0.476091407,0.4637,862900,26.27,88142004902,231.942374,16657.56451,16.7894,Monday
1/8/2013,525.31,16382400,44.8738,15.9816,0.477589908,0.4537,985500,26.1,88600712560,231.9911844,16658.98673,16.7377,Tuesday
1/9/2013,517.1,14557300,41.8645,15.9623,0.479032063,0.4415,914700,26.37,88193107753,232.0408425,16660.37117,16.6789,Wednesday
1/10/2013,523.51,21469500,44.9675,15.9352,0.480416432,0.4386,930600,26.63,88794254354,232.0911397,16661.71872,16.6284,Thursday
1/11/2013,520.3,12518100,43.7093,15.9068,0.481741577,0.4209,671500,26.58,88443747204,232.1418673,16663.03024,16.5793,Friday
1/14/2013,501.75,26221700,37.227,15.8644,0.485347272,0.4381,1063300,26.72,87709538870,232.2945456,16666.7574,16.5242,Monday
1/15/2013,485.92,31313300,32.7618,15.8281,0.486421128,0.4467,800500,26.79,88613437173,232.344908,16667.93358,16.4588,Tuesday
1/16/2013,506.09,24671600,42.2643,15.8088,0.487428565,0.4658,1104200,26.85,87523571084,232.3946573,16669.0781,16.4175,Wednesday
1/17/2013,502.68,16202800,41.2041,15.7614,0.488368143,0.4514,960600,27.07,88499395859,232.443585,16670.19184,16.3694,Thursday
1/18/2013,500,16890100,40.3475,15.7215,0.489238423,0.4328,693300,27.129,88411519172,232.4914824,16671.27568,16.3208,Friday
1/21/2013,500,16890100,40.3475,15.7215,0.49141909,0.4328,693300,27.129,88411519172,232.6269056,16674.35654,16.3208,Monday
1/22/2013,504.77,16483800,42.6335,15.6957,0.491997791,0.4263,971100,27.5,87058515820,232.6685948,16675.32952,16.2884,Tuesday
1/23/2013,514.005,30768200,46.8781,15.6876,0.4925,0.418,859500,27.38,87920026281,232.7082103,16676.27698,16.274,Wednesday
1/24/2013,460.8664027,47019045.13,30.2842,15.5819,0.492924711,0.45255,770700,27.51,86459172421,232.7455433,16677.19977,16.2154,Thursday
1/25/2013,444.8913629,43143800,28.4692,15.4709,0.493272655,0.45255,621200,27.7,85251144813,232.7803853,16678.09879,16.1529,Friday
1/28/2013,449.83,28054200,32.5479,15.3718,0.493867519,0.45255,869200,27.78,86036663198,232.867878,16680.66191,16.0964,Monday
1/29/2013,458.27,20398500,35.8874,15.2939,0.493920032,0.45855,1225200,27.9,86607821769,232.8906688,16681.47455,16.0486,Tuesday
1/30/2013,456.83,14898400,35.5639,15.1795,0.493901596,0.4991,981900,27.97,86190666152,232.9099253,16682.26779,16.0068,Wednesday
1/31/2013,455.49,11404800,35.2455,15.0375,0.493813376,0.4728,945600,28.32,85871331433,232.9254385,16683.04249,15.963,Thursday
2/1/2013,453.62,19267300,34.7775,14.9032,0.493656535,0.4632,945600,28.64,85331846494,232.937,16683.79954,15.8949,Friday
2/4/2013,442.316,17039900,32.0108,14.7747,0.492785929,0.4603,1114800,28.36,84854728817,232.9476984,16685.97348,15.8229,Monday
2/5/2013,457.844,20476700,39.1698,14.6744,0.492366245,0.4654,1406800,28.81,85428076990,232.9438484,16686.66864,15.7598,Tuesday
2/6/2013,457.35,21203800,39.029,14.5712,0.491883759,0.4624,1019000,29,84834369997,232.9366137,16687.35052,15.6905,Wednesday
2/7/2013,468.22,25163600,44.8697,14.501,0.491339637,0.464,942700,29.26,85538951501,232.926188,16688.01998,15.6185,Thursday
