Timestamp,reportedEPS
2005-01-03,0.009997289198204891
2005-01-04,0.009997539901058833
2005-01-05,0.009997802783117465
2005-01-06,0.009998078035151509
2005-01-07,0.009998365847931689
2005-01-08,0.00999866641222873
2005-01-09,0.009998979918813357
2005-01-10,0.009999306558456295
2005-01-11,0.009999646521928267
2005-01-12,0.01
2005-01-13,0.010000367032833751
2005-01-14,0.01000074705815791
2005-01-15,0.010001139363092403
2005-01-16,0.010001543234757148
2005-01-17,0.010001957960272072
2005-01-18,0.0100023828267571
2005-01-19,0.010002817121332153
2005-01-20,0.010003260131117155
2005-01-21,0.01000371114323203
2005-01-22,0.010004169444796701
2005-01-23,0.010004634322931092
2005-01-24,0.010005105064755127
2005-01-25,0.010005580957388727
2005-01-26,0.010006061287951819
2005-01-27,0.010006545343564327
2005-01-28,0.010007032411346168
2005-01-29,0.010007521778417272
2005-01-30,0.01000801273189756
2005-01-31,0.010008504558906955
2005-02-01,0.01000899654656538
2005-02-02,0.010009487981992762
2005-02-03,0.010009978152309022
2005-02-04,0.010010466344634084
2005-02-05,0.010010951846087872
2005-02-06,0.01001143394379031
2005-02-07,0.010011911924861316
2005-02-08,0.01001238507642082
2005-02-09,0.010012852685588743
2005-02-10,0.010013314039485011
2005-02-11,0.010013768425229544
2005-02-12,0.010014215129942267
2005-02-13,0.010014653440743104
2005-02-14,0.010015082644751974
2005-02-15,0.010015502029088809
2005-02-16,0.010015910880873525
2005-02-17,0.010016308487226051
2005-02-18,0.010016694135266306
2005-02-19,0.010017067112114217
2005-02-20,0.010017426704889703
2005-02-21,0.010017772200712694
2005-02-22,0.010018102886703106
2005-02-23,0.01001841804998087
2005-02-24,0.010018716977665904
2005-02-25,0.010018998956878133
2005-02-26,0.010019263274737483
2005-02-27,0.010019509218363873
2005-02-28,0.01001973607487723
2005-03-01,0.010019943131397478
2005-03-02,0.010020129675044537
2005-03-03,0.010020294992938333
2005-03-04,0.010020438372198789
2005-03-05,0.010020559099945828
2005-03-06,0.010020656463299374
2005-03-07,0.010020729749379353
2005-03-08,0.010020778245305681
2005-03-09,0.01002080123819829
2005-03-10,0.010020798015177098
2005-03-11,0.010020767863362031
2005-03-12,0.010020710069873014
2005-03-13,0.010020623921829966
2005-03-14,0.010020508706352816
2005-03-15,0.010020363710561482
2005-03-16,0.010020188221575889
2005-03-17,0.010019981526515963
2005-03-18,0.010019742912501626
2005-03-19,0.010019471666652801
2005-03-20,0.010019167076089413
2005-03-21,0.010018828427931385
2005-03-22,0.010018455009298639
2005-03-23,0.010018046107311098
2005-03-24,0.010017601009088689
2005-03-25,0.010017119001751333
2005-03-26,0.010016599372418954
2005-03-27,0.010016041408211475
2005-03-28,0.010015444396248822
2005-03-29,0.010014807623650916
2005-03-30,0.01001413037753768
2005-03-31,0.010013411945029038
2005-04-01,0.010012651613244916
2005-04-02,0.010011848669305233
2005-04-03,0.010011002400329917
2005-04-04,0.010010112093438888
2005-04-05,0.010009177035752074
2005-04-06,0.010008196514389394
2005-04-07,0.010007169816470771
2005-04-08,0.010006096229116133
2005-04-09,0.0100049750394454
2005-04-10,0.010003805534578497
2005-04-11,0.010002587001635348
2005-04-12,0.010001318727735875
2005-04-13,0.01
2005-04-14,0.009998630667819261
2005-04-15,0.009997212829671625
2005-04-16,0.009995749146306677
2005-04-17,0.009994242278473994
2005-04-18,0.009992694886923163
2005-04-19,0.00999110963240376
2005-04-20,0.009989489175665367
2005-04-21,0.00998783617745757
2005-04-22,0.009986153298529943
2005-04-23,0.009984443199632074
2005-04-24,0.009982708541513542
2005-04-25,0.009980951984923927
2005-04-26,0.009979176190612811
2005-04-27,0.009977383819329775
2005-04-28,0.0099755775318244
2005-04-29,0.009973759988846267
2005-04-30,0.00997193385114496
2005-05-01,0.00997010177947006
2005-05-02,0.009968266434571145
2005-05-03,0.009966430477197799
2005-05-04,0.009964596568099601
2005-05-05,0.009962767368026133
2005-05-06,0.00996094553772698
2005-05-07,0.009959133737951717
2005-05-08,0.009957334629449931
2005-05-09,0.0099555508729712
2005-05-10,0.009953785129265105
2005-05-11,0.009952040059081228
2005-05-12,0.009950318323169154
2005-05-13,0.009948622582278457
2005-05-14,0.009946955497158724
2005-05-15,0.009945319728559537
2005-05-16,0.009943717937230472
2005-05-17,0.009942152783921113
2005-05-18,0.009940626929381042
2005-05-19,0.00993914303435984
2005-05-20,0.009937703759607088
2005-05-21,0.009936311765872367
2005-05-22,0.009934969713905258
2005-05-23,0.009933680264455343
2005-05-24,0.009932446078272202
2005-05-25,0.00993126981610542
2005-05-26,0.009930154138704576
2005-05-27,0.009929101706819248
2005-05-28,0.009928115181199024
2005-05-29,0.009927197222593479
2005-05-30,0.009926350491752197
2005-05-31,0.009925577649424758
2005-06-01,0.009924881356360748
2005-06-02,0.009924264273309742
2005-06-03,0.009923729061021326
2005-06-04,0.009923278380245077
2005-06-05,0.00992291489173058
2005-06-06,0.009922641256227415
2005-06-07,0.009922460134485162
2005-06-08,0.009922374187253405
2005-06-09,0.00992238607528172
2005-06-10,0.009922498459319697
2005-06-11,0.009922714000116909
2005-06-12,0.009923035358422944
2005-06-13,0.009923465194987376
2005-06-14,0.009924006170559795
2005-06-15,0.009924660945889775
2005-06-16,0.009925432181726897
2005-06-17,0.009926322538820748
2005-06-18,0.009927334677920903
2005-06-19,0.009928471259776951
2005-06-20,0.009929734945138467
2005-06-21,0.009931128394755035
2005-06-22,0.009932654269376234
2005-06-23,0.009934315229751647
2005-06-24,0.009936113936630856
2005-06-25,0.00993805305076344
2005-06-26,0.009940135232898986
2005-06-27,0.009942363143787067
2005-06-28,0.009944739444177269
2005-06-29,0.00994726679481917
2005-06-30,0.009949947856462358
2005-07-01,0.009952785289856408
2005-07-02,0.009955781755750905
2005-07-03,0.009958939914895425
2005-07-04,0.009962262428039556
2005-07-05,0.009965751955932876
2005-07-06,0.009969411159324966
2005-07-07,0.009973242698965408
2005-07-08,0.009977249235603784
2005-07-09,0.009981433429989674
2005-07-10,0.009985797942872658
2005-07-11,0.00999034543500232
2005-07-12,0.00999507856712824
2005-07-13,0.01
2005-07-14,0.010005110270694418
2005-07-15,0.01001040142159725
2005-07-16,0.010015863371421498
2005-07-17,0.010021486038880154
2005-07-18,0.010027259342686216
2005-07-19,0.010033173201552678
2005-07-20,0.01003921753419254
2005-07-21,0.010045382259318798
2005-07-22,0.010051657295644443
2005-07-23,0.010058032561882474
2005-07-24,0.01006449797674589
2005-07-25,0.010071043458947684
2005-07-26,0.010077658927200854
2005-07-27,0.010084334300218394
2005-07-28,0.010091059496713302
2005-07-29,0.010097824435398575
2005-07-30,0.010104619034987208
2005-07-31,0.010111433214192195
2005-08-01,0.010118256891726535
2005-08-02,0.010125079986303223
2005-08-03,0.010131892416635256
2005-08-04,0.010138684101435631
2005-08-05,0.010145444959417342
2005-08-06,0.010152164909293385
2005-08-07,0.010158833869776758
2005-08-08,0.010165441759580458
2005-08-09,0.010171978497417477
2005-08-10,0.010178434002000816
2005-08-11,0.01018479819204347
2005-08-12,0.010191060986258433
2005-08-13,0.010197212303358703
2005-08-14,0.010203242062057276
2005-08-15,0.010209140181067146
2005-08-16,0.010214896579101313
2005-08-17,0.010220501174872772
2005-08-18,0.010225943887094515
2005-08-19,0.010231214634479544
2005-08-20,0.010236303335740854
2005-08-21,0.01024119990959144
2005-08-22,0.010245894274744295
2005-08-23,0.01025037634991242
2005-08-24,0.01025463605380881
2005-08-25,0.010258663305146461
2005-08-26,0.010262448022638369
2005-08-27,0.01026598012499753
2005-08-28,0.01026924953093694
2005-08-29,0.010272246159169596
2005-08-30,0.010274959928408493
2005-08-31,0.010277380757366629
2005-09-01,0.010279498564756998
2005-09-02,0.010281303269292597
2005-09-03,0.010282784789686424
2005-09-04,0.010283933044651474
2005-09-05,0.010284737952900741
2005-09-06,0.010285189433147225
2005-09-07,0.01028527740410392
2005-09-08,0.010284991784483818
2005-09-09,0.010284322492999924
2005-09-10,0.01028325944836523
2005-09-11,0.010281792569292732
2005-09-12,0.010279911774495425
2005-09-13,0.010277606982686305
2005-09-14,0.010274868112578371
2005-09-15,0.010271685082884617
2005-09-16,0.010268047812318042
2005-09-17,0.010263946219591638
2005-09-18,0.010259370223418406
2005-09-19,0.010254309742511337
2005-09-20,0.01024875469558343
2005-09-21,0.010242695001347684
2005-09-22,0.010236120578517088
2005-09-23,0.010229021345804643
2005-09-24,0.010221387221923346
2005-09-25,0.010213208125586192
2005-09-26,0.010204473975506174
2005-09-27,0.010195174690396294
2005-09-28,0.010185300188969543
2005-09-29,0.010174840389938922
2005-09-30,0.010163785212017423
2005-10-01,0.010152124573918044
2005-10-02,0.01013984839435378
2005-10-03,0.010126946592037629
2005-10-04,0.010113409085682585
2005-10-05,0.010099225794001647
2005-10-06,0.01008438663570781
2005-10-07,0.01006888152951407
2005-10-08,0.010052700394133422
2005-10-09,0.010035833148278864
2005-10-10,0.010018269710663393
2005-10-11,0.01
2005-10-12,0.00998102113360688
2005-10-13,0.009961359023223008
2005-10-14,0.009941046779192542
2005-10-15,0.009920117511859654
2005-10-16,0.009898604331568507
2005-10-17,0.009876540348663265
2005-10-18,0.009853958673488098
2005-10-19,0.009830892416387172
2005-10-20,0.009807374687704647
2005-10-21,0.009783438597784695
2005-10-22,0.009759117256971482
2005-10-23,0.00973444377560917
2005-10-24,0.009709451264041925
2005-10-25,0.009684172832613915
2005-10-26,0.009658641591669308
2005-10-27,0.009632890651552265
2005-10-28,0.009606953122606956
2005-10-29,0.009580862115177545
2005-10-30,0.009554650739608197
2005-10-31,0.009528352106243079
2005-11-01,0.009501999325426357
2005-11-02,0.009475625507502196
2005-11-03,0.009449263762814764
2005-11-04,0.009422947201708226
2005-11-05,0.009396708934526746
2005-11-06,0.009370582071614491
2005-11-07,0.00934459972331563
2005-11-08,0.009318794999974324
2005-11-09,0.009293201011934739
2005-11-10,0.009267850869541046
2005-11-11,0.009242777683137407
2005-11-12,0.00921801456306799
2005-11-13,0.009193594619676957
2005-11-14,0.00916955096330848
2005-11-15,0.00914591670430672
2005-11-16,0.009122724953015842
2005-11-17,0.009100008819780018
2005-11-18,0.009077801414943408
2005-11-19,0.009056135848850178
2005-11-20,0.0090350452318445
2005-11-21,0.009014562674270534
2005-11-22,0.008994721286472447
2005-11-23,0.008975554178794408
2005-11-24,0.008957094461580578
2005-11-25,0.008939375245175126
2005-11-26,0.008922429639922218
2005-11-27,0.00890629075616602
2005-11-28,0.008890991704250695
2005-11-29,0.008876565594520413
2005-11-30,0.008863045537319338
2005-12-01,0.008850464642991634
2005-12-02,0.008838856021881471
2005-12-03,0.008828252784333013
2005-12-04,0.008818688040690423
2005-12-05,0.008810194901297872
2005-12-06,0.00880280647649952
2005-12-07,0.00879655587663954
2005-12-08,0.00879147621206209
2005-12-09,0.008787600593111344
2005-12-10,0.008784962130131461
2005-12-11,0.008783593933466612
2005-12-12,0.008783529113460961
2005-12-13,0.008784800780458672
2005-12-14,0.008787442044803912
2005-12-15,0.00879148601684085
2005-12-16,0.008796965806913647
2005-12-17,0.00880391452536647
2005-12-18,0.00881236528254349
2005-12-19,0.008822351188788867
2005-12-20,0.008833905354446768
2005-12-21,0.008847060889861362
2005-12-22,0.008861850905376813
2005-12-23,0.008878308511337285
2005-12-24,0.008896466818086944
2005-12-25,0.00891635893596996
2005-12-26,0.008938017975330496
2005-12-27,0.008961477046512718
2005-12-28,0.008986769259860793
2005-12-29,0.009013927725718886
2005-12-30,0.00904298555443116
2005-12-31,0.009073975856341785
2006-01-01,0.009106931741794928
2006-01-02,0.00914188632113475
2006-01-03,0.009178872704705424
2006-01-04,0.009217924002851107
2006-01-05,0.00925907332591597
2006-01-06,0.009302353784244178
2006-01-07,0.0093477984881799
2006-01-08,0.009395440548067296
2006-01-09,0.009445313074250535
2006-01-10,0.009497449177073784
2006-01-11,0.009551881966881209
2006-01-12,0.00960864455401697
2006-01-13,0.009667770048825243
2006-01-14,0.009729291561650186
2006-01-15,0.009793242202835967
2006-01-16,0.009859655082726754
2006-01-17,0.009928563311666708
2006-01-18,0.01
2006-01-19,0.01007398315469423
2006-01-20,0.010150470369210752
2006-01-21,0.010229404133634353
2006-01-22,0.010310726938049821
2006-01-23,0.010394381272541947
2006-01-24,0.010480309627195516
2006-01-25,0.010568454492095319
2006-01-26,0.010658758357326143
2006-01-27,0.01075116371297278
2006-01-28,0.010845613049120016
2006-01-29,0.010942048855852642
2006-01-30,0.011040413623255441
2006-01-31,0.011140649841413209
2006-02-01,0.011242700000410727
2006-02-02,0.01134650659033279
2006-02-03,0.011452012101264186
2006-02-04,0.011559159023289696
2006-02-05,0.01166788984649412
2006-02-06,0.011778147060962238
2006-02-07,0.011889873156778846
2006-02-08,0.012003010624028723
2006-02-09,0.012117501952796665
2006-02-10,0.012233289633167459
2006-02-11,0.012350316155225893
2006-02-12,0.012468524009056755
2006-02-13,0.012587855684744834
2006-02-14,0.01270825367237492
2006-02-15,0.0128296604620318
2006-02-16,0.012952018543800264
2006-02-17,0.0130752704077651
2006-02-18,0.013199358544011094
2006-02-19,0.013324225442623041
2006-02-20,0.013449813593685722
2006-02-21,0.013576065487283932
2006-02-22,0.013702923613502454
2006-02-23,0.013830330462426084
2006-02-24,0.013958228524139601
2006-02-25,0.014086560288727804
2006-02-26,0.014215268246275474
2006-02-27,0.014344294886867401
2006-02-28,0.014473582700588374
2006-03-01,0.014603074177523184
2006-03-02,0.014732711807756618
2006-03-03,0.014862438081373462
2006-03-04,0.01499219548845851
2006-03-05,0.015121926519096548
2006-03-06,0.015251573663372363
2006-03-07,0.015381079411370747
2006-03-08,0.01551038625317648
2006-03-09,0.015639436678874366
2006-03-10,0.01576817317854918
2006-03-11,0.015896538242285718
2006-03-12,0.016024474360168763
2006-03-13,0.016151924022283104
2006-03-14,0.01627882971871354
2006-03-15,0.016405133939544847
2006-03-16,0.01653077917486182
2006-03-17,0.016655707914749244
2006-03-18,0.01677986264929191
2006-03-19,0.01690318586857461
2006-03-20,0.01702562006268213
2006-03-21,0.01714710772169925
2006-03-22,0.017267591335710774
2006-03-23,0.017387013394801476
2006-03-24,0.017505316389056155
2006-03-25,0.017622442808559596
2006-03-26,0.017738335143396587
2006-03-27,0.017852935883651916
2006-03-28,0.017966187519410377
2006-03-29,0.018078032540756753
2006-03-30,0.018188413437775837
2006-03-31,0.018297272700552408
2006-04-01,0.018404552819171267
2006-04-02,0.01851019628371719
2006-04-03,0.01861414558427498
2006-04-04,0.018716343210929416
2006-04-05,0.018816731653765288
2006-04-06,0.01891525340286739
2006-04-07,0.0190118509483205
2006-04-08,0.019106466780209413
2006-04-09,0.01919904338861892
2006-04-10,0.019289523263633805
2006-04-11,0.01937784889533886
2006-04-12,0.01946396277381887
2006-04-13,0.01954780738915863
2006-04-14,0.019629325231442923
2006-04-15,0.01970845879075654
2006-04-16,0.019785150557184265
2006-04-17,0.019859343020810896
2006-04-18,0.01993097867172121
2006-04-19,0.02
2006-04-20,0.02006636558637955
2006-04-21,0.020130098374182094
2006-04-22,0.020191237397377354
2006-04-23,0.020249821689935065
2006-04-24,0.02030589028582495
2006-04-25,0.020359482219016737
2006-04-26,0.020410636523480158
2006-04-27,0.020459392233184926
2006-04-28,0.020505788382100786
2006-04-29,0.020549864004197452
2006-04-30,0.020591658133444657
2006-05-01,0.020631209803812126
2006-05-02,0.020668558049269585
2006-05-03,0.020703741903786765
2006-05-04,0.020736800401333393
2006-05-05,0.020767772575879192
2006-05-06,0.020796697461393895
2006-05-07,0.02082361409184722
2006-05-08,0.020848561501208906
2006-05-09,0.02087157872344867
2006-05-10,0.020892704792536246
2006-05-11,0.020911978742441356
2006-05-12,0.02092943960713373
2006-05-13,0.020945126420583094
2006-05-14,0.02095907821675918
2006-05-15,0.020971334029631708
2006-05-16,0.02098193289317041
2006-05-17,0.02099091384134501
2006-05-18,0.020998315908125235
2006-05-19,0.021004178127480816
2006-05-20,0.021008539533381478
2006-05-21,0.021011439159796943
2006-05-22,0.02101291604069695
2006-05-23,0.021013009210051215
2006-05-24,0.02101175770182947
2006-05-25,0.021009200550001442
2006-05-26,0.021005376788536857
2006-05-27,0.021000325451405445
2006-05-28,0.02099408557257693
2006-05-29,0.020986696186021038
2006-05-30,0.0209781963257075
2006-05-31,0.020968625025606043
2006-06-01,0.020958021319686392
2006-06-02,0.020946424241918272
2006-06-03,0.020933872826271415
2006-06-04,0.02092040610671555
2006-06-05,0.020906063117220396
2006-06-06,0.020890882891755683
2006-06-07,0.02087490446429114
