Timestamp,price_close,price_volume,RSI_normalized,reportedEPS,atr,volume_nasdaq_normalized,close_nasdaq_normalized,obv_normalized,CPI_normalized,GDP_normalized
2004-04-08,0.009180106,0.005785438,0.555988467,0.0100000827844539,0.0131,0.0020810881117841,0.0143305186972255,0.0604029300125141,0.0093453292782703,0.0114499336806996
2004-04-12,0.009929203,0.005180755,0.597335264,0.0100000277019173,0.0128,0.0015979783715485,0.0138480096501809,0.0624941202906767,0.0101023928020858,0.0119143255332411
2004-04-13,0.008298816,0.017176507,0.475029356,0.0100000138559789,0.0132,0.0005326594571828,0.0144752714113389,0.0585356506970419,0.0103026975499842,0.0120305131224282
2004-04-14,0.007872859,0.029025413,0.446881289,0.01,0.0131,0.0027747841490455,0.01437876960193,0.0527327602169727,0.010506763346473,0.0121467394934652
2004-04-15,0.011779912,0.083039735,0.635731694,0.009999986144021,0.01325,0.0008299577588663,0.01437876960193,0.0687104942878696,0.010714262942457,0.0122630061120665
2004-04-16,0.011603654,0.015226382,0.623998742,0.0099999722980826,0.01325,0.0004335600232883,0.01437876960193,0.0650555845788824,0.0109248690888428,0.012379314443947
2004-04-19,0.010384536,0.033257211,0.545693081,0.0099999309209165,0.01325,0.0005326594571828,0.01437876960193,0.0585939650924872,0.0115720543394688,0.0127285043764091
2004-04-20,0.00947387,0.012405292,0.492413148,0.009999917215546,0.01325,0.0,0.0143546441495778,0.0553781911161873,0.0117918141965207,0.0128449942185523
2004-04-21,0.00947387,0.010736133,0.492413148,0.0099999035704189,0.015,0.000718470895735,0.0104704463208685,0.0553781911161873,0.0120130443585033,0.0129615331025475
2004-04-22,0.009547311,0.011826389,0.496385934,0.0099998899955758,0.015,7.43245754208629e-05,0.0104704463208685,0.0585038521021388,0.0122354175763241,0.0130781224941094
2004-04-23,0.009429805,0.010150704,0.488483355,0.0099998765010571,0.015,0.0021182503994945,0.0111319662243667,0.0556390311422919,0.0124586066008869,0.0131947638589527
2004-04-26,0.00859258,0.005215019,0.433135746,0.009999836599854,0.0147,0.0012015806359706,0.0114354644149577,0.0535425072279658,0.0131297960240961,0.0135450144503171
2004-04-27,0.008313504,0.008288034,0.415293814,0.009999823527039,0.0144,0.0013997795037595,0.0114354644149577,0.0509676326864267,0.0133529757846917,0.0136618783654322
2004-04-28,0.007593784,0.005217304,0.370429684,0.0099998105847515,0.0141,0.0007308583249718,0.0092641737032569,0.0488707531969612,0.0135753351065603,0.0137788015824017
2004-04-29,0.008063805,0.018597984,0.40513278,0.0099997977830318,0.0142,0.0012759052113914,0.0092641737032569,0.0530504923379644,0.0137965467406075,0.0138957855669401
2004-04-30,0.006609677,0.018930837,0.319762896,0.0099997851319206,0.0148,0.0,0.0092641737032569,0.0488189407650656,0.0140162834377401,0.0140128317847623
2004-05-03,0.007035634,0.00909047,0.352106772,0.0099997481826434,0.0144,0.002477485847362,0.0104704463208685,0.0515187239004593,0.0146636849532852,0.014364358495077
2004-05-04,0.007138451,0.008061889,0.360088619,0.0099997362343716,0.0145,0.0022049624041522,0.0104704463208685,0.0540583964669042,0.0148749940611945,0.0144816683031797
2004-05-05,0.007887547,0.005621622,0.417346711,0.0099997244869112,0.0143,0.0014617166499436,0.0102291917973462,0.0562182128195578,0.0150838974440239,0.0145990476731393
2004-05-06,0.00778473,0.007104775,0.410168289,0.0099997129503027,0.0142,0.0007556331834454,0.0102291917973462,0.0538275263816983,0.0152903030051145,0.0147164980706706
2004-05-07,0.007916924,0.016164896,0.420823738,0.0099997016345865,0.0143,0.0007432457542086,0.0100844390832328,0.0576285268307772,0.0154941186478079,0.0148340209614875
2004-05-10,0.007344085,0.006313434,0.377927864,0.0099996691131982,0.014,0.0030101453045449,0.0097466827503015,0.0553610219075233,0.0160891050989153,0.0151870392508001
2004-05-11,0.008607268,0.009529705,0.477649218,0.0099996587814574,0.014,2.4774858473620967e-05,0.0082991556091676,0.0581291771351653,0.0162816401014314,0.015304866771907
2004-05-12,0.008842278,0.006047804,0.494467389,0.0099996487208118,0.0142,0.0008051829003926,0.0095522316043425,0.0603553337130565,0.0164711247022555,0.0154227741148726
2004-05-13,0.008680709,0.005140617,0.480579433,0.0099996389413021,0.014,0.0,0.0095536791314837,0.0582703914071302,0.0166574668047292,0.0155407627454121
2004-05-14,0.008489762,0.006769311,0.463655124,0.0099996294529686,0.014,0.000260136013973,0.0080579010856453,0.0559319237727543,0.0168405743121946,0.0156588341292399
2004-05-17,0.007872859,0.009254286,0.410579406,0.0099996028354323,0.0137,0.0001486491508417,0.0099155609167671,0.0532066407930009,0.0173695682979471,0.0160135594575984
2004-05-18,0.008489762,0.003754383,0.464187158,0.00999959461221,0.0134,0.0009166697635239,0.007816646562123,0.0550757995770676,0.0175388164587873,0.016131976511725
2004-05-19,0.00762316,0.013633257,0.392506388,0.0099995867303669,0.0136,0.0031711818846234,0.007816646562123,0.0516688783745727,0.0177043695413254,0.0162504836477129
2004-05-20,0.007975676,0.00318527,0.423763358,0.0099995791999435,0.0142,4.9549716947241934e-05,0.0075753920386007,0.0534494480617461,0.0178661354489002,0.0163690823312768
2004-05-21,0.008563203,0.002229461,0.47356492,0.0099995720309805,0.01415,0.0002849108724466,0.0073341375150784,0.0550812347970572,0.0180240220848559,0.0164877740281311
2004-05-24,0.008901031,0.005475754,0.500955242,0.009999552793259,0.0128,0.0004087851648147,0.0074306393244873,0.0572183451100185,0.0184734853964076,0.0168444218555835
2004-05-25,0.010472665,0.010392511,0.609140766,0.0099995471705429,0.0132,0.000749439468827,0.0082991556091676,0.0601208062744877,0.0186149339792913,0.0169635002627459
2004-05-26,0.010619547,0.010520105,0.617951563,0.00999954195949,0.0131,0.0005574343156564,0.0080579010856453,0.0630431288775331,0.0187520428072605,0.017082679011772
2004-05-27,0.010120149,0.005497292,0.567072499,0.0099995371701407,0.013,0.0001858114385521,0.0085404101326899,0.0609026659989708,0.0188847197836559,0.0172019595683762
2004-05-28,0.009958579,0.000237892,0.550750087,0.0099995328125357,0.0125,0.0002105862970257,0.0080579010856453,0.0595808902972669,0.0190128728118188,0.0173213433982732
2004-06-01,0.009958579,0.002359991,0.550750087,0.0099995199003698,0.0123,0.0001610365800785,0.0079131483715319,0.0595808902972669,0.0194784035089705,0.0177999407650815
2004-06-02,0.011221762,0.010318762,0.63903272,0.0099995178520947,0.0129,6.193714618405241e-05,0.0079131483715319,0.0624718714553042,0.0195825907529714,0.0179198629471615
2004-06-03,0.010457977,0.006368909,0.558629826,0.0099995162958072,0.0127,0.0001734240093153,0.0079131483715319,0.0601957311267343,0.0196819139100785,0.0180398971968221
2004-06-04,0.011016128,0.015003827,0.596358526,0.0099995152415479,0.0127,0.0002725234432098,0.0082991556091676,0.0638159976306315,0.0197764933249253,0.0181600449797777
2004-06-07,0.012529009,0.008988003,0.682026672,0.0099995151913451,0.0131,0.0,0.0082991556091676,0.0664998306630544,0.0200329725622339,0.0185211841855612
2004-06-08,0.01332217,0.015965837,0.718943887,0.0099995162456044,0.0128,0.0002353611554993,0.0082991556091676,0.0595808902972669,0.0201097804543697,0.0186418007588433
2004-06-09,0.013101848,0.012095608,0.695312731,0.0099995178520947,0.0127,0.0003468480186306,0.0080579010856453,0.067102277140946,0.0201824463274096,0.0187625381939933
2004-06-10,0.013895009,0.006756258,0.73221248,0.0099995200208566,0.0126,0.0010529314851288,0.0079613992762364,0.0694387129173818,0.0202510905259876,0.0188833979567263
2004-06-14,0.012984342,0.005964264,0.63775369,0.0099995345194317,0.013,2.4774858473620967e-05,0.0075753920386007,0.0672255602484485,0.0204878574683375,0.0193680895977771
2004-06-15,0.013821568,0.017656533,0.679979149,0.0099995396501601,0.0132,0.00143694179147,0.0079131483715319,0.0712587514903943,0.0205381984640995,0.0194895829841428
2004-06-16,0.016832643,0.033320273,0.790939039,0.0099995454034036,0.01295,0.0,0.0079131483715319,0.0616872687271375,0.0205852398531971,0.0196112074923789
2004-06-17,0.01693546,0.023873374,0.793948522,0.0099995517892026,0.01295,0.0007680206126822,0.0079131483715319,0.0627575001664186,0.0206291019802644,0.0197329645882002
2004-06-18,0.017082342,0.015419893,0.798469463,0.0099995588175977,0.01295,0.0004707223109987,0.0064173703256936,0.0634295632540823,0.0206699051899332,0.0198548557373209
2004-06-21,0.016230428,0.014485295,0.71515785,0.0099995838587654,0.01295,0.0001734240093153,0.0062726176115802,0.0846563281709664,0.0207751647608811,0.0202213481616269
2004-06-22,0.017214535,0.012754461,0.751705597,0.0099995935579507,0.013,0.0013626172160491,0.0049215922798552,0.0879264544015868,0.0208049357472879,0.0203437901810922
2004-06-23,0.018242707,0.014523475,0.785568994,0.0099996039499349,0.0152,0.0018085646685743,0.0056453558504221,0.0914719484516537,0.0208322495394612,0.0204663735824303
2004-06-24,0.017478922,0.006461259,0.714981849,0.0099996150447586,0.0149,0.001759014951627,0.0050663449939686,0.0891814327100166,0.0208572264820359,0.0205890998313554
2004-06-25,0.018242707,0.010593528,0.742795379,0.0099996268524624,0.0146,0.0015484286546013,0.0049698431845597,0.0921151845230454,0.0208799869196423,0.0207119703935829
2004-06-28,0.016465439,0.022112192,0.598281102,0.00999966665326,0.0157,0.001895276673232,0.0049215922798552,0.0873884178748189,0.0209361726489927,0.0210814626172222
2004-06-29,0.016480127,0.026159616,0.598962266,0.0099996814128897,0.0162,0.0009104760489055,0.0042943305186972,0.0927452134996854,0.0209512705130623,0.021204925089803
2004-06-30,0.01653888,0.013484779,0.601877702,0.0099996969356024,0.0162,0.0031711818846234,0.0034740651387213,0.0961290222999708,0.0209647535953303,0.0213285392042591
2004-07-01,0.016186364,0.011672363,0.572552713,0.0099997132314385,0.0158,0.0009909943389448,0.0034258142340168,0.0930273372649241,0.0209767422404296,0.0214523064263044
2004-07-02,0.014394407,0.044814381,0.442745938,0.0099997303104386,0.0174,0.0021058629702577,0.0037153196622436,0.0847667089624081,0.0209873723064666,0.0215762285148967
2004-07-06,0.014203461,0.012082555,0.430489014,0.0099998066588908,0.0168,0.0030225327337817,0.0039083232810615,0.0816011727281003,0.0210204201547239,0.0220735271056966
2004-07-07,0.013380923,0.014938562,0.379020145,0.0099998278043195,0.0169,0.0014926852230356,0.0035705669481302,0.0779910655320448,0.0210273811401822,0.0221982704383516
2004-07-08,0.013013719,0.005346203,0.357029426,0.0099998497931557,0.0165,0.0002972983016834,0.003232810615199,0.0758741214272799,0.0210342485859444,0.0223231876953279
2004-07-09,0.012852149,0.003917546,0.347155905,0.0099998726354398,0.0158,0.0041497887943315,0.0034740651387213,0.0739795644008212,0.0210412359174845,0.0224482821017946
2004-07-12,0.011544902,0.021560048,0.273389994,0.0099999463833857,0.0159,0.0016537218031141,0.0034740651387213,0.0693387454341659,0.0210650514815038,0.0228246604698323
2004-07-13,0.011662407,0.010170936,0.283675975,0.0099999727398674,0.0154,0.0031464070261498,0.0034740651387213,0.0722067157828908,0.0210746526108871,0.0229504957259556
2004-07-14,0.012191181,0.040450747,0.330157702,0.01,0.0156,0.0007680206126822,0.0034740651387213,0.0797880932957448,0.0210854407534146,0.0230765242574166
2004-07-15,0.017111718,0.072530193,0.611878858,0.0100000281637833,0.01575,0.0070236723772715,0.0037153196622436,0.0958227702398358,0.0210976293345601,0.0232027492893852
2004-07-16,0.016039482,0.020205794,0.546454856,0.0100000571910551,0.0158,0.0020005698217448,0.0040048250904704,0.091392756743087,0.0211114317797957,0.0233291740470305
2004-07-19,0.015701654,0.022815751,0.526508973,0.0100001489517737,0.0177,0.0056734425904592,0.0039565741857659,0.0865564728430433,0.0211646565547825,0.0237096789257218
2004-07-20,0.016039482,0.010612129,0.542341001,0.0100001809309715,0.0171,0.0001610365800785,0.0040048250904704,0.0894931200536367,0.0211870487111152,0.0238369348377691
2004-07-21,0.015187568,0.009301603,0.489728797,0.0100002135226437,0.0174,0.0030844698799658,0.0034740651387213,0.0867604715797799,0.0212121218589054,0.0239644066013403
2004-07-22,0.015275697,0.011216485,0.494435144,0.0100002466765875,0.0168,0.0005326594571828,0.0038118214716525,0.0897911939127755,0.0212400894236262,0.0240920974416054
2004-07-23,0.013836256,0.007688246,0.409700745,0.0100002803426002,0.017,0.0003344605893938,0.0034740651387213,0.0873096833342887,0.021271164830751,0.0242200105837332
2004-07-26,0.014658794,0.014701976,0.45704098,0.0100003839110226,0.0166,0.0031587944553866,0.0034740651387213,0.090882963068898,0.0213851723612841,0.0246051160729908
2004-07-27,0.01637731,0.01651276,0.543347297,0.0100004191232821,0.017,0.0013750046452859,0.0034258142340168,0.0947381125865035,0.0214308133927583,0.0247339506742658
2004-07-28,0.016142299,0.008357215,0.528684131,0.0100004545965963,0.0172,0.017837898101007,0.0031363088057901,0.0921524691797406,0.0214806293940039,0.0248630237032514
2004-07-29,0.016685761,0.004692245,0.555103088,0.0100004902807624,0.0167,0.0195969130526341,0.0034740651387213,0.0941676171019312,0.0215348337904937,0.024992338385117
2004-07-30,0.016245116,0.005908136,0.525364295,0.0100005261255775,0.0166,0.0123378795198632,0.0034740651387213,0.09196320142214,0.0215936400077001,0.0251218979450317
2004-08-02,0.015128815,0.013021396,0.454623989,0.0100006341218888,0.0167,0.0015360412253645,0.0034740651387213,0.088651523651292,0.0217997604759827,0.0255120781447677
2004-08-03,0.014702858,0.004078752,0.429257007,0.0100006701072719,0.0161,0.0001362617216049,0.0034740651387213,0.0867318731520616,0.0218788046941655,0.0256426494685749
2004-08-04,0.015437267,0.007858262,0.473382202,0.0100007060022898,0.016,0.0006689211787877,0.0034740651387213,0.0892398487074296,0.0219629975119304,0.0257734817962789
2004-08-05,0.01484974,0.005994287,0.436426025,0.0100007417567398,0.016,0.0003592354478675,0.0034740651387213,0.0870220227561634,0.0220522921804975,0.025904578353049
2004-08-06,0.012484945,0.02043357,0.312834368,0.0100007773204191,0.0166,0.0040011396434897,0.0034740651387213,0.0825565533020779,0.02214664195109,0.026035942364055
2004-08-09,0.013248729,0.008694962,0.361434825,0.0100008823648045,0.0162,6.193714618405241e-05,0.0032810615199034,0.085194771078393,0.0224595543872396,0.0264316713741814
2004-08-10,0.015040686,0.012202317,0.461455783,0.0100009166633727,0.0163,0.0014245543622332,0.003232810615199,0.088378949636513,0.0225736570781529,0.026564137453825
2004-08-11,0.01429159,0.010533158,0.422462832,0.010000950520156,0.0165,0.0006689211787877,0.0029915560916767,0.0854545951755275,0.0226925811272016,0.0266968871135514
2004-08-12,0.013351547,0.004927852,0.376264587,0.0100009838849517,0.0161,0.0014864915084172,0.0034740651387213,0.0834027721812362,0.0228162797856068,0.0268299235785306
2004-08-13,0.014041891,0.010862748,0.415428166,0.0100010167075569,0.016,0.003072082450729,0.0034499396863691,0.0863784311096322,0.0229447063045917,0.0269632500739314
2004-08-16,0.013953762,0.017134411,0.410758094,0.0100011114202015,0.016,0.0003592354478675,0.0033534378769601,0.0824265142669248,0.0233578855372389,0.0273650019943612
2004-08-17,0.014085955,0.010569707,0.418893102,0.0100011415720165,0.0157,0.0003344605893938,0.0032810615199034,0.0853565579392131,0.0235047560107592,0.0274995208631451
2004-08-18,0.015363826,0.012995942,0.493614254,0.010001170930627,0.016,0.000780408041919,0.0020265379975874,0.0886642735780073,0.0236561206009688,0.0276343458881981
2004-08-19,0.013850944,0.014409914,0.406487047,0.0100011994458301,0.0165,0.0002972983016834,0.0020265379975874,0.0851364567101602,0.0238119325590888,0.02776948029469
2004-08-20,0.013983138,0.010206179,0.41442187,0.0100012270674229,0.0158,0.0004831097402356,0.0027503015681544,0.0880099130753231,0.0239721451363423,0.0279049273077902
2004-08-23,0.014394407,0.006586242,0.439756608,0.0100013040685117,0.0154,0.000260136013973,0.002509047044632,0.0903198838748776,0.0244787190951181,0.0283131762384355
2004-08-24,0.015672278,0.013548412,0.512634453,0.0100013276136354,0.0153,3.716228771043145e-05,0.002509047044632,0.0937135979916915,0.0246560666611219,0.0284499059296636
2004-08-25,0.017287976,0.021210226,0.589791405,0.0100013500141347,0.0157,0.0001981988677889,0.002509047044632,0.0875159679157432,0.0248375811023686,0.0285869643533475
2004-08-26,0.01932456,0.037661774,0.677977305,0.0100013712198068,0.0172,0.0003344605893938,0.0022677925211097,0.0875159679157432,0.0250232156700802,0.0287243547346565
2004-08-27,0.019197438,0.014403713,0.6474015,0.010001391180449,0.0168,0.0012015806359706,0.0024125452352231,0.0875159679157432,0.0252129236154783,0.0288620802987602
2004-08-30,0.01885961,0.004458269,0.624412546,0.0100014430901672,0.0164,0.0008299577588663,0.003232810615199,0.0875159679157432,0.0258060202300123,0.0292773003395333
2004-08-31,0.019403073,0.013689712,0.6456912,0.0100014575686611,0.0163,0.0001858114385521,0.0028468033775633,0.1048804972013851,0.0260115541983767,0.0294163988865101
2004-09-01,0.021415352,0.021799245,0.714868993,0.010001470551111,0.017,0.0,0.0028468033775633,0.1095585500010747,0.0262209278005374,0.0295558487421288
2004-09-02,0.021121589,0.015424136,0.69344524,0.0100014819873139,0.0169,0.0004707223109987,0.0022677925211097,0.1058728576080129,0.0264340815814139,0.0296956531315588
2004-09-03,0.020489997,0.008847683,0.647385378,0.0100014918270671,0.0167,0.0001858114385521,0.0027503015681544,0.103210867066587,0.0266509052607115,0.02983581527997
2004-09-07,0.02126847,0.009342394,0.676387922,0.0100015142175258,0.0165,0.0006193714618405,0.002509047044632,0.1059498650965064,0.0275524392301882,0.0304001059668127
2004-09-08,0.022135072,0.011764713,0.706736673,0.0100015153219879,0.0163,0.0011644183482601,0.0022677925211097,0.1090659255446205,0.0277857676026456,0.0305421052876706
2004-09-09,0.021180341,0.018629964,0.635591968,0.0100015145287833,0.0163,0.0001486491508417,0.002509047044632,0.1048812083425934,0.0280220279539444,0.030684481718526
2004-09-10,0.02143004,0.01086079,0.645621337,0.0100015117877092,0.016,0.0003468480186306,0.0023642943305186,0.1078565624922983,0.0282610972974883,0.0308272384845486
